universe,variant,top_n,weighting,cost_bps,sample,n_periods,ann_return,ann_excess,sharpe,excess_sharpe,mdd,excess_mdd,hit_rate,excess_hit_rate,avg_turnover,avg_eligible,avg_rank_ic
KOSDAQ,PCTL_KEEP_TOP90,20,rank_linear,60,TRAIN_2016_2022,167,-0.2078766088556786,-0.27572132476928646,-0.46736538339728945,-1.1216201782873694,-0.8241256981359693,-0.8774521879580808,0.49700598802395207,0.4550898203592814,0.3318044093019836,211.36526946107784,-0.003014202013690813
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M10,20,rank_linear,60,POST_2023,86,-0.11145643405024974,-0.07260675312953724,-0.002403801912672257,0.009501349638861132,-0.5664841034485526,-0.46921819448191426,0.5581395348837209,0.5,0.40818044738354314,438.1162790697674,0.008762510585192295
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M10,20,rank_linear,60,TRAIN_2016_2022,167,-0.24951530472018346,-0.30911771710438807,-0.6090685484231034,-1.2383029236168495,-0.8690900357728397,-0.9147179447871056,0.4491017964071856,0.39520958083832336,0.41682802981034256,341.11976047904193,-0.006656187595416468
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,rank_linear,60,POST_2023,86,0.021631816672991633,0.06279454129207207,0.284648483730498,0.3520194158902986,-0.5304365308360274,-0.47246243935483356,0.5465116279069767,0.5116279069767442,0.44390532958116374,367.04651162790697,0.012517717188869995
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_M5,20,rank_linear,60,TRAIN_2016_2022,167,-0.1968731173047117,-0.2610128219754083,-0.42589947643229,-0.9884374011177599,-0.8044510343797576,-0.8759863643170258,0.4431137724550898,0.38323353293413176,0.4742212985026561,282.4191616766467,-0.0024940937344478187
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,rank_linear,60,POST_2023,86,0.13610409569283166,0.1805988698784764,0.5105104555100277,0.6195872389131356,-0.4611008106124842,-0.43405886938538507,0.6046511627906976,0.5697674418604651,0.47706856476302356,261.56976744186045,0.015982968136891127
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P0,20,rank_linear,60,TRAIN_2016_2022,164,-0.20891758972988383,-0.2431112125964977,-0.47931417894115264,-0.8714319159260259,-0.8156308227253012,-0.8542567077543242,0.4451219512195122,0.4146341463414634,0.5216084463901378,199.70731707317074,0.006947061585321543
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,rank_linear,60,POST_2023,86,0.24521944549591534,0.28681959158228576,0.690376959914869,0.8168339035668823,-0.44404610487970886,-0.3791133149370407,0.5930232558139535,0.5348837209302325,0.5676968853305925,122.45348837209302,0.04636736469835651
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P10,20,rank_linear,60,TRAIN_2016_2022,153,-0.20854713612001918,-0.24304646119186946,-0.5338114619233805,-0.8947781115410693,-0.8283918182338386,-0.842043587368558,0.47058823529411764,0.45098039215686275,0.6181905584474777,89.09803921568627,0.016607731916064173
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,rank_linear,60,POST_2023,86,0.2876209547494979,0.3317293203647411,0.7745619380932088,0.9249079936583362,-0.404366873640296,-0.3806976905494479,0.6046511627906976,0.5930232558139535,0.5118307764914988,177.30232558139534,0.030646172126022858
KOSDAQ_PLUS_KOSPI_EX_K200,ABS_P5,20,rank_linear,60,TRAIN_2016_2022,163,-0.20907635996193907,-0.2444139084048833,-0.4871215062870251,-0.8891682504064534,-0.8230995535224671,-0.8571641486924402,0.4601226993865031,0.4233128834355828,0.5695938311677913,131.36196319018404,0.017730421990788316
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,rank_linear,60,POST_2023,86,-0.25005003294683303,-0.2146074352835814,-0.3810174905100912,-0.46250324764141837,-0.7391274616506325,-0.66039149576269,0.5348837209302325,0.5116279069767442,0.2595362564260186,533.0581395348837,0.000766437172844795
KOSDAQ_PLUS_KOSPI_EX_K200,BASE,20,rank_linear,60,TRAIN_2016_2022,167,-0.2511832171663161,-0.3077314510113942,-0.5525954644202795,-1.138291927015804,-0.8702651208087804,-0.9164085053231631,0.46107784431137727,0.39520958083832336,0.25245146700701443,406.92814371257487,-0.008775277638123493
KOSDAQ_PLUS_KOSPI_EX_K200,BLEND_M1_W10,20,rank_linear,60,POST_2023,86,0.1036346617742967,0.15071092948837173,0.4482290493041448,0.5409724765208863,-0.5363097527912637,-0.42005685380890045,0.6046511627906976,0.5581395348837209,0.409693027407411,533.0581395348837,-0.000980685843756567
KOSDAQ_PLUS_KOSPI_EX_K200,BLEND_M1_W10,20,rank_linear,60,TRAIN_2016_2022,167,-0.14749829887448218,-0.2150389646477594,-0.2557604546636104,-0.7534007911070392,-0.7830863724421853,-0.8238915288696794,0.46706586826347307,0.41916167664670656,0.3937154136644018,406.92814371257487,-0.013186412633477522
KOSDAQ_PLUS_KOSPI_EX_K200,BLEND_M1_W20,20,rank_linear,60,POST_2023,86,0.2884824279280278,0.3380060835599836,0.7504743378665377,0.8831022390037524,-0.46680213935859005,-0.3696094679780316,0.5930232558139535,0.5697674418604651,0.467848966969194,533.0581395348837,-0.0029869851015996386
KOSDAQ_PLUS_KOSPI_EX_K200,BLEND_M1_W20,20,rank_linear,60,TRAIN_2016_2022,167,-0.13398874103682623,-0.20362234737813834,-0.2220746892173854,-0.710256093858444,-0.72077722413679,-0.804204030681807,0.47305389221556887,0.437125748502994,0.4674464946857987,406.92814371257487,-0.018266234998439376
KOSDAQ_PLUS_KOSPI_EX_K200,BLEND_M1_W30,20,rank_linear,60,POST_2023,86,0.3343254276611123,0.38326625667979997,0.8166958542214359,0.9545031204957709,-0.4361892866344209,-0.37981193745416764,0.5930232558139535,0.5581395348837209,0.49158080005388394,533.0581395348837,-0.005056642441000069
KOSDAQ_PLUS_KOSPI_EX_K200,BLEND_M1_W30,20,rank_linear,60,TRAIN_2016_2022,167,-0.12417302608561442,-0.19584066910386566,-0.18838864447446188,-0.6477379576082305,-0.6723000910327444,-0.7957352151704614,0.5029940119760479,0.4431137724550898,0.5043205673036141,406.92814371257487,-0.0240458861749903
KOSDAQ_PLUS_KOSPI_EX_K200,PCTL_KEEP_TOP50,20,rank_linear,60,POST_2023,86,0.13717234964082747,0.18523316412048274,0.5102985994360724,0.6209102650510597,-0.5651179571964207,-0.3829052928019475,0.5930232558139535,0.5581395348837209,0.464663421294922,267.27906976744185,0.01416873077527434
KOSDAQ_PLUS_KOSPI_EX_K200,PCTL_KEEP_TOP50,20,rank_linear,60,TRAIN_2016_2022,167,-0.14899096939833023,-0.21681103828227244,-0.27145176660442794,-0.7874127212207455,-0.7588950822381987,-0.8214000409593546,0.46107784431137727,0.39520958083832336,0.48116300718880184,204.19161676646706,0.00046409018597649984
KOSDAQ_PLUS_KOSPI_EX_K200,PCTL_KEEP_TOP60,20,rank_linear,60,POST_2023,86,0.048260643127256975,0.09542882194890345,0.34995839074990515,0.4292978915573241,-0.5912103465884166,-0.43971507828289036,0.5813953488372093,0.5348837209302325,0.44256440448775736,320.4186046511628,0.009438330579129461
KOSDAQ_PLUS_KOSPI_EX_K200,PCTL_KEEP_TOP60,20,rank_linear,60,TRAIN_2016_2022,167,-0.175986063364868,-0.24022939686476785,-0.34905486715729894,-0.8986907213530868,-0.7917393965408706,-0.8472431144823405,0.46107784431137727,0.38922155688622756,0.4594448901485614,244.75449101796409,-0.0059557909739497775
KOSDAQ_PLUS_KOSPI_EX_K200,PCTL_KEEP_TOP70,20,rank_linear,60,POST_2023,86,-0.056861100810228216,-0.013027093507785192,0.1443180237439884,0.18364540042339064,-0.600540885014671,-0.4449882181883702,0.5930232558139535,0.4883720930232558,0.4193373551771248,373.75581395348837,0.00800780470078761
KOSDAQ_PLUS_KOSPI_EX_K200,PCTL_KEEP_TOP70,20,rank_linear,60,TRAIN_2016_2022,167,-0.19188605793916413,-0.2550506579604871,-0.399597117621889,-0.961411392149994,-0.8130494187817654,-0.8668725229350124,0.4550898203592814,0.39520958083832336,0.4385155704975484,285.4191616766467,-0.00831067035500705
KOSDAQ_PLUS_KOSPI_EX_K200,PCTL_KEEP_TOP80,20,rank_linear,60,POST_2023,86,-0.12092312432154262,-0.0804442501674747,-0.012805705982623627,-0.003300646782963756,-0.6074796289274931,-0.5041402295587789,0.5232558139534884,0.47674418604651164,0.4105167932294351,427.16279069767444,0.0031509362139642166
KOSDAQ_PLUS_KOSPI_EX_K200,PCTL_KEEP_TOP80,20,rank_linear,60,TRAIN_2016_2022,167,-0.19839274681248198,-0.26074302772582547,-0.4146955000958881,-0.9783473029374838,-0.8355809458281007,-0.8702264446152534,0.4431137724550898,0.41317365269461076,0.40922531457542694,326.16766467065867,-0.006008977210850989
KOSDAQ_PLUS_KOSPI_EX_K200,PCTL_KEEP_TOP90,20,rank_linear,60,POST_2023,86,-0.22429319540276038,-0.1884260323734921,-0.2935731151148794,-0.34779327841074104,-0.7189535008489036,-0.6423589440328836,0.5348837209302325,0.4883720930232558,0.3739460196791354,480.33720930232556,0.004087378124348722
KOSDAQ_PLUS_KOSPI_EX_K200,PCTL_KEEP_TOP90,20,rank_linear,60,TRAIN_2016_2022,167,-0.2338529923648468,-0.292911444530633,-0.5286070390182799,-1.1331270305902639,-0.8552398750600991,-0.9031690515240938,0.4491017964071856,0.4431137724550898,0.36813226347446437,366.8023952095808,-0.005634456419529368
KOSPI,ABS_M10,20,rank_linear,60,POST_2023,86,0.2435240082656429,0.19311693750289427,0.7242382973981812,0.6577973595983878,-0.3987249398256921,-0.3417189574306656,0.5465116279069767,0.5465116279069767,0.3506380337770809,350.9767441860465,0.019918371369545437
KOSPI,ABS_M10,20,rank_linear,60,TRAIN_2016_2022,167,-0.13043745834947518,-0.17223478344726662,-0.3002716400159747,-0.7627180445256044,-0.7170786601445465,-0.7850565934919282,0.5149700598802395,0.41317365269461076,0.3811537065347319,315.62874251497004,-0.012038851826181383
KOSPI,ABS_M5,20,rank_linear,60,POST_2023,86,0.2785263539393683,0.22603930409752349,0.778039354664733,0.7161734412079495,-0.3774284008323302,-0.38638749381419746,0.5116279069767442,0.5116279069767442,0.38180072533538356,291.01162790697674,0.018151103971652375
KOSPI,ABS_M5,20,rank_linear,60,TRAIN_2016_2022,166,-0.14088733231719008,-0.17748463971954076,-0.3644623719732726,-0.7960298646828867,-0.7557356338098199,-0.7924034398739541,0.5,0.39759036144578314,0.4445107668958065,260.54819277108436,-0.012990897077080997
KOSPI,ABS_P0,20,rank_linear,60,POST_2023,86,0.21037777615900577,0.15669456134879733,0.6598987261942892,0.5689857010039742,-0.42038406095937564,-0.4229800276837171,0.5,0.46511627906976744,0.45220080649201067,200.48837209302326,0.010737216730779459
KOSPI,ABS_P0,20,rank_linear,60,TRAIN_2016_2022,165,-0.13720253117168235,-0.16922345994371812,-0.3740542798936468,-0.7549573390425544,-0.7454542932081547,-0.7741889586803978,0.4484848484848485,0.3939393939393939,0.5000506239172314,173.35757575757575,-0.006483090221476536
KOSPI,ABS_P10,20,rank_linear,60,POST_2023,83,0.29577786898480474,0.2140236745604871,0.8473037701539321,0.7138810258731523,-0.39025072334219635,-0.38517480526163717,0.4939759036144578,0.4457831325301205,0.5662110060532265,78.03614457831326,0.03592733356894932
KOSPI,ABS_P10,20,rank_linear,60,TRAIN_2016_2022,137,-0.13082944188852397,-0.1709818861169521,-0.3899931848824807,-0.7256863384910216,-0.6356569554839,-0.713697853204655,0.44525547445255476,0.39416058394160586,0.6261381475732535,65.72992700729927,-0.004837707607044026
KOSPI,ABS_P5,20,rank_linear,60,POST_2023,86,0.31198768568602153,0.25329198328547853,0.8664514195689837,0.7984186725968456,-0.36967392131618504,-0.38786091845573345,0.4883720930232558,0.46511627906976744,0.5062866944135488,122.75581395348837,0.0219300640022369
KOSPI,ABS_P5,20,rank_linear,60,TRAIN_2016_2022,160,-0.16076712961441242,-0.1726064500761484,-0.48132754091228874,-0.7972370954568688,-0.7611648697227873,-0.765354462233307,0.46875,0.39375,0.5641591592871907,104.24375,-0.01045812269338526
KOSPI,BASE,20,rank_linear,60,POST_2023,86,0.1474768169152283,0.10224779374252613,0.5350046235870762,0.4469679208978413,-0.4329432112965681,-0.4254387823789857,0.5232558139534884,0.5581395348837209,0.22713575049319049,406.43023255813955,0.018343927499380547
KOSPI,BASE,20,rank_linear,60,TRAIN_2016_2022,167,-0.10612025687554816,-0.14529826477881103,-0.16507968965837136,-0.5409153039828557,-0.6792729260011915,-0.7395774282074512,0.5029940119760479,0.46107784431137727,0.2402526917491488,365.02994011976045,-0.01551320380018126
KOSPI,BLEND_M1_W10,20,rank_linear,60,POST_2023,86,0.3082906106637595,0.25637736065978234,0.831689829974973,0.7846968148758093,-0.43365925156982155,-0.4026790919253963,0.4883720930232558,0.4883720930232558,0.3536952594787866,406.43023255813955,0.016001521503254578
KOSPI,BLEND_M1_W10,20,rank_linear,60,TRAIN_2016_2022,167,-0.09776253755899666,-0.1419050925158396,-0.17958945098998905,-0.5801092743783015,-0.6888518423809208,-0.7378186086726055,0.48502994011976047,0.41916167664670656,0.37565500135934443,365.02994011976045,-0.019139970220810574
KOSPI,BLEND_M1_W20,20,rank_linear,60,POST_2023,86,0.38483940779851267,0.3266331271373806,0.9870215247126516,0.9513485819527057,-0.3881842213887372,-0.3845419469922262,0.4883720930232558,0.4883720930232558,0.41416803952249687,406.43023255813955,0.0134450792578027
KOSPI,BLEND_M1_W20,20,rank_linear,60,TRAIN_2016_2022,167,-0.11474796307234669,-0.1612809579384199,-0.2647246130615185,-0.6860600499070868,-0.7095243722811115,-0.7783195000503998,0.47904191616766467,0.40119760479041916,0.4561564953231824,365.02994011976045,-0.023137444464782546
KOSPI,BLEND_M1_W30,20,rank_linear,60,POST_2023,86,0.3801013071393651,0.3212895335091255,0.9875127026627458,0.9511817007756144,-0.3791338022312215,-0.3926888805583537,0.5116279069767442,0.5,0.4441891057831516,406.43023255813955,0.010256932274976593
KOSPI,BLEND_M1_W30,20,rank_linear,60,TRAIN_2016_2022,167,-0.11223176246163513,-0.1607102835009332,-0.2656437355461443,-0.6737975204828646,-0.7255931805482685,-0.787365199265564,0.46706586826347307,0.40119760479041916,0.4868422935738996,365.02994011976045,-0.027584517476645906
KOSPI,PCTL_KEEP_TOP50,20,rank_linear,60,POST_2023,86,0.24331679640786996,0.19299812898697222,0.7213010809253667,0.6553181251075391,-0.3821024493787819,-0.3835244272713543,0.5232558139534884,0.5,0.4326943697988827,203.96511627906978,0.012686752856351678
KOSPI,PCTL_KEEP_TOP50,20,rank_linear,60,TRAIN_2016_2022,167,-0.12917467245586334,-0.17487082156807754,-0.335267309965724,-0.8054824529656085,-0.706865341216028,-0.7812352069155133,0.4431137724550898,0.40119760479041916,0.47665315700059796,183.24550898203591,-0.012625989514441808
KOSPI,PCTL_KEEP_TOP60,20,rank_linear,60,POST_2023,86,0.22296286761464423,0.1746626721057385,0.678758909312744,0.6110845032834286,-0.4065648595357887,-0.364657936473178,0.5116279069767442,0.5116279069767442,0.40663254069695703,244.41860465116278,0.013043964442713966
KOSPI,PCTL_KEEP_TOP60,20,rank_linear,60,TRAIN_2016_2022,167,-0.11878272811768642,-0.16286450809509478,-0.28340258477300273,-0.7575051792679146,-0.7265455778079462,-0.7701486574878941,0.47305389221556887,0.41916167664670656,0.4548058062592452,219.61676646706587,-0.013935874514355956
KOSPI,PCTL_KEEP_TOP70,20,rank_linear,60,POST_2023,86,0.18778449529234065,0.14105796280650118,0.6083288999626607,0.5305629933431715,-0.42236331985777087,-0.3915576725389117,0.5116279069767442,0.5,0.39276897073326517,285.04651162790697,0.010864919841954921
KOSPI,PCTL_KEEP_TOP70,20,rank_linear,60,TRAIN_2016_2022,167,-0.1337410755385272,-0.17625384470394345,-0.32626095883098244,-0.8064308062442342,-0.7514268466686359,-0.7859576796437375,0.47904191616766467,0.41317365269461076,0.4328116175455272,256.05988023952096,-0.015436474869033566
KOSPI,PCTL_KEEP_TOP80,20,rank_linear,60,POST_2023,86,0.2438450773016272,0.1951970298727046,0.7205028055279165,0.6599089191840384,-0.4067583536645575,-0.3383390011677492,0.5232558139534884,0.5348837209302325,0.35477081556440665,325.7093023255814,0.013642683002954443
KOSPI,PCTL_KEEP_TOP80,20,rank_linear,60,TRAIN_2016_2022,167,-0.1242793953241742,-0.16685429246968253,-0.27600348878667397,-0.7188869261233709,-0.7346708275943337,-0.7747882460148647,0.46706586826347307,0.41916167664670656,0.40023447349984637,292.5748502994012,-0.0171305013556899
KOSPI,PCTL_KEEP_TOP90,20,rank_linear,60,POST_2023,86,0.26017821444343725,0.2117867440515413,0.752485569735631,0.6998454398821855,-0.41420400746744224,-0.326644284048625,0.5581395348837209,0.5465116279069767,0.32331608512632126,366.30232558139534,0.017041438608682024
KOSPI,PCTL_KEEP_TOP90,20,rank_linear,60,TRAIN_2016_2022,167,-0.1063343295793826,-0.14725904617044194,-0.190298453070668,-0.5980214275359457,-0.707575034021672,-0.7395479442027553,0.5149700598802395,0.40119760479041916,0.34383706907333583,329.08383233532936,-0.01585239902083922
KOSPI200,ABS_M10,20,rank_linear,60,POST_2023,86,0.3705678785040407,0.19993997126846574,1.011878679196112,0.7768358345837887,-0.3824525842034965,-0.34513508321029185,0.5581395348837209,0.5232558139534884,0.31869287534517093,170.7093023255814,0.022962222672733956
KOSPI200,ABS_M10,20,rank_linear,60,TRAIN_2016_2022,166,-0.11248152876138129,-0.10978346986480847,-0.3521001502172227,-0.5652539331101013,-0.624069623787713,-0.5562182467660755,0.4879518072289157,0.43373493975903615,0.33302061189468285,167.03614457831324,-0.014080396532475692
KOSPI200,ABS_M5,20,rank_linear,60,POST_2023,86,0.38795734995094366,0.2131036090828773,1.0552261812631971,0.8189885941118767,-0.32186193391885065,-0.34581474554391545,0.5465116279069767,0.5,0.37990518926183314,140.67441860465115,0.022927563529916425
KOSPI200,ABS_M5,20,rank_linear,60,TRAIN_2016_2022,166,-0.13704553138896824,-0.13627744671209685,-0.484751174747851,-0.7219933718978285,-0.6796965536168251,-0.6359436541244265,0.5060240963855421,0.40963855421686746,0.4125615621761782,136.03614457831324,-0.020496321081741153
KOSPI200,ABS_P0,20,rank_linear,60,POST_2023,85,0.2528230173003754,0.11852522215321559,0.8127397485616683,0.5394179996332078,-0.2722984211115368,-0.31203957517705894,0.5294117647058824,0.4588235294117647,0.45906276551868985,100.18823529411765,0.006317157265216894
KOSPI200,ABS_P0,20,rank_linear,60,TRAIN_2016_2022,162,-0.15209415832285,-0.14102628805995154,-0.6035870325934408,-0.7971505402898414,-0.7014849800021766,-0.6462675394078441,0.4691358024691358,0.43209876543209874,0.48252162331438747,91.21604938271605,-0.02037945949091957
KOSPI200,ABS_P10,20,rank_linear,60,POST_2023,64,0.21598373521003622,0.1308535675168938,0.741454483418189,0.6038169744948675,-0.2474136731804476,-0.2569274573113669,0.484375,0.421875,0.5820949524919794,46.25,0.007174506349980091
KOSPI200,ABS_P10,20,rank_linear,60,TRAIN_2016_2022,91,-0.030160230748073946,-0.11834369107881615,-0.03625293857704454,-0.6540809530527824,-0.39815957902051,-0.4483269598318691,0.5274725274725275,0.42857142857142855,0.6492026831322639,39.69230769230769,-0.019835461982331982
KOSPI200,ABS_P5,20,rank_linear,60,POST_2023,81,0.23227871667677014,0.1313897801616717,0.7754826892474534,0.5952844084767335,-0.31032001979817525,-0.2710269361614539,0.48148148148148145,0.4567901234567901,0.5219117856714708,64.48148148148148,0.024802559246495826
KOSPI200,ABS_P5,20,rank_linear,60,TRAIN_2016_2022,143,-0.11285915012465342,-0.11966790193805232,-0.45277241334265794,-0.6813069380569999,-0.5685004902054993,-0.5519901982065382,0.46853146853146854,0.44755244755244755,0.5758007555816548,57.06293706293706,-0.020532217224360192
KOSPI200,BASE,20,rank_linear,60,POST_2023,86,0.3746193920662275,0.2062907831507701,0.9983020795370531,0.7733608971521219,-0.4281746930514184,-0.33500599342144044,0.5813953488372093,0.5697674418604651,0.20942765593330154,197.91860465116278,0.02585612507251849
