universe,strategy,phase,period,cost_bp,n_days,cagr,mdd,vol,sharpe,calmar,worst_20d,annual_turnover,avg_rebalance_turnover,n_rebalances,avg_n_names,avg_hhi,avg_top_weight,avg_missing_return_weight
KOSDAQ,ACT1_LOW05,1,PRE_STRESS_2016_2024,0,2189,0.034636749584836535,-0.4424280936361451,0.25154326446710906,0.26172314704454497,0.07828786210245038,-0.38897073661968296,9.669861941824621,0.38354946348217167,219,89.72146118721462,0.015130565068493154,0.034218036529680355,0.0
KOSDAQ,ACT1_LOW05,1,PRE_STRESS_2016_2024,30,2189,0.005036195106270958,-0.46846802287958056,0.2516843000684135,0.14639293241428522,0.01075034977908302,-0.3904331215276613,9.669861941824621,0.38354946348217167,219,89.72146118721462,0.015130565068493154,0.034218036529680355,0.0
KOSDAQ,ACT1_LOW05,1,PRE_STRESS_2016_2024,60,2189,-0.023751249564726407,-0.49331800901664125,0.25194879048622165,0.03117661589069478,-0.04814592034065636,-0.3918937962084891,9.669861941824621,0.38354946348217167,219,89.72146118721462,0.015130565068493154,0.034218036529680355,0.0
KOSDAQ,ACT1_LOW05,1,EARLY_2016_2019,0,958,0.015757892807993112,-0.3158133518449937,0.2118183411620373,0.18009937487400823,0.04989622103034878,-0.22416492217657447,8.868704327648393,0.3511995182658383,96,81.55208333333333,0.01680419921875,0.03697916666666667,0.0
KOSDAQ,ACT1_LOW05,1,EARLY_2016_2019,30,958,-0.010925705268715724,-0.3267804450369757,0.21181286804105678,0.05442725729093277,-0.033434391300493714,-0.22587054593028588,8.868704327648393,0.3511995182658383,96,81.55208333333333,0.01680419921875,0.03697916666666667,0.0
KOSDAQ,ACT1_LOW05,1,EARLY_2016_2019,60,958,-0.03693677722132893,-0.3375834268219515,0.21193342416353367,-0.07120898441052365,-0.10941525645691769,-0.22757429531430962,8.868704327648393,0.3511995182658383,96,81.55208333333333,0.01680419921875,0.03697916666666667,0.0
KOSDAQ,ACT1_LOW05,1,LATE_2020_2022,0,742,0.05567338484642481,-0.3967925315706571,0.2945940977468272,0.3314574370613521,0.14030855022912905,-0.38897073661968296,10.371195090601239,0.4126676725239232,74,95.04054054054055,0.014189189189189193,0.03277027027027027,0.0
KOSDAQ,ACT1_LOW05,1,LATE_2020_2022,30,742,0.023313326372775167,-0.3990144739713596,0.2948799371155893,0.22584278441828978,0.05842726992015971,-0.3904331215276613,10.371195090601239,0.4126676725239232,74,95.04054054054055,0.014189189189189193,0.03277027027027027,0.0
KOSDAQ,ACT1_LOW05,1,LATE_2020_2022,60,742,-0.008093605299972273,-0.40469773041767154,0.2952843878058703,0.12038431082023554,-0.019999136865974522,-0.3918937962084891,10.371195090601239,0.4126676725239232,74,95.04054054054055,0.014189189189189193,0.03277027027027027,0.0
KOSDAQ,ACT1_LOW05,1,NORMAL_2023_2024,0,489,0.04037935466854159,-0.3653541083385832,0.2528187839678027,0.2840216385935305,0.11052114577871666,-0.20511176030098655,10.17521940192395,0.4029545098429552,49,97.6938775510204,0.01327327806122449,0.03099489795918367,0.0
KOSDAQ,ACT1_LOW05,1,NORMAL_2023_2024,30,489,0.009082021039790389,-0.37435398220840865,0.252954651926582,0.16326038511651608,0.024260516707243912,-0.20696735012888046,10.17521940192395,0.4029545098429552,49,97.6938775510204,0.01327327806122449,0.03099489795918367,0.0
KOSDAQ,ACT1_LOW05,1,NORMAL_2023_2024,60,489,-0.021310520413026057,-0.38323683973305833,0.253223867315475,0.04260634120201737,-0.05560665939075636,-0.20882078069736054,10.17521940192395,0.4029545098429552,49,97.6938775510204,0.01327327806122449,0.03099489795918367,0.0
KOSDAQ,ACT1_LOW05,1,BULL_2025,0,242,0.7240603656770421,-0.16345065343653498,0.23125865703527593,2.4730403703481407,4.429840752873968,-0.10113380738205502,10.735152774585192,0.41236618594438357,25,95.36,0.013943750000000001,0.0325,0.0
KOSDAQ,ACT1_LOW05,1,BULL_2025,30,242,0.6693870774059378,-0.1677544186428016,0.23140070902873597,2.3321180552478,3.9902798556457664,-0.10350684732596971,10.735152774585192,0.41236618594438357,25,95.36,0.013943750000000001,0.0325,0.0
KOSDAQ,ACT1_LOW05,1,BULL_2025,60,242,0.6163822077102301,-0.17204157796871655,0.2317004895341583,2.1898768933355237,3.5827514196731616,-0.10587676888552011,10.735152774585192,0.41236618594438357,25,95.36,0.013943750000000001,0.0325,0.0
KOSDAQ,ACT1_LOW05,1,YTD_2026,0,147,0.039567542257314514,-0.4552210053766307,0.6113377785425581,0.3669569996206435,0.08691941230738681,-0.332626296381496,10.676648460552425,0.4448603525230177,14,100.28571428571429,0.012818080357142858,0.028571428571428577,0.0
KOSDAQ,ACT1_LOW05,1,YTD_2026,30,147,0.006776111683200581,-0.4593599254471412,0.6117262014923974,0.314802032107589,0.01475120337631697,-0.3341573970151315,10.676648460552425,0.4448603525230177,14,100.28571428571429,0.012818080357142858,0.028571428571428577,0.0
KOSDAQ,ACT1_LOW05,1,YTD_2026,60,147,-0.02502316321017395,-0.4634726526758167,0.6121776937650156,0.2626861895094242,-0.05399059268266427,-0.3356867400332949,10.676648460552425,0.4448603525230177,14,100.28571428571429,0.012818080357142858,0.028571428571428577,0.0
KOSDAQ,ACT1_LOW05,2,FULL_2016_2026,0,2577,0.09212938216510702,-0.4812684035374274,0.28326718322843353,0.4533244180165245,0.19143035671557915,-0.4064640210577284,9.877499280531437,0.39150848477189476,258,90.47286821705427,0.01495639534883721,0.03386627906976745,0.0
KOSDAQ,ACT1_LOW05,2,FULL_2016_2026,30,2577,0.06022261409458429,-0.5056321221126356,0.2833493340430867,0.348634371514957,0.11910361597076101,-0.4079784365610345,9.877499280531437,0.39150848477189476,258,90.47286821705427,0.01495639534883721,0.03386627906976745,0.0
KOSDAQ,ACT1_LOW05,2,FULL_2016_2026,60,2577,0.02921098652177445,-0.5288762686430044,0.2835457583765987,0.24390667454288578,0.05523217480853181,-0.40949107449889344,9.877499280531437,0.39150848477189476,258,90.47286821705427,0.01495639534883721,0.03386627906976745,0.0
KOSDAQ,ACT1_LOW05,2,PRE_STRESS_2016_2024,0,2188,0.0422642596888152,-0.4812684035374274,0.251685979923783,0.2910574131901337,0.08781848003767483,-0.4064640210577284,9.723946528527012,0.3855185004786748,219,89.37442922374429,0.015195847602739726,0.03421803652968036,0.0
KOSDAQ,ACT1_LOW05,2,PRE_STRESS_2016_2024,30,2188,0.012281042515739138,-0.5056321221126356,0.25183226496089905,0.17514121304832794,0.024288493508732002,-0.4079784365610345,9.723946528527012,0.3855185004786748,219,89.37442922374429,0.015195847602739726,0.03421803652968036,0.0
KOSDAQ,ACT1_LOW05,2,PRE_STRESS_2016_2024,60,2188,-0.01687398022709552,-0.5288762686430044,0.25210310231771865,0.05933027538958763,-0.03190534578227708,-0.40949107449889344,9.723946528527012,0.3855185004786748,219,89.37442922374429,0.015195847602739726,0.03421803652968036,0.0
KOSDAQ,ACT1_LOW05,2,EARLY_2016_2019,0,957,0.025716725335503066,-0.31852587093289997,0.21063429633280442,0.2262997699902243,0.08073669262777246,-0.2271805839071004,8.899479795916934,0.35205035402994816,96,81.47916666666667,0.016835123697916666,0.03671875,0.0
KOSDAQ,ACT1_LOW05,2,EARLY_2016_2019,30,957,-0.0013207449135751448,-0.3331256332341488,0.21060582386845406,0.09946445218014877,-0.003964705149683915,-0.2289092318045236,8.899479795916934,0.35205035402994816,96,81.47916666666667,0.016835123697916666,0.03671875,0.0
KOSDAQ,ACT1_LOW05,2,EARLY_2016_2019,60,957,-0.02767432906461542,-0.3531368990903251,0.21070460113173994,-0.027388614140937212,-0.07836714072050824,-0.23063594500537155,8.899479795916934,0.35205035402994816,96,81.47916666666667,0.016835123697916666,0.03671875,0.0
KOSDAQ,ACT1_LOW05,2,LATE_2020_2022,0,742,0.04202115629817138,-0.41780699604482696,0.298565472846967,0.2877625396021303,0.10057552098448559,-0.4064640210577284,10.491947581392013,0.41747238874908155,74,94.04054054054055,0.014366554054054058,0.033277027027027034,0.0
KOSDAQ,ACT1_LOW05,2,LATE_2020_2022,30,742,0.009713237944491304,-0.4207580178594803,0.2988623799801811,0.18241745951531652,0.02308509293276311,-0.4079784365610345,10.491947581392013,0.41747238874908155,74,94.04054054054055,0.014366554054054058,0.033277027027027034,0.0
KOSDAQ,ACT1_LOW05,2,LATE_2020_2022,60,742,-0.021632245810049078,-0.42369799614715475,0.2992790100535337,0.07725056793419038,-0.05105581335469893,-0.40949107449889344,10.491947581392013,0.41747238874908155,74,94.04054054054055,0.014366554054054058,0.033277027027027034,0.0
KOSDAQ,ACT1_LOW05,2,NORMAL_2023_2024,0,489,0.07580585415936958,-0.32626685149480994,0.24820720648154365,0.4194959573360812,0.23234310752704662,-0.2058359431746839,10.172122156097595,0.4028318540923003,49,97.79591836734694,0.013236607142857144,0.030739795918367344,0.0
KOSDAQ,ACT1_LOW05,2,NORMAL_2023_2024,30,489,0.0434525480289496,-0.33556243862534985,0.24838000607516333,0.29644200664604364,0.12949169223753224,-0.20763469428018388,10.172122156097595,0.4028318540923003,49,97.79591836734694,0.013236607142857144,0.030739795918367344,0.0
KOSDAQ,ACT1_LOW05,2,NORMAL_2023_2024,60,489,0.012034361362134982,-0.34474039814935464,0.24868806380999817,0.17346475927218757,0.03490847439620708,-0.20943141428003176,10.172122156097595,0.4028318540923003,49,97.79591836734694,0.013236607142857144,0.030739795918367344,0.0
KOSDAQ,ACT1_LOW05,2,BULL_2025,0,242,0.7167594872032481,-0.1388902796040009,0.23030746729358076,2.4638934195939863,5.160616633841098,-0.09089120269055428,10.453448061261481,0.41827619557296264,24,94.41666666666667,0.014130859375000004,0.03359375,0.0
KOSDAQ,ACT1_LOW05,2,BULL_2025,30,242,0.6637237094543214,-0.14341758108198044,0.23101797732751753,2.320934304108714,4.627910361107842,-0.09330774423781618,10.453448061261481,0.41827619557296264,24,94.41666666666667,0.014130859375000004,0.03359375,0.0
KOSDAQ,ACT1_LOW05,2,BULL_2025,60,242,0.6122622078581612,-0.1479270138147687,0.23188034904677177,2.177424890975289,4.138947931611896,-0.09572106981031414,10.453448061261481,0.41827619557296264,24,94.41666666666667,0.014130859375000004,0.03359375,0.0
KOSDAQ,ACT1_LOW05,2,YTD_2026,0,147,0.03988952261974288,-0.44510341514032736,0.6146694913836833,0.36867126119290344,0.08961854989849256,-0.32019594963837816,11.21487218154509,0.436133918171198,15,100.2,0.01278125,0.029166666666666667,0.0
KOSDAQ,ACT1_LOW05,2,YTD_2026,30,147,0.005462208422717385,-0.44843111790475476,0.6140125960127261,0.31365452909901115,0.012180707815815626,-0.3217237246837489,11.21487218154509,0.436133918171198,15,100.2,0.01278125,0.029166666666666667,0.0
KOSDAQ,ACT1_LOW05,2,YTD_2026,60,147,-0.027869192682143495,-0.45174289088840025,0.6134236095090433,0.25849133333513474,-0.06169259825502904,-0.32324979184655944,11.21487218154509,0.436133918171198,15,100.2,0.01278125,0.029166666666666667,0.0
KOSDAQ,ACT1_LOW05,3,FULL_2016_2026,0,2576,0.09085441228996793,-0.47957908587879605,0.2810871259799792,0.45052234326108026,0.18944615177178423,-0.404368626303636,9.83605746318466,0.38971459371791073,258,90.6937984496124,0.014949430717054265,0.03384205426356589,0.0
KOSDAQ,ACT1_LOW05,3,FULL_2016_2026,30,2576,0.05911672830508152,-0.5030390890768697,0.2809806180683491,0.3454979977566434,0.11751915425412968,-0.4057489217991803,9.83605746318466,0.38971459371791073,258,90.6937984496124,0.014949430717054265,0.03384205426356589,0.0
KOSDAQ,ACT1_LOW05,3,FULL_2016_2026,60,2576,0.028265771616120983,-0.5267554509971102,0.2809888957284596,0.24029579912760965,0.053660140702134,-0.40712764527253953,9.83605746318466,0.38971459371791073,258,90.6937984496124,0.014949430717054265,0.03384205426356589,0.0
KOSDAQ,ACT1_LOW05,3,PRE_STRESS_2016_2024,0,2187,0.04566069749340551,-0.47957908587879605,0.25039508186537346,0.3042530971139581,0.09520994313114257,-0.404368626303636,9.684185690702568,0.38376665408361454,219,89.64840182648402,0.015189069634703197,0.03427511415525114,0.0
KOSDAQ,ACT1_LOW05,3,PRE_STRESS_2016_2024,30,2187,0.015701080902323916,-0.5030390890768697,0.2503143052645077,0.18814068662944744,0.031212446991221044,-0.4057489217991803,9.684185690702568,0.38376665408361454,219,89.64840182648402,0.015189069634703197,0.03427511415525114,0.0
KOSDAQ,ACT1_LOW05,3,PRE_STRESS_2016_2024,60,2187,-0.01343430610734464,-0.5267554509971102,0.2503585770893374,0.07191737379625415,-0.025503876764662738,-0.40712764527253953,9.684185690702568,0.38376665408361454,219,89.64840182648402,0.015189069634703197,0.03427511415525114,0.0
KOSDAQ,ACT1_LOW05,3,EARLY_2016_2019,0,956,0.02519150209309884,-0.3202110481113881,0.20940871969800318,0.2239051544856514,0.07867155815415763,-0.22302067861655828,8.864715047104479,0.35030867993683373,96,81.69791666666667,0.016853841145833336,0.03710937499999999,0.0
KOSDAQ,ACT1_LOW05,3,EARLY_2016_2019,30,956,-0.0017279025889285204,-0.337371741990098,0.20965285739932454,0.09697479536750389,-0.005121657726091461,-0.22460233817836894,8.864715047104479,0.35030867993683373,96,81.69791666666667,0.016853841145833336,0.03710937499999999,0.0
KOSDAQ,ACT1_LOW05,3,EARLY_2016_2019,60,956,-0.02796904207873252,-0.35890418270789703,0.2100228156824343,-0.029642521577340136,-0.07792899449571422,-0.22618241570797515,8.864715047104479,0.35030867993683373,96,81.69791666666667,0.016853841145833336,0.03710937499999999,0.0
KOSDAQ,ACT1_LOW05,3,LATE_2020_2022,0,742,0.06123328464138433,-0.41424733616981646,0.29618481788148254,0.34936219548279573,0.14781817357609361,-0.404368626303636,10.395148489470696,0.4136207732296899,74,94.8108108108108,0.014227195945945945,0.03260135135135135,0.0
KOSDAQ,ACT1_LOW05,3,LATE_2020_2022,30,742,0.028628798632263308,-0.4163074309389041,0.29595845303110646,0.2439714919423324,0.06876840648195101,-0.4057489217991803,10.395148489470696,0.4136207732296899,74,94.8108108108108,0.014227195945945945,0.03260135135135135,0.0
KOSDAQ,ACT1_LOW05,3,LATE_2020_2022,60,742,-0.003013143319908207,-0.41836271912383016,0.29585233729993754,0.1383631875540706,-0.0072022271157874225,-0.40712764527253953,10.395148489470696,0.4136207732296899,74,94.8108108108108,0.014227195945945945,0.03260135135135135,0.0
KOSDAQ,ACT1_LOW05,3,NORMAL_2023_2024,0,489,0.06275797624499035,-0.33642458035738765,0.24863562675583256,0.3701971020062986,0.18654396827461847,-0.20439174208319244,10.207456730771742,0.40423115819139804,49,97.42857142857143,0.013380102040816329,0.031249999999999997,0.0
KOSDAQ,ACT1_LOW05,3,NORMAL_2023_2024,30,489,0.03068763881141434,-0.3454953206766177,0.24828170693856405,0.24695168057397285,0.08882215467148932,-0.2061140060777461,10.207456730771742,0.40423115819139804,49,97.42857142857143,0.013380102040816329,0.031249999999999997,0.0
KOSDAQ,ACT1_LOW05,3,NORMAL_2023_2024,60,489,-0.0004526404377291904,-0.35445240685390467,0.24806536193932033,0.1232859793438534,-0.0012770132998864247,-0.2078344041052934,10.207456730771742,0.40423115819139804,49,97.42857142857143,0.013380102040816329,0.031249999999999997,0.0
KOSDAQ,ACT1_LOW05,3,BULL_2025,0,242,0.6797567620829459,-0.15144098530920047,0.22756381570307538,2.3947403030914773,4.488591781776058,-0.09428889956307573,10.203115931957011,0.4082595991292323,24,95.29166666666667,0.01392578125,0.0328125,0.0
KOSDAQ,ACT1_LOW05,3,BULL_2025,30,242,0.6290886626702736,-0.15570571605553252,0.22788623835586366,2.257003946173994,4.040241287262112,-0.0965146226526622,10.203115931957011,0.4082595991292323,24,95.29166666666667,0.01392578125,0.0328125,0.0
KOSDAQ,ACT1_LOW05,3,BULL_2025,60,242,0.5798891094837764,-0.15995436011861064,0.22835802837347427,2.1182703360676585,3.6253410601234775,-0.09873760759849726,10.203115931957011,0.4082595991292323,24,95.29166666666667,0.01392578125,0.0328125,0.0
KOSDAQ,ACT1_LOW05,3,YTD_2026,0,147,0.005812182360875884,-0.4505913738995526,0.6065898454257027,0.31089085596599775,0.012899009385322933,-0.32368346214004506,11.491264381384829,0.44688250372052113,15,98.6,0.013088541666666668,0.029166666666666667,0.0
KOSDAQ,ACT1_LOW05,3,YTD_2026,30,147,-0.028294090868890565,-0.45399423622876633,0.6060277874666311,0.2537768882474048,-0.06232257727305872,-0.3252183789394302,11.491264381384829,0.44688250372052113,15,98.6,0.013088541666666668,0.029166666666666667,0.0
KOSDAQ,ACT1_LOW05,3,YTD_2026,60,147,-0.06128832679875751,-0.45738031120659395,0.6055372543966321,0.1965336650399579,-0.13399861187088616,-0.326751563681267,11.491264381384829,0.44688250372052113,15,98.6,0.013088541666666668,0.029166666666666667,0.0
KOSDAQ,ACT1_LOW05,4,FULL_2016_2026,0,2575,0.09641693772395254,-0.4615573387099636,0.2820192987827752,0.46795113597895305,0.2088948211579399,-0.3966339764218031,9.812151131350554,0.3886164815311258,258,90.60077519379846,0.0149124878875969,0.03359980620155038,0.0
KOSDAQ,ACT1_LOW05,4,FULL_2016_2026,30,2575,0.06459386741582818,-0.4857792751072636,0.28213196034044974,0.3634644013760988,0.13296958253635952,-0.3979224947955048,9.812151131350554,0.3886164815311258,258,90.60077519379846,0.0149124878875969,0.03359980620155038,0.0
KOSDAQ,ACT1_LOW05,4,FULL_2016_2026,60,2575,0.03365779760022569,-0.5089355694855511,0.2823576818310538,0.25895734956053384,0.06613371046996795,-0.39920969190511013,9.812151131350554,0.3886164815311258,258,90.60077519379846,0.0149124878875969,0.03359980620155038,0.0
KOSDAQ,ACT1_LOW05,4,PRE_STRESS_2016_2024,0,2186,0.05663920195011829,-0.4615573387099636,0.2507310380226819,0.3457742754720629,0.12271325185387118,-0.3966339764218031,9.659742480277961,0.3826229807546499,219,89.46118721461187,0.015173016552511418,0.03407534246575342,0.0
KOSDAQ,ACT1_LOW05,4,PRE_STRESS_2016_2024,30,2186,0.02644040278780646,-0.4857792751072636,0.2507990974679251,0.2301310498351718,0.054428840715710296,-0.3979224947955048,9.659742480277961,0.3826229807546499,219,89.46118721461187,0.015173016552511418,0.03407534246575342,0.0
KOSDAQ,ACT1_LOW05,4,PRE_STRESS_2016_2024,60,2186,-0.002929634915244117,-0.5089355694855511,0.2509908211539861,0.11449413190983883,-0.005756396469214146,-0.39920969190511013,9.659742480277961,0.3826229807546499,219,89.46118721461187,0.015173016552511418,0.03407534246575342,0.0
KOSDAQ,ACT1_LOW05,4,EARLY_2016_2019,0,955,0.04285613170789837,-0.31379694965102667,0.21044342721515488,0.30499598719933074,0.13657281167187457,-0.21737798481334902,8.870043454700111,0.3501525917344,96,81.65625,0.016809082031250002,0.03658854166666666,0.0
KOSDAQ,ACT1_LOW05,4,EARLY_2016_2019,30,955,0.01545667612219881,-0.3247705367642497,0.2105736294173839,0.1784926015631515,0.04759260577082083,-0.21917000643135243,8.870043454700111,0.3501525917344,96,81.65625,0.016809082031250002,0.03658854166666666,0.0
KOSDAQ,ACT1_LOW05,4,EARLY_2016_2019,60,955,-0.011251939265200739,-0.34476009702627297,0.2108294638664856,0.05211448549937385,-0.032637011540065985,-0.22095997902318532,8.870043454700111,0.3501525917344,96,81.65625,0.016809082031250002,0.03658854166666666,0.0
KOSDAQ,ACT1_LOW05,4,LATE_2020_2022,0,742,0.047186373050862596,-0.4089404104388429,0.29513447725288233,0.3042432104432548,0.11538691664202584,-0.3966339764218031,10.405829934338772,0.4140457856756418,74,94.27027027027027,0.014287373310810812,0.03293918918918919,0.0
KOSDAQ,ACT1_LOW05,4,LATE_2020_2022,30,742,0.014980855584716624,-0.4115211279325538,0.2952135963589879,0.1984445787890067,0.036403612276188914,-0.3979224947955048,10.405829934338772,0.4140457856756418,74,94.27027027027027,0.014287373310810812,0.03293918918918919,0.0
KOSDAQ,ACT1_LOW05,4,LATE_2020_2022,60,742,-0.0162729932919895,-0.4140934517676208,0.29541299382328584,0.09266489716075699,-0.03929787641539792,-0.39920969190511013,10.405829934338772,0.4140457856756418,74,94.27027027027027,0.014287373310810812,0.03293918918918919,0.0
KOSDAQ,ACT1_LOW05,4,NORMAL_2023_2024,0,489,0.09896812726944115,-0.316888484461029,0.2502613202333021,0.5033262234620546,0.31231216065729983,-0.20661785359892115,10.069897242064714,0.39878358854629453,49,97.48979591836735,0.013305165816326533,0.030867346938775506,0.0
KOSDAQ,ACT1_LOW05,4,NORMAL_2023_2024,30,489,0.0662455722201234,-0.32609191499890333,0.25021332103133814,0.3825378849298086,0.2031499990435095,-0.20828545600356874,10.069897242064714,0.39878358854629453,49,97.48979591836735,0.013305165816326533,0.030867346938775506,0.0
KOSDAQ,ACT1_LOW05,4,NORMAL_2023_2024,60,489,0.03445940033462791,-0.3351816718648909,0.2502977140754634,0.26156477004735196,0.10280812832904009,-0.20995130578567966,10.069897242064714,0.39878358854629453,49,97.48979591836735,0.013305165816326533,0.030867346938775506,0.0
