universe,strategy,period,cost_bp,n_phases,median_delta_cagr,mean_delta_cagr,min_delta_cagr,cagr_better_phases,median_delta_sharpe,sharpe_better_phases,median_mdd_improvement,mdd_better_phases,median_delta_annual_turnover,median_cagr,worst_phase_cagr,median_mdd,worst_phase_mdd,median_sharpe,worst_phase_sharpe,median_annual_turnover
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,EARLY_2016_2019,0,10,0.008067881384523523,0.008151819110405134,0.0016122181775098943,10,0.054437369532873606,10,0.010791082844030908,10,0.057585160982987826,-0.020631975768277855,-0.034592397220399085,-0.3294579299890506,-0.3390918316565159,-0.04905216637007437,-0.1392718932276337,8.041753045873953
KOSPI_EX_K200,ACT5_LOW10,EARLY_2016_2019,30,10,0.002937874381601424,0.00374156446299716,-0.0004176433458223938,9,0.01829410131251491,9,0.008036439945973972,10,0.42931874308052365,-0.04638687362309862,-0.06413659799418903,-0.34301951380324935,-0.3547996385353962,-0.21929783898851601,-0.34114728990360516,8.40249736273802
KOSPI_EX_K200,ADV20_LOW10,EARLY_2016_2019,30,10,0.0013940196900494306,0.0015897045700714596,-0.0010196185246957867,9,0.009895662134425443,9,0.0017442429032830664,7,-0.005030311081753336,-0.05168006695427524,-0.06227124962831898,-0.35377207686059176,-0.36557354673088394,-0.25320152237812277,-0.326492120838216,7.974463205390979
KOSPI_EX_K200,AMIHUD20_TOP05,EARLY_2016_2019,30,10,0.0017398585947902,0.001808256195917579,7.747519546230652e-05,10,0.011321319480681463,10,0.00135231529914015,8,0.015741036138392506,-0.05102506073082452,-0.062401008693724114,-0.3536474366351123,-0.3643582989864065,-0.2502862524694302,-0.33016860599430387,7.994181884403478
KOSPI_EX_K200,TURNOVER20_TOP01,EARLY_2016_2019,30,10,0.008877562730949973,0.009336694105407616,0.005207320665994164,10,0.057496432340384346,10,0.011482038791541749,10,0.016415939621277076,-0.04423879930471858,-0.054730408475323844,-0.3441179864758467,-0.3533670902505507,-0.20713565341489826,-0.27843264160737846,7.998331573622625
KOSPI_EX_K200,TURNOVER20_TOP01_LOW10,EARLY_2016_2019,30,10,0.00773385817536848,0.007787613672199633,0.0014091733560408493,10,0.05482159700681195,10,0.010042377188815177,10,0.057585160982987826,-0.043909878962784865,-0.05775706523654667,-0.34749934748248257,-0.35657644010270895,-0.19847248096138553,-0.291171552217405,8.041753045873953
KOSPI_EX_K200,ACT5_LOW10,EARLY_2016_2019,60,10,0.0017404747940514276,0.002504569133209822,-0.0015876825628236002,9,0.010651882550395314,8,0.006864576705865433,10,0.42931874308052365,-0.07007168359077975,-0.08749746229667554,-0.36116590768441437,-0.3731356521460174,-0.3766860148505313,-0.4999918621581033,8.40249736273802
KOSPI_EX_K200,ADV20_LOW10,EARLY_2016_2019,60,10,0.0013898342960473875,0.00156774475958954,-0.0009642291554042837,9,0.010288016950699641,9,0.0018216315524316462,7,-0.005030311081753336,-0.07404834067812327,-0.08459741592427739,-0.37060461947270723,-0.3821868429336006,-0.40263087496454775,-0.47781788257479546,7.974463205390979
KOSPI_EX_K200,AMIHUD20_TOP05,EARLY_2016_2019,60,10,0.0016417051579744601,0.0017214344657109804,4.183144268454786e-05,10,0.0108265764373347,10,0.0013033968736906876,8,0.015741036138392506,-0.07345652015573012,-0.08469119403506964,-0.3712274499062443,-0.3810348065428768,-0.4000534220811363,-0.48109087127174327,7.994181884403478
KOSPI_EX_K200,TURNOVER20_TOP01,EARLY_2016_2019,60,10,0.008623887589703005,0.009065785905837198,0.005120862149957883,10,0.056461729842989444,10,0.010878243852507463,10,0.016415939621277076,-0.06689268721698177,-0.07724169914513968,-0.36167673335745754,-0.37029439985626567,-0.35810884099686996,-0.431400355702061,7.998331573622625
