date,universe,eval_year,persist_score,crash_score,train_p33,train_p67,train_c67,persist_action,capped_action,cap_triggered,persist_only_gross,persist_only_w_MOM1M,persist_only_w_MOM12_1,persist_only_w_OP12_REV,persist_only_w_OPFY1_REV,persist_only_w_PBR12MF,persist_only_w_PER12MF,persist_only_w_PRIVATE_FLOW,persist_only_w_FOREIGN_FLOW,crash_cap_gross,crash_cap_w_MOM1M,crash_cap_w_MOM12_1,crash_cap_w_OP12_REV,crash_cap_w_OPFY1_REV,crash_cap_w_PBR12MF,crash_cap_w_PER12MF,crash_cap_w_PRIVATE_FLOW,crash_cap_w_FOREIGN_FLOW,ew8_gross,ew8_w_MOM1M,ew8_w_MOM12_1,ew8_w_OP12_REV,ew8_w_OPFY1_REV,ew8_w_PBR12MF,ew8_w_PER12MF,ew8_w_PRIVATE_FLOW,ew8_w_FOREIGN_FLOW,top2_gross,top2_w_MOM1M,top2_w_MOM12_1,top2_w_OP12_REV,top2_w_OPFY1_REV,top2_w_PBR12MF,top2_w_PER12MF,top2_w_PRIVATE_FLOW,top2_w_FOREIGN_FLOW
2024-02-21,KOSDAQ_PLUS_KOSPI_EX_K200,2024,-0.7613939109352376,1.3840435681258356,-0.19544212319031282,0.21983221616794196,0.18575795267649062,BOTTOM2,BOTTOM2,False,-0.0205746759380496,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.0205746759380496,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.020093008787268603,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0921497147376894,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2024-03-21,KOSDAQ_PLUS_KOSPI_EX_K200,2024,-0.31494851708509713,0.9287678271353196,-0.19544212319031282,0.21983221616794196,0.18575795267649062,BOTTOM2,BOTTOM2,False,0.047217879486366646,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.047217879486366646,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.03478674961658476,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0480732117136611,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
2024-04-19,KOSDAQ_PLUS_KOSPI_EX_K200,2024,0.0025778559915366167,-0.3170448657532125,-0.19544212319031282,0.21983221616794196,0.18575795267649062,EW8,EW8,False,0.0161843656980347,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0161843656980347,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0161843656980347,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.018923065996436852,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
2024-05-22,KOSDAQ_PLUS_KOSPI_EX_K200,2024,0.31611864471390916,-1.0105202191428486,-0.19544212319031282,0.21983221616794196,0.18575795267649062,TOP2,TOP2,False,0.0177090924134106,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0177090924134106,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.029674387752325403,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0177090924134106,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
2024-06-20,KOSDAQ_PLUS_KOSPI_EX_K200,2024,-0.6674761372605393,0.5314135691710057,-0.19544212319031282,0.21983221616794196,0.18575795267649062,BOTTOM2,BOTTOM2,False,0.0028059773510621007,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0028059773510621007,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.0031387602714756623,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0050327340256723,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2024-07-18,KOSDAQ_PLUS_KOSPI_EX_K200,2024,0.4859610224204544,-0.2317913785606653,-0.19544212319031282,0.21983221616794196,0.18575795267649062,TOP2,TOP2,False,0.02157736145241015,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.02157736145241015,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.02555283524797249,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02157736145241015,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2024-08-16,KOSDAQ_PLUS_KOSPI_EX_K200,2024,-0.14077749746042492,-1.0195405779899829,-0.19544212319031282,0.21983221616794196,0.18575795267649062,EW8,EW8,False,0.007103345581816575,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.007103345581816575,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.007103345581816575,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0128825416264692,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2024-09-13,KOSDAQ_PLUS_KOSPI_EX_K200,2024,-0.3349811548460366,-0.09955837184331796,-0.19544212319031282,0.21983221616794196,0.18575795267649062,BOTTOM2,BOTTOM2,False,-0.0105081870692969,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.0105081870692969,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.006845827877588399,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0407634528494436,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2024-10-21,KOSDAQ_PLUS_KOSPI_EX_K200,2024,-0.024114207102412126,-0.42280403152927076,-0.19544212319031282,0.21983221616794196,0.18575795267649062,EW8,EW8,False,0.02554515833503736,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02554515833503736,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02554515833503736,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.03928421577916275,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
2024-11-18,KOSDAQ_PLUS_KOSPI_EX_K200,2024,-0.27909678918130226,0.06976525502499627,-0.19544212319031282,0.21983221616794196,0.18575795267649062,BOTTOM2,BOTTOM2,False,0.0243672230157466,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0243672230157466,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.0173835688913366,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.013428253165942,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2024-12-16,KOSDAQ_PLUS_KOSPI_EX_K200,2024,0.3460486382520647,-0.2362911585424031,-0.19544212319031282,0.21983221616794196,0.18575795267649062,TOP2,TOP2,False,-0.015081623363295299,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.015081623363295299,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.02110787195363581,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.015081623363295299,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
2025-01-16,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.8574197452083008,-0.384839641019634,-0.18762053873783283,0.21494235754866373,0.19652254710715308,TOP2,TOP2,False,-0.0027688955868782495,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.0027688955868782495,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.024376384427040227,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0027688955868782495,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2025-02-19,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.6342155563574525,-0.70733198018701,-0.18762053873783283,0.21494235754866373,0.19652254710715308,TOP2,TOP2,False,-0.021258898256491,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.021258898256491,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.018000276798959942,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.021258898256491,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2025-03-20,KOSDAQ_PLUS_KOSPI_EX_K200,2025,-0.4251242213266921,1.0516215551335202,-0.18762053873783283,0.21494235754866373,0.19652254710715308,BOTTOM2,BOTTOM2,False,0.0198643340467957,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0198643340467957,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0365239599426869,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0028876893788778,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2025-04-17,KOSDAQ_PLUS_KOSPI_EX_K200,2025,-0.5967343411017636,0.9378903249164505,-0.18762053873783283,0.21494235754866373,0.19652254710715308,BOTTOM2,BOTTOM2,False,0.01206439983165935,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01206439983165935,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.03979468919480745,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.06811375123911395,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
2025-05-20,KOSDAQ_PLUS_KOSPI_EX_K200,2025,-0.0361599347243902,-0.703145629226384,-0.18762053873783283,0.21494235754866373,0.19652254710715308,EW8,EW8,False,0.03793798841386115,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03793798841386115,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03793798841386115,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.04556815693058755,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
2025-06-19,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.003965082249986532,-1.0080606805114918,-0.18762053873783283,0.21494235754866373,0.19652254710715308,EW8,EW8,False,-0.0026546888066014255,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0026546888066014255,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0026546888066014255,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.007143183931639501,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
2025-07-17,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.12367731186243103,-0.14341413684195015,-0.18762053873783283,0.21494235754866373,0.19652254710715308,EW8,EW8,False,-0.021731855500329376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.021731855500329376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.021731855500329376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01713945770550175,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
2025-08-14,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.33082801677330825,-0.31481074033271705,-0.18762053873783283,0.21494235754866373,0.19652254710715308,TOP2,TOP2,False,0.0559871485771673,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0559871485771673,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.02403689834304088,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0559871485771673,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2025-09-12,KOSDAQ_PLUS_KOSPI_EX_K200,2025,-0.2714872043785957,0.6333171657261166,-0.18762053873783283,0.21494235754866373,0.19652254710715308,BOTTOM2,BOTTOM2,False,-0.06770707861488325,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.06770707861488325,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.015259243148002227,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.005814479291729201,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2025-10-17,KOSDAQ_PLUS_KOSPI_EX_K200,2025,-1.004482637084801,1.7516600893943826,-0.18762053873783283,0.21494235754866373,0.19652254710715308,BOTTOM2,BOTTOM2,False,-0.0289629954519333,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.0289629954519333,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.008152588762291264,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0054910363070467,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2025-11-14,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.6508380141943555,-0.9459339611358942,-0.18762053873783283,0.21494235754866373,0.19652254710715308,TOP2,TOP2,False,0.0040423879890473,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0040423879890473,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.010352533322653238,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0040423879890473,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
2025-12-12,KOSDAQ_PLUS_KOSPI_EX_K200,2025,0.25927578102006643,-0.6473099666382198,-0.18762053873783283,0.21494235754866373,0.19652254710715308,TOP2,TOP2,False,0.0370231169939215,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0370231169939215,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.010735981825461038,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0370231169939215,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2026-01-14,KOSDAQ_PLUS_KOSPI_EX_K200,2026,-0.07447180217773657,0.38095896655222045,-0.11686567428222869,0.19295799794381124,0.22408374444591478,EW8,EW8,False,0.013598254076507976,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.013598254076507976,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.013598254076507976,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.014033358274854846,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,2026,-0.026769814151238684,-0.12179423952141376,-0.11686567428222869,0.19295799794381124,0.22408374444591478,EW8,EW8,False,0.02571382016324331,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02571382016324331,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02571382016324331,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0631468007743637,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
2026-03-17,KOSDAQ_PLUS_KOSPI_EX_K200,2026,-0.5202887859155839,0.6039421059060993,-0.11686567428222869,0.19295799794381124,0.22408374444591478,BOTTOM2,BOTTOM2,False,0.00442333270040645,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.00442333270040645,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.008290406828556062,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.008278020805803499,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2026-04-14,KOSDAQ_PLUS_KOSPI_EX_K200,2026,0.17358409243600903,-0.27955587560114314,-0.11686567428222869,0.19295799794381124,0.22408374444591478,EW8,EW8,False,0.0497054489221089,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0497054489221089,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0497054489221089,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.10289859833323885,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2020-01-03,KOSPI_ALL,2020,0.3881443888241461,0.023782501869019052,-0.16750991809969198,0.19047945285192752,0.12030487803449952,TOP2,TOP2,False,0.050740239147675795,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.050740239147675795,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.019013694707146263,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.050740239147675795,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
2020-02-04,KOSPI_ALL,2020,0.09087678178302427,1.4800833968100855,-0.16750991809969198,0.19047945285192752,0.12030487803449952,EW8,EW8,False,-0.009313541503734176,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.009313541503734176,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.009313541503734176,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00795630284659065,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2020-03-03,KOSPI_ALL,2020,0.5475322493447328,-0.18894678449900656,-0.16750991809969198,0.19047945285192752,0.12030487803449952,TOP2,TOP2,False,0.03664191856329755,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.03664191856329755,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.011233810107719512,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03664191856329755,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2020-03-31,KOSPI_ALL,2020,-0.4781265886108817,-0.11424104389213945,-0.16750991809969198,0.19047945285192752,0.12030487803449952,BOTTOM2,BOTTOM2,False,-0.006993471944588499,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.006993471944588499,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.00851968078849944,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.07669186025828695,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2020-04-29,KOSPI_ALL,2020,-0.6768557069189483,1.3868658810546017,-0.16750991809969198,0.19047945285192752,0.12030487803449952,BOTTOM2,BOTTOM2,False,0.0206396031566716,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0206396031566716,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.015201732817334425,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.060603706288562154,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2020-06-01,KOSPI_ALL,2020,0.34185989733121536,1.6717566836619044,-0.16750991809969198,0.19047945285192752,0.12030487803449952,TOP2,EW8,True,0.0333871718534212,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.008577888681248652,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008577888681248652,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0333871718534212,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
2020-06-29,KOSPI_ALL,2020,0.10850412803669464,1.1209689759592936,-0.16750991809969198,0.19047945285192752,0.12030487803449952,EW8,EW8,False,0.0220586831960173,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0220586831960173,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0220586831960173,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.07892274569596056,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-07-27,KOSPI_ALL,2020,0.2753112261746116,-0.2190677101160008,-0.16750991809969198,0.19047945285192752,0.12030487803449952,TOP2,TOP2,False,0.013924811851220149,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.013924811851220149,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.005823496427625401,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.013924811851220149,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2020-08-25,KOSPI_ALL,2020,0.9253711586108517,0.8789525486503799,-0.16750991809969198,0.19047945285192752,0.12030487803449952,TOP2,EW8,True,-0.0310544167776027,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.017162998235923474,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.017162998235923474,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0310544167776027,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-22,KOSPI_ALL,2020,-0.590846393924206,0.20274668392290165,-0.16750991809969198,0.19047945285192752,0.12030487803449952,BOTTOM2,BOTTOM2,False,-0.015953657700740552,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.015953657700740552,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.026035687471759675,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0688292791048633,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
2020-10-26,KOSPI_ALL,2020,-0.33791840868196504,0.6923169895746186,-0.16750991809969198,0.19047945285192752,0.12030487803449952,BOTTOM2,BOTTOM2,False,-0.02196636276229465,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.02196636276229465,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.0099555235250454,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.04318302416439065,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2020-11-23,KOSPI_ALL,2020,0.11045818941386383,-0.05291725632535873,-0.16750991809969198,0.19047945285192752,0.12030487803449952,EW8,EW8,False,-0.02137893265267251,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02137893265267251,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02137893265267251,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0007425900976174502,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2020-12-21,KOSPI_ALL,2020,-0.6683054947562489,0.563500497217437,-0.16750991809969198,0.19047945285192752,0.12030487803449952,BOTTOM2,BOTTOM2,False,0.0031241370064556,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0031241370064556,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.032407575185725346,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.026250652169498002,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2021-01-21,KOSPI_ALL,2021,-0.10071984241548891,-0.6311660407850632,-0.16962905186963737,0.11459611862245732,0.07084170369599145,EW8,EW8,False,0.008532970253271073,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008532970253271073,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008532970253271073,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0180658047578908,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2021-02-22,KOSPI_ALL,2021,0.03869122185507999,0.6088297773204282,-0.16962905186963737,0.11459611862245732,0.07084170369599145,EW8,EW8,False,0.013923376186131053,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.013923376186131053,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.013923376186131053,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.050181932237102655,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
2021-03-23,KOSPI_ALL,2021,-0.4325486415433208,1.0761532715746676,-0.16962905186963737,0.11459611862245732,0.07084170369599145,BOTTOM2,BOTTOM2,False,0.0428406268244454,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0428406268244454,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.019624973488564564,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0076561520260887,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2021-04-20,KOSPI_ALL,2021,-0.07466712357090723,-0.6279725498241886,-0.16962905186963737,0.11459611862245732,0.07084170369599145,EW8,EW8,False,0.025841628632879934,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.025841628632879934,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.025841628632879934,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0441203840970947,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2021-05-20,KOSPI_ALL,2021,0.42597649927827247,0.08677196058174814,-0.16962905186963737,0.11459611862245732,0.07084170369599145,TOP2,EW8,True,-0.0201070641615716,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.023002729274836337,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.023002729274836337,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0201070641615716,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2021-06-17,KOSPI_ALL,2021,-0.980327424171566,0.14494667080504456,-0.16962905186963737,0.11459611862245732,0.07084170369599145,BOTTOM2,BOTTOM2,False,-0.0067691452144939,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.0067691452144939,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.003894798374111999,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.014215939423976,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
2021-07-15,KOSPI_ALL,2021,-0.5080407147231725,0.24122842067507388,-0.16962905186963737,0.11459611862245732,0.07084170369599145,BOTTOM2,BOTTOM2,False,-0.004127264264446249,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-0.004127264264446249,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-0.005430885381069162,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.011611033605600299,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
2021-08-12,KOSPI_ALL,2021,-0.1793657543725407,-0.4103674937522235,-0.16962905186963737,0.11459611862245732,0.07084170369599145,BOTTOM2,BOTTOM2,False,0.029054538724160146,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.029054538724160146,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.02657240584835822,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0033745362758694497,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2021-09-10,KOSPI_ALL,2021,-0.13127342682522353,-0.003986865389275507,-0.16962905186963737,0.11459611862245732,0.07084170369599145,EW8,EW8,False,0.006052235298053963,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.006052235298053963,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.006052235298053963,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.00212043825497405,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
2021-10-15,KOSPI_ALL,2021,-0.09884086607061114,-0.5834318934118973,-0.16962905186963737,0.11459611862245732,0.07084170369599145,EW8,EW8,False,0.008327926725717773,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008327926725717773,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008327926725717773,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0408693867335682,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
2021-11-12,KOSPI_ALL,2021,-0.347677633667424,0.012456144302823047,-0.16962905186963737,0.11459611862245732,0.07084170369599145,BOTTOM2,BOTTOM2,False,-0.0064522266420637495,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,-0.0064522266420637495,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,-0.0016173138713282001,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0073860858867163,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2021-12-10,KOSPI_ALL,2021,-0.033923615490239444,-0.1474344078283247,-0.16962905186963737,0.11459611862245732,0.07084170369599145,EW8,EW8,False,0.007529625241032038,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.007529625241032038,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.007529625241032038,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0193384670263238,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
