strategy,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,24,3.3864844026793247e-06,0.1140625,3.3864844026793247e-06,-0.00033880101559732043,-0.0006809885155973206
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,6,0.008482374978665016,0.11666666666666668,0.008482374978665016,0.008132374978665018,0.007782374978665018
BAND_50_95,KOSPI_ALL,5,BULL_2025,49,-0.0009643650928503723,0.24221938775510202,-0.0009643650928503723,-0.0016910232561156786,-0.0024176814193809845
BAND_50_95,KOSPI_ALL,5,EARLY_2016_2019,192,-0.0007156010450138562,0.24925130208333335,-0.0007156010450138562,-0.0014633549512638561,-0.002211108857513856
BAND_50_95,KOSPI_ALL,5,LATE_2020_2022,149,-0.0005387077631829894,0.22046979865771812,-0.0005387077631829894,-0.001200117159156144,-0.0018615265551292983
BAND_50_95,KOSPI_ALL,5,NORMAL_2023_2024,97,0.0001326264074465997,0.24626288659793813,0.0001326264074465997,-0.0006061622523472146,-0.001344950912141029
BAND_50_95,KOSPI_ALL,5,YTD_2026,28,0.004505534189221574,0.23035714285714287,0.004505534189221574,0.0038144627606501442,0.0031233913320787158
BAND_50_95,KOSPI_ALL,10,BULL_2025,25,-1.2912873179541234e-05,0.23125,-1.2912873179541234e-05,-0.0007066628731795413,-0.0014004128731795412
BAND_50_95,KOSPI_ALL,10,EARLY_2016_2019,96,-0.0018869766894152378,0.2305338541666667,-0.0018869766894152378,-0.002578578251915238,-0.003270179814415238
BAND_50_95,KOSPI_ALL,10,LATE_2020_2022,75,-0.001659018598400585,0.2064166666666667,-0.001659018598400585,-0.0022782685984005847,-0.0028975185984005856
BAND_50_95,KOSPI_ALL,10,NORMAL_2023_2024,48,0.0013568909545983296,0.21861979166666667,0.0013568909545983296,0.0007010315795983294,4.5172204598329897e-05
BAND_50_95,KOSPI_ALL,10,YTD_2026,13,0.010017030188458873,0.19855769230769232,0.010017030188458873,0.009421357111535796,0.00882568403461272
BAND_50_95,KOSPI_ALL,20,BULL_2025,12,-0.0029306610675524296,0.18385416666666665,-0.0029306610675524296,-0.0034822235675524295,-0.00403378606755243
BAND_50_95,KOSPI_ALL,20,EARLY_2016_2019,48,-0.0039375879589589,0.1651041666666667,-0.0039375879589589,-0.004432900458958901,-0.004928212958958901
BAND_50_95,KOSPI_ALL,20,LATE_2020_2022,38,-0.004732388994420059,0.15131578947368418,-0.004732388994420059,-0.005186336362841113,-0.005640283731262164
BAND_50_95,KOSPI_ALL,20,NORMAL_2023_2024,24,4.9399004451732845e-05,0.15546875000000002,4.9399004451732845e-05,-0.00041700724554826694,-0.000883413495548267
BAND_50_95,KOSPI_ALL,20,YTD_2026,6,0.013551558959778753,0.121875,0.013551558959778753,0.013185933959778753,0.012820308959778752
BAND_50_95,KOSPI_EX_K200,5,BULL_2025,49,0.0002913230259097891,0.25880102040816333,0.0002913230259097891,-0.0004850800353147009,-0.0012614830965391904
BAND_50_95,KOSPI_EX_K200,5,EARLY_2016_2019,192,0.00021571619493914186,0.26865234374999997,0.00021571619493914186,-0.0005902408363108581,-0.0013961978675608583
BAND_50_95,KOSPI_EX_K200,5,LATE_2020_2022,149,-1.842922033165904e-05,0.24107941834451901,-1.842922033165904e-05,-0.0007416674753652164,-0.0014649057303987732
BAND_50_95,KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.00013694049382655376,0.2749355670103093,0.00013694049382655376,-0.0006878662072043743,-0.0015126729082353021
BAND_50_95,KOSPI_EX_K200,5,YTD_2026,28,0.0027584919559620964,0.27633928571428573,0.0027584919559620964,0.0019294740988192393,0.001100456241676383
BAND_50_95,KOSPI_EX_K200,10,BULL_2025,25,-0.0005847230139490312,0.26325,-0.0005847230139490312,-0.0013744730139490314,-0.0021642230139490314
BAND_50_95,KOSPI_EX_K200,10,EARLY_2016_2019,96,-0.0008368117549402881,0.2547526041666667,-0.0008368117549402881,-0.0016010695674402884,-0.0023653273799402884
BAND_50_95,KOSPI_EX_K200,10,LATE_2020_2022,75,-0.0014766308109773467,0.23175000000000007,-0.0014766308109773467,-0.002171880810977347,-0.0028671308109773476
BAND_50_95,KOSPI_EX_K200,10,NORMAL_2023_2024,48,-0.0008969747850637848,0.26315104166666664,-0.0008969747850637848,-0.0016864279100637849,-0.0024758810350637853
BAND_50_95,KOSPI_EX_K200,10,YTD_2026,13,0.014802135314602798,0.25336538461538455,0.014802135314602798,0.01404203916075664,0.013281943006910487
BAND_50_95,KOSPI_EX_K200,20,BULL_2025,12,0.0015669818659742778,0.2197916666666667,0.0015669818659742778,0.0009076068659742779,0.0002482318659742773
BAND_50_95,KOSPI_EX_K200,20,EARLY_2016_2019,48,0.0009554984887769347,0.1923177083333333,0.0009554984887769347,0.0003785453637769346,-0.0001984077612230653
BAND_50_95,KOSPI_EX_K200,20,LATE_2020_2022,38,0.0013500851082774482,0.17911184210526318,0.0013500851082774482,0.0008127495819616583,0.0002754140556458684
BAND_50_95,KOSPI_EX_K200,20,NORMAL_2023_2024,24,-0.002043890640008747,0.18880208333333334,-0.002043890640008747,-0.0026102968900087466,-0.003176703140008746
BAND_50_95,KOSPI_EX_K200,20,YTD_2026,6,0.019625255184203685,0.18437500000000004,0.019625255184203685,0.019072130184203683,0.018519005184203685
BAND_50_95,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,-0.0003471619844153715,0.18316326530612245,-0.0003471619844153715,-0.0008966517803337386,-0.0014461415762521063
BAND_50_95,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,192,-0.0005871022813458145,0.20709635416666664,-0.0005871022813458145,-0.0012083913438458145,-0.0018296804063458142
BAND_50_95,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,-0.00027433294770104466,0.17986577181208052,-0.00027433294770104466,-0.0008139302631372865,-0.0013535275785735278
BAND_50_95,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,97,0.0013964867613135694,0.1907860824742268,0.0013964867613135694,0.0008241285138908888,0.0002517702664682084
BAND_50_95,KOSPI_KOSDAQ_ALL,5,YTD_2026,28,-0.0006405213594693661,0.165625,-0.0006405213594693661,-0.0011373963594693663,-0.0016342713594693654
BAND_50_95,KOSPI_KOSDAQ_ALL,10,BULL_2025,25,-0.0026661769036372468,0.17800000000000002,-0.0026661769036372468,-0.003200176903637247,-0.0037341769036372476
BAND_50_95,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,96,-0.0007887586240827785,0.18281250000000002,-0.0007887586240827785,-0.0013371961240827787,-0.0018856336240827786
BAND_50_95,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,75,0.0010521940949639406,0.15783333333333333,0.0010521940949639406,0.0005786940949639405,0.00010519409496394107
BAND_50_95,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,48,0.0032674607488661065,0.15625,0.0032674607488661065,0.002798710748866107,0.0023299607488661066
BAND_50_95,KOSPI_KOSDAQ_ALL,10,YTD_2026,13,0.004164704667923392,0.14423076923076922,0.004164704667923392,0.003732012360231084,0.0032993200525387755
BAND_50_95,KOSPI_KOSDAQ_ALL,20,BULL_2025,12,-0.009367366452723746,0.10416666666666667,-0.009367366452723746,-0.009679866452723746,-0.009992366452723745
BAND_50_95,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,48,-0.0005529137587747408,0.1203125,-0.0005529137587747408,-0.000913851258774741,-0.0012747887587747405
BAND_50_95,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,38,-0.00017022888543140156,0.09786184210526314,-0.00017022888543140156,-0.00046381441174719136,-0.0007573999380629803
BAND_50_95,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,24,0.005267984580779576,0.096875,0.005267984580779576,0.004977359580779577,0.004686734580779576
BAND_50_95,KOSPI_KOSDAQ_ALL,20,YTD_2026,6,0.012255611066215534,0.07187499999999998,0.012255611066215534,0.012039986066215536,0.011824361066215537
BAND_70_95,K200,5,BULL_2025,49,-0.004038637999057607,0.4642857142857143,-0.004038637999057607,-0.0054314951419147505,-0.006824352284771892
BAND_70_95,K200,5,EARLY_2016_2019,192,-0.0009374177490948287,0.4829427083333333,-0.0009374177490948287,-0.0023862458740948286,-0.0038350739990948286
BAND_70_95,K200,5,LATE_2020_2022,149,-0.002365250828678806,0.45268456375838917,-0.002365250828678806,-0.003723304519953974,-0.005081358211229141
BAND_70_95,K200,5,NORMAL_2023_2024,97,-0.0008256190898573801,0.46836340206185567,-0.0008256190898573801,-0.002230709296042947,-0.0036357995022285143
BAND_70_95,K200,5,YTD_2026,28,-0.0012130611068913528,0.45156250000000003,-0.0012130611068913528,-0.0025677486068913535,-0.003922436106891353
BAND_70_95,K200,10,BULL_2025,25,-0.0060018189816559205,0.44550000000000006,-0.0060018189816559205,-0.007338318981655921,-0.008674818981655922
BAND_70_95,K200,10,EARLY_2016_2019,96,-0.000473634675527884,0.44440104166666666,-0.000473634675527884,-0.0018068378005278842,-0.0031400409255278837
BAND_70_95,K200,10,LATE_2020_2022,75,-0.0051693262915280145,0.4238333333333333,-0.0051693262915280145,-0.006440826291528015,-0.007712326291528015
BAND_70_95,K200,10,NORMAL_2023_2024,48,-1.5451875557351323e-05,0.4411458333333333,-1.5451875557351323e-05,-0.0013388893755573513,-0.0026623268755573515
BAND_70_95,K200,10,YTD_2026,13,0.00011013975426039882,0.4432692307692307,0.00011013975426039882,-0.0012196679380472948,-0.002549475630354986
BAND_70_95,K200,20,BULL_2025,12,-0.012683156826432994,0.33125,-0.012683156826432994,-0.013676906826432992,-0.014670656826432994
BAND_70_95,K200,20,EARLY_2016_2019,48,-0.0018456227074192682,0.36106770833333335,-0.0018456227074192682,-0.002928825832419268,-0.004012028957419268
BAND_70_95,K200,20,LATE_2020_2022,38,-0.009159475053529693,0.33125,-0.009159475053529693,-0.010153225053529691,-0.011146975053529693
BAND_70_95,K200,20,NORMAL_2023_2024,24,-0.0035507394884060147,0.33671875,-0.0035507394884060147,-0.004560895738406016,-0.005571051988406015
BAND_70_95,K200,20,YTD_2026,6,0.0015013439468742364,0.34375,0.0015013439468742364,0.00047009394687423656,-0.0005611560531257644
BAND_70_95,KOSDAQ,5,BULL_2025,49,-0.001418738659962045,0.3695408163265306,-0.001418738659962045,-0.002527361108941637,-0.003635983557921229
BAND_70_95,KOSDAQ,5,EARLY_2016_2019,192,-0.0013544578110835726,0.41468563988095236,-0.0013544578110835726,-0.0025985147307264296,-0.003842571650369287
BAND_70_95,KOSDAQ,5,LATE_2020_2022,149,-0.0020525556141748513,0.3882214765100671,-0.0020525556141748513,-0.0032172200437050524,-0.004381884473235255
BAND_70_95,KOSDAQ,5,NORMAL_2023_2024,97,0.00138481818383951,0.37680412371134026,0.00138481818383951,0.000254405812705489,-0.0008760065584285317
BAND_70_95,KOSDAQ,5,YTD_2026,28,-0.0032498381091902854,0.35625,-0.0032498381091902854,-0.004318588109190285,-0.0053873381091902855
BAND_70_95,KOSDAQ,10,BULL_2025,25,0.0015220149637086191,0.341,0.0015220149637086191,0.0004990149637086189,-0.0005239850362913812
BAND_70_95,KOSDAQ,10,EARLY_2016_2019,96,-0.0012688900779139953,0.3984468005952381,-0.0012688900779139953,-0.002464230479699709,-0.0036595708814854233
BAND_70_95,KOSDAQ,10,LATE_2020_2022,75,0.0007726850343087374,0.3436833333333333,0.0007726850343087374,-0.0002583649656912624,-0.0012894149656912624
BAND_70_95,KOSDAQ,10,NORMAL_2023_2024,48,0.0024384812459656343,0.35000000000000003,0.0024384812459656343,0.0013884812459656348,0.00033848124596563524
BAND_70_95,KOSDAQ,10,YTD_2026,13,-0.006903090008607652,0.30625,-0.006903090008607652,-0.007821840008607651,-0.00874059000860765
BAND_70_95,KOSDAQ,20,BULL_2025,12,-0.0011611724713549848,0.23072916666666668,-0.0011611724713549848,-0.001853359971354986,-0.0025455474713549846
BAND_70_95,KOSDAQ,20,EARLY_2016_2019,48,-0.001851229446432281,0.28316592261904766,-0.001851229446432281,-0.002700727214289423,-0.003550224982146567
BAND_70_95,KOSDAQ,20,LATE_2020_2022,38,0.004530654489539616,0.23213815789473682,0.004530654489539616,0.003834240015855405,0.003137825542171195
BAND_70_95,KOSDAQ,20,NORMAL_2023_2024,24,-0.002616042955075146,0.26640625,-0.002616042955075146,-0.0034152617050751456,-0.004214480455075146
BAND_70_95,KOSDAQ,20,YTD_2026,6,-0.0016108510535251805,0.21354166666666666,-0.0016108510535251805,-0.0022514760535251844,-0.0028921010535251836
BAND_70_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,-0.0020883573925818046,0.3534438775510204,-0.0020883573925818046,-0.0031486890252348655,-0.004209020657887927
BAND_70_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,192,-0.0003961143408043514,0.40205078125,-0.0003961143408043514,-0.0016022666845543511,-0.0028084190283043514
BAND_70_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,-0.001843150886134644,0.3618288590604027,-0.001843150886134644,-0.0029286374633158523,-0.0040141240404970606
BAND_70_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0012349834680176338,0.36797680412371125,0.0012349834680176338,0.00013105305564649965,-0.0009728773567246338
BAND_70_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,-0.0029262593865001076,0.35111607142857154,-0.0029262593865001076,-0.003979607600785823,-0.005032955815071536
BAND_70_95,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,-0.0007867049889956523,0.32925,-0.0007867049889956523,-0.0017744549889956527,-0.002762204988995652
BAND_70_95,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,96,-0.0009185945356663286,0.36614583333333334,-0.0009185945356663286,-0.002017032035666329,-0.0031154695356663286
BAND_70_95,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,75,-0.0011078020463048753,0.31725000000000003,-0.0011078020463048753,-0.002059552046304875,-0.0030113020463048753
BAND_70_95,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.0012873463386199055,0.3321614583333334,0.0012873463386199055,0.000290861963619906,-0.0007056224113800943
BAND_70_95,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,13,-0.0069282071586086215,0.3081730769230769,-0.0069282071586086215,-0.007852726389377854,-0.008777245620147088
BAND_70_95,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,12,-0.0036154462976881077,0.22239583333333335,-0.0036154462976881077,-0.004282633797688107,-0.004949821297688107
BAND_70_95,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,48,-0.001769026492514831,0.2618489583333334,-0.001769026492514831,-0.0025545733675148316,-0.0033401202425148314
BAND_70_95,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,38,0.0031354425867996354,0.22088815789473687,0.0031354425867996354,0.002472778113115426,0.0018101136394312156
BAND_70_95,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,24,-0.006557723968422128,0.22083333333333333,-0.006557723968422128,-0.007220223968422126,-0.007882723968422127
BAND_70_95,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,6,-0.017470363344253503,0.19479166666666667,-0.017470363344253503,-0.018054738344253505,-0.01863911334425351
BAND_70_95,KOSPI_ALL,5,BULL_2025,49,-0.0027824809542992043,0.4029336734693878,-0.0027824809542992043,-0.003991281974707366,-0.00520008299511553
BAND_70_95,KOSPI_ALL,5,EARLY_2016_2019,192,-0.0010562844014309649,0.4357096354166667,-0.0010562844014309649,-0.0023634133076809644,-0.0036705422139309643
BAND_70_95,KOSPI_ALL,5,LATE_2020_2022,149,-0.0018336510664988333,0.3836409395973154,-0.0018336510664988333,-0.002984573885290779,-0.004135496704082726
BAND_70_95,KOSPI_ALL,5,NORMAL_2023_2024,97,-0.0005355468748681098,0.40399484536082475,-0.0005355468748681098,-0.0017475314109505844,-0.0029595159470330585
BAND_70_95,KOSPI_ALL,5,YTD_2026,28,0.003528031606476741,0.37767857142857153,0.003528031606476741,0.002394995892191027,0.0012619601779053126
BAND_70_95,KOSPI_ALL,10,BULL_2025,25,-0.003441715172480686,0.36975,-0.003441715172480686,-0.0045509651724806865,-0.005660215172480687
BAND_70_95,KOSPI_ALL,10,EARLY_2016_2019,96,-0.001944252696502758,0.3881510416666667,-0.001944252696502758,-0.003108705821502758,-0.004273158946502758
BAND_70_95,KOSPI_ALL,10,LATE_2020_2022,75,-0.004097232730380638,0.34975,-0.004097232730380638,-0.00514648273038064,-0.006195732730380639
BAND_70_95,KOSPI_ALL,10,NORMAL_2023_2024,48,-0.0018899355710553587,0.3725260416666667,-0.0018899355710553587,-0.003007513696055359,-0.004125091821055359
BAND_70_95,KOSPI_ALL,10,YTD_2026,13,0.01064379252430812,0.3394230769230769,0.01064379252430812,0.009625523293538892,0.00860725406276966
BAND_70_95,KOSPI_ALL,20,BULL_2025,12,-0.007802273955632956,0.28281249999999997,-0.007802273955632956,-0.008650711455632952,-0.009499148955632952
BAND_70_95,KOSPI_ALL,20,EARLY_2016_2019,48,-0.003395240450589867,0.294921875,-0.003395240450589867,-0.004280006075589867,-0.005164771700589867
BAND_70_95,KOSPI_ALL,20,LATE_2020_2022,38,-0.00587280400779758,0.2613486842105263,-0.00587280400779758,-0.006656850060429156,-0.007440896113060737
BAND_70_95,KOSPI_ALL,20,NORMAL_2023_2024,24,-0.005704914722151567,0.2635416666666667,-0.005704914722151567,-0.006495539722151568,-0.007286164722151568
BAND_70_95,KOSPI_ALL,20,YTD_2026,6,0.01609949464609911,0.23229166666666667,0.01609949464609911,0.015402619646099106,0.01470574464609911
BAND_70_95,KOSPI_EX_K200,5,BULL_2025,49,-0.001420419556718824,0.4238945578231293,-0.001420419556718824,-0.002692103230188212,-0.0039637869036576
BAND_70_95,KOSPI_EX_K200,5,EARLY_2016_2019,192,6.34139550996188e-05,0.4390950520833334,6.34139550996188e-05,-0.0012538712011503812,-0.002571156357400381
BAND_70_95,KOSPI_EX_K200,5,LATE_2020_2022,147,-0.0015686913256536534,0.40590986394557826,-0.0015686913256536534,-0.0027864209174903883,-0.004004150509327123
BAND_70_95,KOSPI_EX_K200,5,NORMAL_2023_2024,97,-0.0001913756351048295,0.41937592047128125,-0.0001913756351048295,-0.0014495033965186736,-0.0027076311579325176
BAND_70_95,KOSPI_EX_K200,5,YTD_2026,28,0.005049960474400511,0.41635841836734705,0.005049960474400511,0.00380088521929847,0.0025518099641964297
BAND_70_95,KOSPI_EX_K200,10,BULL_2025,25,-0.0006179651354675127,0.39416666666666667,-0.0006179651354675127,-0.001800465135467513,-0.002982965135467513
BAND_70_95,KOSPI_EX_K200,10,EARLY_2016_2019,96,-0.00039478020227361405,0.3975378224206349,-0.00039478020227361405,-0.0015873936695355185,-0.002780007136797424
BAND_70_95,KOSPI_EX_K200,10,LATE_2020_2022,74,-0.004023465756249875,0.39165057915057916,-0.004023465756249875,-0.005198417493701613,-0.00637336923115335
BAND_70_95,KOSPI_EX_K200,10,NORMAL_2023_2024,48,-0.0034908412385005285,0.40545014880952385,-0.0034908412385005285,-0.0047071916849291,-0.005923542131357672
BAND_70_95,KOSPI_EX_K200,10,YTD_2026,13,0.018269689222596277,0.3764423076923077,0.018269689222596277,0.017140362299519353,0.016011035376442433
BAND_70_95,KOSPI_EX_K200,20,BULL_2025,12,-0.0023538185072073535,0.3305555555555556,-0.0023538185072073535,-0.003345485173874021,-0.004337151840540689
BAND_70_95,KOSPI_EX_K200,20,EARLY_2016_2019,48,0.001437949585960705,0.29006076388888885,0.001437949585960705,0.0005677672942940385,-0.00030241499737262804
BAND_70_95,KOSPI_EX_K200,20,LATE_2020_2022,38,0.0015306954741858532,0.27004229323308265,0.0015306954741858532,0.0007205685944866057,-8.95582852126422e-05
BAND_70_95,KOSPI_EX_K200,20,NORMAL_2023_2024,24,-0.011452104820706702,0.29970238095238094,-0.011452104820706702,-0.012351211963563846,-0.013250319106420988
BAND_70_95,KOSPI_EX_K200,20,YTD_2026,6,0.018635974887916653,0.26979166666666665,0.018635974887916653,0.017826599887916652,0.017017224887916654
BAND_70_95,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,-0.0013400346226018177,0.33482142857142855,-0.0013400346226018177,-0.0023444989083161037,-0.003348963194030389
BAND_70_95,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,192,-0.0010435353628374135,0.3923828125,-0.0010435353628374135,-0.0022206838003374137,-0.003397832237837414
