strategy,universe,horizon,sample,family,n_dates,gross_delta
BAND_70_95,KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,22,-0.005433988257501233
BAND_70_95,KOSPI_EX_K200,20,YTD_2026,FLOW,6,0.03467902859007426
BAND_70_95,KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,0.007639699717187042
BAND_70_95,KOSPI_EX_K200,20,YTD_2026,REVISION,6,0.014907107464365466
BAND_70_95,KOSPI_EX_K200,20,YTD_2026,VALUE,6,0.017318063780039836
BAND_70_95,KOSPI_KOSDAQ_ALL,5,BULL_2025,FLOW,49,-0.0032858383851654843
BAND_70_95,KOSPI_KOSDAQ_ALL,5,BULL_2025,MOMENTUM,49,0.0007285691961772657
BAND_70_95,KOSPI_KOSDAQ_ALL,5,BULL_2025,REVISION,49,0.00023808887946058098
BAND_70_95,KOSPI_KOSDAQ_ALL,5,BULL_2025,VALUE,49,-0.003040958180879635
BAND_70_95,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,FLOW,192,-0.0013741619870160065
BAND_70_95,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,MOMENTUM,192,-0.0015654026764001592
BAND_70_95,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,REVISION,192,-0.0007123067567618627
BAND_70_95,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,VALUE,192,-0.0005222700311716264
BAND_70_95,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,FLOW,149,-0.0033409106184595734
BAND_70_95,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,MOMENTUM,149,-0.0005595125693985413
BAND_70_95,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,REVISION,149,-0.0016392515255679318
BAND_70_95,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,VALUE,149,-0.0010286172386132168
BAND_70_95,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,FLOW,97,0.002418584269570467
BAND_70_95,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,MOMENTUM,97,0.0010873408981022928
BAND_70_95,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,REVISION,97,-0.00010879331166247579
BAND_70_95,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,VALUE,97,-0.002912046872012391
BAND_70_95,KOSPI_KOSDAQ_ALL,5,YTD_2026,FLOW,28,-0.006607730317592048
BAND_70_95,KOSPI_KOSDAQ_ALL,5,YTD_2026,MOMENTUM,28,-0.005065256428948529
BAND_70_95,KOSPI_KOSDAQ_ALL,5,YTD_2026,REVISION,28,-0.003587524233418575
BAND_70_95,KOSPI_KOSDAQ_ALL,5,YTD_2026,VALUE,28,0.000357074458335322
BAND_70_95,KOSPI_KOSDAQ_ALL,10,BULL_2025,FLOW,25,-0.003123385838110253
BAND_70_95,KOSPI_KOSDAQ_ALL,10,BULL_2025,MOMENTUM,25,-0.0027853227916587787
BAND_70_95,KOSPI_KOSDAQ_ALL,10,BULL_2025,REVISION,25,-0.00019554737963963675
BAND_70_95,KOSPI_KOSDAQ_ALL,10,BULL_2025,VALUE,25,-0.003404360717291576
BAND_70_95,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,FLOW,96,-0.0018418389281447906
BAND_70_95,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,MOMENTUM,96,-0.0032219094851304512
BAND_70_95,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,REVISION,96,-0.0020074560277331434
BAND_70_95,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,VALUE,96,0.0015091986708360165
BAND_70_95,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,FLOW,75,-0.0023745609333271317
BAND_70_95,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,MOMENTUM,75,0.0030219775719753103
BAND_70_95,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,REVISION,75,-0.0011111127581625564
BAND_70_95,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,VALUE,75,-0.0017305723370843
BAND_70_95,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,FLOW,48,-0.0007085328377136058
BAND_70_95,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,MOMENTUM,48,0.0036450183813206602
BAND_70_95,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,REVISION,48,0.0041973480583214935
BAND_70_95,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,VALUE,48,-0.004564154935436397
BAND_70_95,KOSPI_KOSDAQ_ALL,10,YTD_2026,FLOW,13,-0.011988577318996453
BAND_70_95,KOSPI_KOSDAQ_ALL,10,YTD_2026,MOMENTUM,13,-0.011630490810754521
BAND_70_95,KOSPI_KOSDAQ_ALL,10,YTD_2026,REVISION,13,-0.006452668306471334
BAND_70_95,KOSPI_KOSDAQ_ALL,10,YTD_2026,VALUE,13,-0.002313964115764425
BAND_70_95,KOSPI_KOSDAQ_ALL,20,BULL_2025,FLOW,12,0.008900658992255178
BAND_70_95,KOSPI_KOSDAQ_ALL,20,BULL_2025,MOMENTUM,12,-0.016851332040728115
BAND_70_95,KOSPI_KOSDAQ_ALL,20,BULL_2025,REVISION,12,-0.02499198563850354
BAND_70_95,KOSPI_KOSDAQ_ALL,20,BULL_2025,VALUE,12,-0.019850435350050488
BAND_70_95,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,FLOW,48,-0.00471121499677796
BAND_70_95,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,MOMENTUM,48,-0.0005315021992312636
BAND_70_95,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,REVISION,48,-0.005606891425747326
BAND_70_95,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,VALUE,48,-0.0020460873544841302
BAND_70_95,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,FLOW,38,0.0027048132661989135
BAND_70_95,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,MOMENTUM,38,0.007857696257263451
BAND_70_95,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,REVISION,38,-0.0025329574964628597
BAND_70_95,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,VALUE,38,-0.0025731423937321953
BAND_70_95,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,FLOW,24,-0.010898823216500465
BAND_70_95,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,MOMENTUM,24,0.000640715173505221
BAND_70_95,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,REVISION,24,0.005374017996872525
BAND_70_95,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,VALUE,24,-0.0009563367664728654
BAND_70_95,KOSPI_KOSDAQ_ALL,20,YTD_2026,FLOW,6,-0.009623818122160122
BAND_70_95,KOSPI_KOSDAQ_ALL,20,YTD_2026,MOMENTUM,6,-0.007153686371350607
BAND_70_95,KOSPI_KOSDAQ_ALL,20,YTD_2026,REVISION,6,-0.027590155585597218
BAND_70_95,KOSPI_KOSDAQ_ALL,20,YTD_2026,VALUE,6,0.020582259820713666
TRIM_TOP1_W10,K200,5,BULL_2025,FLOW,49,-0.00020248179770709687
TRIM_TOP1_W10,K200,5,BULL_2025,MOMENTUM,49,5.433452699940534e-05
TRIM_TOP1_W10,K200,5,BULL_2025,REVISION,49,0.00039788970547574646
TRIM_TOP1_W10,K200,5,BULL_2025,VALUE,49,0.0006668148570721728
TRIM_TOP1_W10,K200,5,EARLY_2016_2019,FLOW,192,0.0002543393696421079
TRIM_TOP1_W10,K200,5,EARLY_2016_2019,MOMENTUM,192,-0.00037583432910841464
TRIM_TOP1_W10,K200,5,EARLY_2016_2019,REVISION,192,-4.7941804829526037e-05
TRIM_TOP1_W10,K200,5,EARLY_2016_2019,VALUE,192,-7.878433744617846e-05
TRIM_TOP1_W10,K200,5,LATE_2020_2022,FLOW,149,0.00042874819458274695
TRIM_TOP1_W10,K200,5,LATE_2020_2022,MOMENTUM,149,-0.0008579864845207034
TRIM_TOP1_W10,K200,5,LATE_2020_2022,REVISION,149,-0.00017345239349263812
TRIM_TOP1_W10,K200,5,LATE_2020_2022,VALUE,149,0.00023772877866769926
TRIM_TOP1_W10,K200,5,NORMAL_2023_2024,FLOW,97,-0.0002671008799059515
TRIM_TOP1_W10,K200,5,NORMAL_2023_2024,MOMENTUM,97,1.4728149490394725e-05
TRIM_TOP1_W10,K200,5,NORMAL_2023_2024,REVISION,97,0.0005809727863198725
TRIM_TOP1_W10,K200,5,NORMAL_2023_2024,VALUE,97,-0.0009199469122928823
TRIM_TOP1_W10,K200,5,YTD_2026,FLOW,28,-0.0009587529017315582
TRIM_TOP1_W10,K200,5,YTD_2026,MOMENTUM,28,0.0004067864002789351
TRIM_TOP1_W10,K200,5,YTD_2026,REVISION,28,0.0014264756486115262
TRIM_TOP1_W10,K200,5,YTD_2026,VALUE,28,0.0017455979976932167
TRIM_TOP1_W10,K200,10,BULL_2025,FLOW,25,-0.0020777398927092727
TRIM_TOP1_W10,K200,10,BULL_2025,MOMENTUM,25,0.0006805017322826352
TRIM_TOP1_W10,K200,10,BULL_2025,REVISION,25,-0.0002772502861767549
TRIM_TOP1_W10,K200,10,BULL_2025,VALUE,25,-0.0007947656693068331
TRIM_TOP1_W10,K200,10,EARLY_2016_2019,FLOW,96,-0.0002704615545539199
TRIM_TOP1_W10,K200,10,EARLY_2016_2019,MOMENTUM,96,-0.0004676129401712138
TRIM_TOP1_W10,K200,10,EARLY_2016_2019,REVISION,96,-0.0002062618302709679
TRIM_TOP1_W10,K200,10,EARLY_2016_2019,VALUE,96,-7.566746205935812e-05
TRIM_TOP1_W10,K200,10,LATE_2020_2022,FLOW,75,-0.0005977294574445606
TRIM_TOP1_W10,K200,10,LATE_2020_2022,MOMENTUM,75,-0.0006574666688545938
TRIM_TOP1_W10,K200,10,LATE_2020_2022,REVISION,75,-0.0007345889670876332
TRIM_TOP1_W10,K200,10,LATE_2020_2022,VALUE,75,-0.0006862724523522356
TRIM_TOP1_W10,K200,10,NORMAL_2023_2024,FLOW,48,0.0018545263579670419
TRIM_TOP1_W10,K200,10,NORMAL_2023_2024,MOMENTUM,48,-0.0009656920194456809
TRIM_TOP1_W10,K200,10,NORMAL_2023_2024,REVISION,48,0.0011854201753210396
TRIM_TOP1_W10,K200,10,NORMAL_2023_2024,VALUE,48,1.9424950299684286e-05
TRIM_TOP1_W10,K200,10,YTD_2026,FLOW,13,-0.0018760810821698522
TRIM_TOP1_W10,K200,10,YTD_2026,MOMENTUM,13,-0.00014850658650539424
TRIM_TOP1_W10,K200,10,YTD_2026,REVISION,13,0.00559623682165145
TRIM_TOP1_W10,K200,10,YTD_2026,VALUE,13,0.003913233573311726
TRIM_TOP1_W10,K200,20,BULL_2025,FLOW,12,-0.0028462694142928
TRIM_TOP1_W10,K200,20,BULL_2025,MOMENTUM,12,0.0031839600279355523
TRIM_TOP1_W10,K200,20,BULL_2025,REVISION,12,-0.004188704599849501
TRIM_TOP1_W10,K200,20,BULL_2025,VALUE,12,-0.0008820481352434861
TRIM_TOP1_W10,K200,20,EARLY_2016_2019,FLOW,48,-0.0007553307260963076
TRIM_TOP1_W10,K200,20,EARLY_2016_2019,MOMENTUM,48,0.0006957019353750598
TRIM_TOP1_W10,K200,20,EARLY_2016_2019,REVISION,48,-0.0002984605425508792
TRIM_TOP1_W10,K200,20,EARLY_2016_2019,VALUE,48,-0.0008613996517157349
TRIM_TOP1_W10,K200,20,LATE_2020_2022,FLOW,38,-0.00246043618609536
TRIM_TOP1_W10,K200,20,LATE_2020_2022,MOMENTUM,38,-0.002457192981900736
TRIM_TOP1_W10,K200,20,LATE_2020_2022,REVISION,38,-0.003960126813108873
TRIM_TOP1_W10,K200,20,LATE_2020_2022,VALUE,38,-0.0017458605842673826
TRIM_TOP1_W10,K200,20,NORMAL_2023_2024,FLOW,24,-0.0008114307989614149
TRIM_TOP1_W10,K200,20,NORMAL_2023_2024,MOMENTUM,24,-0.001656068205150128
TRIM_TOP1_W10,K200,20,NORMAL_2023_2024,REVISION,24,0.002377739687358686
TRIM_TOP1_W10,K200,20,NORMAL_2023_2024,VALUE,24,0.003849493267155016
TRIM_TOP1_W10,K200,20,YTD_2026,FLOW,6,0.004223575192768877
TRIM_TOP1_W10,K200,20,YTD_2026,MOMENTUM,6,-0.006409132739570771
TRIM_TOP1_W10,K200,20,YTD_2026,REVISION,6,0.007801165625929397
TRIM_TOP1_W10,K200,20,YTD_2026,VALUE,6,0.014583447118216852
TRIM_TOP1_W10,KOSDAQ,5,BULL_2025,FLOW,49,0.002778961201806511
TRIM_TOP1_W10,KOSDAQ,5,BULL_2025,MOMENTUM,49,0.0009319899833203667
TRIM_TOP1_W10,KOSDAQ,5,BULL_2025,REVISION,49,0.0007126369476707179
TRIM_TOP1_W10,KOSDAQ,5,BULL_2025,VALUE,49,0.00044524635670232084
TRIM_TOP1_W10,KOSDAQ,5,EARLY_2016_2019,FLOW,192,0.00030925989126179856
TRIM_TOP1_W10,KOSDAQ,5,EARLY_2016_2019,MOMENTUM,192,1.5029650048133402e-08
TRIM_TOP1_W10,KOSDAQ,5,EARLY_2016_2019,REVISION,192,0.0006148820684809927
TRIM_TOP1_W10,KOSDAQ,5,EARLY_2016_2019,VALUE,192,0.000324097796284161
TRIM_TOP1_W10,KOSDAQ,5,LATE_2020_2022,FLOW,149,-4.2681865753136777e-05
TRIM_TOP1_W10,KOSDAQ,5,LATE_2020_2022,MOMENTUM,149,-0.0008370076624386623
TRIM_TOP1_W10,KOSDAQ,5,LATE_2020_2022,REVISION,149,-0.00038161659142005484
TRIM_TOP1_W10,KOSDAQ,5,LATE_2020_2022,VALUE,149,-0.0005422514788708383
TRIM_TOP1_W10,KOSDAQ,5,NORMAL_2023_2024,FLOW,97,0.00022297770421659196
TRIM_TOP1_W10,KOSDAQ,5,NORMAL_2023_2024,MOMENTUM,97,0.0017532952057274533
TRIM_TOP1_W10,KOSDAQ,5,NORMAL_2023_2024,REVISION,97,0.0004148320687040362
TRIM_TOP1_W10,KOSDAQ,5,NORMAL_2023_2024,VALUE,97,0.0008945596326993122
TRIM_TOP1_W10,KOSDAQ,5,YTD_2026,FLOW,28,-0.0006242392239613222
TRIM_TOP1_W10,KOSDAQ,5,YTD_2026,MOMENTUM,28,-0.00026678019309105735
TRIM_TOP1_W10,KOSDAQ,5,YTD_2026,REVISION,28,0.0005134516461509954
TRIM_TOP1_W10,KOSDAQ,5,YTD_2026,VALUE,28,-0.0009259278629512311
TRIM_TOP1_W10,KOSDAQ,10,BULL_2025,FLOW,25,0.005913833077513725
TRIM_TOP1_W10,KOSDAQ,10,BULL_2025,MOMENTUM,25,0.0007615694071153381
TRIM_TOP1_W10,KOSDAQ,10,BULL_2025,REVISION,25,0.001220233399599479
TRIM_TOP1_W10,KOSDAQ,10,BULL_2025,VALUE,25,0.0015651407239052888
TRIM_TOP1_W10,KOSDAQ,10,EARLY_2016_2019,FLOW,96,0.0006037594436112609
TRIM_TOP1_W10,KOSDAQ,10,EARLY_2016_2019,MOMENTUM,96,-6.245991949959896e-05
TRIM_TOP1_W10,KOSDAQ,10,EARLY_2016_2019,REVISION,96,0.001409669344617031
TRIM_TOP1_W10,KOSDAQ,10,EARLY_2016_2019,VALUE,96,0.0010710930643320902
TRIM_TOP1_W10,KOSDAQ,10,LATE_2020_2022,FLOW,75,5.370354520864601e-05
TRIM_TOP1_W10,KOSDAQ,10,LATE_2020_2022,MOMENTUM,75,0.0025361132758515183
TRIM_TOP1_W10,KOSDAQ,10,LATE_2020_2022,REVISION,75,-0.001315980392708497
TRIM_TOP1_W10,KOSDAQ,10,LATE_2020_2022,VALUE,75,6.044123219027889e-05
TRIM_TOP1_W10,KOSDAQ,10,NORMAL_2023_2024,FLOW,48,0.00017626607164627852
TRIM_TOP1_W10,KOSDAQ,10,NORMAL_2023_2024,MOMENTUM,48,-0.003846477117201394
TRIM_TOP1_W10,KOSDAQ,10,NORMAL_2023_2024,REVISION,48,-0.0004776108943091236
TRIM_TOP1_W10,KOSDAQ,10,NORMAL_2023_2024,VALUE,48,0.0022384237579218176
TRIM_TOP1_W10,KOSDAQ,10,YTD_2026,FLOW,13,0.0013834508921601563
TRIM_TOP1_W10,KOSDAQ,10,YTD_2026,MOMENTUM,13,0.0031131537008321935
TRIM_TOP1_W10,KOSDAQ,10,YTD_2026,REVISION,13,0.00037082269474167026
TRIM_TOP1_W10,KOSDAQ,10,YTD_2026,VALUE,13,-0.0010275520880272998
TRIM_TOP1_W10,KOSDAQ,20,BULL_2025,FLOW,12,0.00656271069519031
TRIM_TOP1_W10,KOSDAQ,20,BULL_2025,MOMENTUM,12,0.0032285247606717786
TRIM_TOP1_W10,KOSDAQ,20,BULL_2025,REVISION,12,0.006054078292294783
TRIM_TOP1_W10,KOSDAQ,20,BULL_2025,VALUE,12,-0.0001987533831076145
TRIM_TOP1_W10,KOSDAQ,20,EARLY_2016_2019,FLOW,48,2.67790232776523e-05
TRIM_TOP1_W10,KOSDAQ,20,EARLY_2016_2019,MOMENTUM,48,0.00047250189259687966
TRIM_TOP1_W10,KOSDAQ,20,EARLY_2016_2019,REVISION,48,0.000627863713316792
TRIM_TOP1_W10,KOSDAQ,20,EARLY_2016_2019,VALUE,48,0.0018749738232773352
TRIM_TOP1_W10,KOSDAQ,20,LATE_2020_2022,FLOW,38,0.0013054623277217786
TRIM_TOP1_W10,KOSDAQ,20,LATE_2020_2022,MOMENTUM,38,0.0069492926826439485
TRIM_TOP1_W10,KOSDAQ,20,LATE_2020_2022,REVISION,38,-0.002300552571937975
TRIM_TOP1_W10,KOSDAQ,20,LATE_2020_2022,VALUE,38,-0.00021080003154339195
TRIM_TOP1_W10,KOSDAQ,20,NORMAL_2023_2024,FLOW,24,-0.0016656503756702545
TRIM_TOP1_W10,KOSDAQ,20,NORMAL_2023_2024,MOMENTUM,24,-0.005663353216048228
TRIM_TOP1_W10,KOSDAQ,20,NORMAL_2023_2024,REVISION,24,-0.0014768193707487397
TRIM_TOP1_W10,KOSDAQ,20,NORMAL_2023_2024,VALUE,24,0.003490976274412904
TRIM_TOP1_W10,KOSDAQ,20,YTD_2026,FLOW,6,0.014466385892892411
TRIM_TOP1_W10,KOSDAQ,20,YTD_2026,MOMENTUM,6,0.00486097102389782
TRIM_TOP1_W10,KOSDAQ,20,YTD_2026,REVISION,6,0.008175127182247305
TRIM_TOP1_W10,KOSDAQ,20,YTD_2026,VALUE,6,-0.008785262216852092
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,FLOW,49,-0.0003776809891892601
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,0.0008374948356192518
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,REVISION,49,-0.00027997443843952953
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,VALUE,49,-0.0006784996019205561
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,192,0.0007200369438051536
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,192,0.000853486964460405
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,192,0.0002431243695053528
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,192,2.6378327092801582e-05
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,-0.0007616817071881435
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,-0.0006616775940445434
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,-0.00030449902111350283
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,-0.00021491257371705088
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,0.0018202390869711395
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,0.0031444048590347517
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,0.0010513952493352526
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,0.0005374152604781327
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,FLOW,28,-0.00437900665809812
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,-0.0013982552596425034
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,REVISION,28,0.0004704161959212077
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,VALUE,28,0.0007995723855568862
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,FLOW,25,0.0004480121211823715
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,MOMENTUM,25,-0.002378363073532339
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,REVISION,25,0.005075282979713145
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,VALUE,25,0.0010403707177186064
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,FLOW,96,0.0014580402669232349
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,MOMENTUM,96,-1.0014438320821798e-05
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,REVISION,96,-0.00012446482828934674
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,VALUE,96,0.0007854166992552788
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,FLOW,75,0.0010264084067298591
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,MOMENTUM,75,-0.0019455571308209208
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,REVISION,75,0.00040499948316311614
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,VALUE,75,-0.00036837629467625146
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,FLOW,48,-0.001059817726479458
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,MOMENTUM,48,0.0025546742162702277
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,REVISION,48,-0.0009989213839502848
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,VALUE,48,0.00016474014357840917
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,FLOW,13,-0.0020701616064555967
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,MOMENTUM,13,-0.0017681971664958043
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,REVISION,13,0.0077161187916081
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,VALUE,13,0.003057969185961017
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,FLOW,12,0.002897229296720094
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,-0.0010784851757000924
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,REVISION,12,0.0031225284131960996
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,VALUE,12,0.004188546912858229
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,48,0.0015342152528244276
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,48,0.006760035981612231
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,48,0.00010397706607481623
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,48,-0.00035793155621911273
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,0.00421157544776767
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,-0.003321849271207128
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,0.0022275466674158656
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,-0.0009125656017267711
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,0.0013390286842481468
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,0.0017682684749285662
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,-0.0016971516557379807
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,-0.00029286637396250346
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,FLOW,6,0.012676463339644407
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,0.006403929775619378
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,REVISION,6,0.0007261212579814554
TRIM_TOP1_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,VALUE,6,-0.0022381726187331555
TRIM_TOP1_W10,KOSPI_ALL,5,BULL_2025,FLOW,49,-0.0018278257172997655
TRIM_TOP1_W10,KOSPI_ALL,5,BULL_2025,MOMENTUM,49,-0.001690817397671643
TRIM_TOP1_W10,KOSPI_ALL,5,BULL_2025,REVISION,49,0.0005187653107695974
TRIM_TOP1_W10,KOSPI_ALL,5,BULL_2025,VALUE,49,-0.0006816887706604295
TRIM_TOP1_W10,KOSPI_ALL,5,EARLY_2016_2019,FLOW,192,-0.0003549593258503152
TRIM_TOP1_W10,KOSPI_ALL,5,EARLY_2016_2019,MOMENTUM,192,6.292976587488362e-05
TRIM_TOP1_W10,KOSPI_ALL,5,EARLY_2016_2019,REVISION,192,-0.0004217558328279965
TRIM_TOP1_W10,KOSPI_ALL,5,EARLY_2016_2019,VALUE,192,0.0002790371211637336
TRIM_TOP1_W10,KOSPI_ALL,5,LATE_2020_2022,FLOW,149,-0.0015701448054558844
TRIM_TOP1_W10,KOSPI_ALL,5,LATE_2020_2022,MOMENTUM,149,-0.0001859562367302288
TRIM_TOP1_W10,KOSPI_ALL,5,LATE_2020_2022,REVISION,149,0.0002674750400189926
