strategy,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
BAND_50_95,KOSDAQ,10,EARLY_2016_2019,96,1.8669784296084332e-05,0.2188151041666667,1.8669784296084332e-05,-0.0006377755282039156,-0.0012942208407039156,net_30,-0.0006377755282039156,-0.002626497543959253,0.0010880659226805464,0.25783333333333336
BAND_50_95,KOSDAQ,10,EARLY_2016_2019,96,1.8669784296084332e-05,0.2188151041666667,1.8669784296084332e-05,-0.0006377755282039156,-0.0012942208407039156,net_60,-0.0012942208407039156,-0.003238041590395709,0.0004929915246552268,0.083
BAND_50_95,KOSDAQ,10,LATE_2020_2022,75,0.0011227268687356736,0.17650000000000002,0.0011227268687356736,0.0005932268687356738,6.37268687356735e-05,gross_delta,0.0011227268687356736,-0.000929548107601734,0.003111671542585748,0.857
BAND_50_95,KOSDAQ,10,LATE_2020_2022,75,0.0011227268687356736,0.17650000000000002,0.0011227268687356736,0.0005932268687356738,6.37268687356735e-05,net_30,0.0005932268687356738,-0.0015593045623852975,0.0025985908879009767,0.716
BAND_50_95,KOSDAQ,10,LATE_2020_2022,75,0.0011227268687356736,0.17650000000000002,0.0011227268687356736,0.0005932268687356738,6.37268687356735e-05,net_60,6.37268687356735e-05,-0.0019801954600913124,0.002145225467215218,0.5258333333333334
BAND_50_95,KOSDAQ,10,NORMAL_2023_2024,48,0.001718718709621215,0.19322916666666667,0.001718718709621215,0.0011390312096212151,0.0005593437096212151,gross_delta,0.001718718709621215,-0.0035985961028280468,0.006952677788117078,0.7285
BAND_50_95,KOSDAQ,10,NORMAL_2023_2024,48,0.001718718709621215,0.19322916666666667,0.001718718709621215,0.0011390312096212151,0.0005593437096212151,net_30,0.0011390312096212151,-0.004055009821529508,0.006510328948472497,0.664
BAND_50_95,KOSDAQ,10,NORMAL_2023_2024,48,0.001718718709621215,0.19322916666666667,0.001718718709621215,0.0011390312096212151,0.0005593437096212151,net_60,0.0005593437096212151,-0.004850669233012144,0.005774854892213801,0.5796666666666667
BAND_50_95,KOSDAQ,10,YTD_2026,13,0.007347664640820914,0.16298076923076926,0.007347664640820914,0.0068587223331286066,0.006369780025436298,gross_delta,0.007347664640820914,-0.0009130900229996005,0.016702100961451475,0.9513333333333334
BAND_50_95,KOSDAQ,10,YTD_2026,13,0.007347664640820914,0.16298076923076926,0.007347664640820914,0.0068587223331286066,0.006369780025436298,net_30,0.0068587223331286066,-0.0013460205170390425,0.016260223550145295,0.9386666666666666
BAND_50_95,KOSDAQ,10,YTD_2026,13,0.007347664640820914,0.16298076923076926,0.007347664640820914,0.0068587223331286066,0.006369780025436298,net_60,0.006369780025436298,-0.0018793116932108677,0.015564660634873289,0.9153333333333333
BAND_50_95,KOSDAQ,20,BULL_2025,12,0.0008742820449347608,0.12031249999999999,0.0008742820449347608,0.0005133445449347604,0.00015240704493476044,gross_delta,0.0008742820449347608,-0.009071335586788468,0.009392560096996355,0.5961666666666666
BAND_50_95,KOSDAQ,20,BULL_2025,12,0.0008742820449347608,0.12031249999999999,0.0008742820449347608,0.0005133445449347604,0.00015240704493476044,net_30,0.0005133445449347604,-0.009286071224832567,0.009155336888169665,0.5855
BAND_50_95,KOSDAQ,20,BULL_2025,12,0.0008742820449347608,0.12031249999999999,0.0008742820449347608,0.0005133445449347604,0.00015240704493476044,net_60,0.00015240704493476044,-0.011428757380305944,0.008795961888169664,0.536
BAND_50_95,KOSDAQ,20,EARLY_2016_2019,48,-0.0011478145732226512,0.1434895833333333,-0.0011478145732226512,-0.0015782833232226518,-0.002008752073222652,gross_delta,-0.0011478145732226512,-0.00415432640054986,0.001701390992437923,0.22016666666666668
BAND_50_95,KOSDAQ,20,EARLY_2016_2019,48,-0.0011478145732226512,0.1434895833333333,-0.0011478145732226512,-0.0015782833232226518,-0.002008752073222652,net_30,-0.0015782833232226518,-0.004466137291785024,0.0012960605384204672,0.14516666666666667
BAND_50_95,KOSDAQ,20,EARLY_2016_2019,48,-0.0011478145732226512,0.1434895833333333,-0.0011478145732226512,-0.0015782833232226518,-0.002008752073222652,net_60,-0.002008752073222652,-0.0049853233978082,0.0008284075631975128,0.08933333333333333
BAND_50_95,KOSDAQ,20,LATE_2020_2022,38,0.0030274748915750864,0.11332236842105262,0.0030274748915750864,0.0026875077863119283,0.0023475406810487707,gross_delta,0.0030274748915750864,-0.0008558648491478585,0.007099272263999993,0.934
BAND_50_95,KOSDAQ,20,LATE_2020_2022,38,0.0030274748915750864,0.11332236842105262,0.0030274748915750864,0.0026875077863119283,0.0023475406810487707,net_30,0.0026875077863119283,-0.001212601939272551,0.0067795775287654,0.9085
BAND_50_95,KOSDAQ,20,LATE_2020_2022,38,0.0030274748915750864,0.11332236842105262,0.0030274748915750864,0.0026875077863119283,0.0023475406810487707,net_60,0.0023475406810487707,-0.0014391286529975315,0.006420927005281267,0.8828333333333334
BAND_50_95,KOSDAQ,20,NORMAL_2023_2024,24,0.002099598646536786,0.13854166666666667,0.002099598646536786,0.0016839736465367851,0.0012683486465367858,gross_delta,0.002099598646536786,-0.008167899622336649,0.013029384855702937,0.664
BAND_50_95,KOSDAQ,20,NORMAL_2023_2024,24,0.002099598646536786,0.13854166666666667,0.002099598646536786,0.0016839736465367851,0.0012683486465367858,net_30,0.0016839736465367851,-0.008957188527929778,0.012419433198004983,0.6185
BAND_50_95,KOSDAQ,20,NORMAL_2023_2024,24,0.002099598646536786,0.13854166666666667,0.002099598646536786,0.0016839736465367851,0.0012683486465367858,net_60,0.0012683486465367858,-0.00929533204214106,0.012083912305644385,0.5898333333333333
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,-0.0013102811387428765,0.19183673469387755,-0.0013102811387428765,-0.0018857913428245094,-0.002461301546906142,gross_delta,-0.0013102811387428765,-0.0033192068490094182,0.0008080263500902586,0.10583333333333333
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,-0.0013102811387428765,0.19183673469387755,-0.0013102811387428765,-0.0018857913428245094,-0.002461301546906142,net_30,-0.0018857913428245094,-0.0039051048898156677,0.0001590210126930823,0.034333333333333334
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,-0.0013102811387428765,0.19183673469387755,-0.0013102811387428765,-0.0018857913428245094,-0.002461301546906142,net_60,-0.002461301546906142,-0.004464726709293844,-0.0004236938245272676,0.009
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,192,0.0003054167070713252,0.2205729166666667,0.0003054167070713252,-0.00035630204292867485,-0.0010180207929286749,gross_delta,0.0003054167070713252,-0.0006032882885519234,0.0012034111246356399,0.7426666666666667
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,192,0.0003054167070713252,0.2205729166666667,0.0003054167070713252,-0.00035630204292867485,-0.0010180207929286749,net_30,-0.00035630204292867485,-0.001254306524957664,0.0005633499216661822,0.22716666666666666
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,192,0.0003054167070713252,0.2205729166666667,0.0003054167070713252,-0.00035630204292867485,-0.0010180207929286749,net_60,-0.0010180207929286749,-0.0019310843995015926,-0.0001069537185663072,0.016166666666666666
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,-0.000989307807842862,0.1946728187919463,-0.000989307807842862,-0.0015733262642187015,-0.0021573447205945405,gross_delta,-0.000989307807842862,-0.0025339451743154533,0.0004559684272576972,0.10033333333333333
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,-0.000989307807842862,0.1946728187919463,-0.000989307807842862,-0.0015733262642187015,-0.0021573447205945405,net_30,-0.0015733262642187015,-0.003048677203380726,-0.00014885326231892516,0.015666666666666666
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,-0.000989307807842862,0.1946728187919463,-0.000989307807842862,-0.0015733262642187015,-0.0021573447205945405,net_60,-0.0021573447205945405,-0.0036615948378923542,-0.0006576235222983195,0.0011666666666666668
