signal_date,era,universe,feature,n_factors,primary_partial_ic,continuation_partial_ic,top4_quality_spread_raw5,top4_quality_spread_cont5
2016-03-04,2016-19,K200,WITHIN_ALIGNMENT,8,-0.5148379194566483,-0.626460182873218,0.02158099486840255,0.019001036308582454
2016-03-04,2016-19,K200,BREADTH_ALIGNMENT,8,-0.3439947171330002,0.49110690350505115,0.02158099486840255,0.019001036308582454
2016-03-04,2016-19,K200,BROAD_CONTRIBUTION,8,0.010336227882434155,-0.14054952979233437,-0.00153599028107795,-0.00411594884089805
2016-03-04,2016-19,K200,LIQUIDITY_SUPPORT20,8,-0.5667384113370206,-0.24433888871261036,0.02158099486840255,0.019001036308582454
2016-03-04,2016-19,KOSDAQ,WITHIN_ALIGNMENT,8,-0.16291880878631745,0.11293848786315629,-0.02111428420102205,-0.02111428420102205
2016-03-04,2016-19,KOSDAQ,BREADTH_ALIGNMENT,8,0.2179291629292408,-0.6024640760767094,0.02111428420102205,0.02111428420102205
2016-03-04,2016-19,KOSDAQ,BROAD_CONTRIBUTION,8,-0.10999440802322677,-0.12909944487358052,0.01739745784977175,0.01739745784977175
2016-03-04,2016-19,KOSDAQ,LIQUIDITY_SUPPORT20,8,-0.18063081846431828,-0.31042701604073436,0.01463518627140175,0.01463518627140175
2016-03-04,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN_ALIGNMENT,8,0.46754560575880283,0.7629585440200609,-0.02002250318504985,0.006496475346902151
2016-03-04,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,BREADTH_ALIGNMENT,8,-0.32529604021309905,-0.1352504452001147,0.039203187818815155,0.0036974301842337513
2016-03-04,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,BROAD_CONTRIBUTION,8,-0.32558248470826084,-0.38568186475550287,0.02002250318504985,-0.006496475346902151
2016-03-04,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,LIQUIDITY_SUPPORT20,8,-0.4544816989585577,-0.02344895248052702,0.006496475346902149,-0.02002250318504985
2016-03-04,2016-19,KOSPI_ALL,WITHIN_ALIGNMENT,8,-0.19463210623519223,-0.43189032670263655,0.02791979639790535,0.01177567685522345
2016-03-04,2016-19,KOSPI_ALL,BREADTH_ALIGNMENT,8,-0.04030667105810338,0.04505012080956977,0.02791979639790535,0.01177567685522345
2016-03-04,2016-19,KOSPI_ALL,BROAD_CONTRIBUTION,8,0.06373733678192008,0.25842738549561106,-0.02791979639790535,-0.01177567685522345
2016-03-04,2016-19,KOSPI_ALL,LIQUIDITY_SUPPORT20,8,-0.09130650606813875,-0.1491242298778644,0.006291505444924951,-0.009852614097756947
2016-03-04,2016-19,KOSPI_EX_K200,WITHIN_ALIGNMENT,8,0.23810636068192184,-0.27461333191598153,0.041645084951616,0.041645084951616
2016-03-04,2016-19,KOSPI_EX_K200,BREADTH_ALIGNMENT,8,0.7481853374503588,-0.017142297403508974,0.041645084951616,0.041645084951616
2016-03-04,2016-19,KOSPI_EX_K200,BROAD_CONTRIBUTION,8,0.05831646179767075,-0.12878418324335686,0.041645084951616,0.041645084951616
2016-03-04,2016-19,KOSPI_EX_K200,LIQUIDITY_SUPPORT20,8,-0.4359601910386199,-0.4693339858180979,-0.041645084951616,-0.041645084951616
2016-03-04,2016-19,KOSPI_KOSDAQ_ALL,WITHIN_ALIGNMENT,8,0.16141434437719474,0.018871283902409858,0.03075145479645735,0.017289627614101147
2016-03-04,2016-19,KOSPI_KOSDAQ_ALL,BREADTH_ALIGNMENT,8,0.191041901546474,0.027769743713176698,0.03075145479645735,0.017289627614101147
2016-03-04,2016-19,KOSPI_KOSDAQ_ALL,BROAD_CONTRIBUTION,8,-0.45264273455584514,-0.32050223975691816,-0.03075145479645735,-0.017289627614101147
2016-03-04,2016-19,KOSPI_KOSDAQ_ALL,LIQUIDITY_SUPPORT20,8,0.025609775141124735,0.05337605126836238,0.002076785393849951,-0.01138504178850625
2016-03-11,2016-19,K200,WITHIN_ALIGNMENT,8,-0.3169258731792346,-0.33149677206589795,-0.00500688954553175,-0.00500688954553175
2016-03-11,2016-19,K200,BREADTH_ALIGNMENT,8,-0.29273427106956873,-0.09572634869557298,0.01368257255772165,0.01368257255772165
2016-03-11,2016-19,K200,BROAD_CONTRIBUTION,8,-0.1267270953758677,-0.32298164765151444,-0.01368257255772165,-0.01368257255772165
