"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.23160015"
"A000040","KR모터스","0.194032458"
"A000050","경방","0.08015522"
"A000070","삼양홀딩스","1.10682535"
"A000080","하이트진로","2.2249914"
"A000100","유한양행","33.5883565"
"A000120","CJ대한통운","4.0041829"
"A000140","하이트진로홀딩스","0.428610955"
"A000150","두산","114.5113485"
"A000180","성창기업지주","0.167127033"
"A0001A0","덕양에너젠",""
"A000210","DL","2.855535525"
"A000220","유유제약","0.08581611"
"A000230","일동홀딩스","3.075548175"
"A000240","한국앤컴퍼니","1.8673824"
"A000250","삼천당제약","46.622179"
"A000270","기아","74.9068486"
"A000300","DH오토넥스","0"
"A000320","노루홀딩스","8.0580866"
"A000370","한화손해보험","3.948415175"
"A000390","SP삼화","0.42566353"
"A000400","롯데손해보험","0.368330804"
"A000430","대원강업","0.168946217"
"A000440","중앙에너비스","0.32226096"
"A000480","CR홀딩스","0.2046979"
"A000490","대동","0.4503466"
"A0004V0","엔비알모션",""
"A000500","가온전선","3.7920476"
"A000520","삼일제약","2.67366714"
"A000540","흥국화재","0.520549072"
"A000590","CS홀딩스","0.16655415"
"A000640","동아쏘시오홀딩스","2.40094095"
"A000650","천일고속","0.0058835"
"A000660","SK하이닉스","1583.4042665"
"A000670","영풍","3.19762705"
"A000680","LS네트웍스","0.557922145"
"A000700","유수홀딩스","0.134123575"
"A000720","현대건설","34.59868455"
"A000760","이화산업","0.01183263"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","71.496855"
"A000850","화천기공","0.1797464"
"A000860","강남제비스코","0.42718748"
"A000880","한화","40.4449092"
"A000890","보해양조","0.155553924"
"A0008Z0","에스엔시스","12.2439972"
"A000910","유니온","0.135471442"
"A000950","전방","0.0344765"
"A000970","한국주철관","0.30879231"
"A000990","DB하이텍","47.057521875"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.082393452"
"A001020","페이퍼코리아","0.007006693"
"A001040","CJ","41.61558815"
"A001060","JW중외제약","0.96807255"
"A001070","대한방직","0.08024726"
"A001080","만호제강","0.02793725"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어","3.02803699"
"A001120","LX인터내셔널","3.835028925"
"A001130","대한제분","0.2696634"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","9.210079527"
"A001210","금호전기","0.967122351"
"A001230","동국홀딩스","0.918366595"
"A001250","GS글로벌","0.721798247"
"A001260","남광토건","1.04770917"
"A001270","부국증권","62.68234265"
"A001290","상상인증권","8.765409379"
"A001340","PKC","0.232755745"
"A001360","삼성제약","0.686615184"
"A001380","SG글로벌","0.072963393"
"A001390","KG케미칼","1.054344703"
"A0013V0","삼진식품",""
"A001420","태원물산","0.041777611"
"A001430","세아베스틸지주","4.637432225"
"A001440","대한전선","35.1435828"
"A001450","현대해상","9.8279222"
"A001460","BYC","0.210897975"
"A001470","삼부토건","0"
"A001500","현대차증권","3.5132033"
