"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.55485162"
"A000040","KR모터스","0.103666945"
"A000050","경방","1.219877835"
"A000070","삼양홀딩스","0.83212845"
"A000080","하이트진로","1.652465485"
"A000100","유한양행","14.89492975"
"A000120","CJ대한통운","6.0735645"
"A000140","하이트진로홀딩스","0.223616855"
"A000150","두산","82.1501915"
"A000180","성창기업지주","0.15700122"
"A0001A0","덕양에너젠","102.37086607"
"A000210","DL","29.40970785"
"A000220","유유제약","0.175997302"
"A000230","일동홀딩스","0.234861875"
"A000240","한국앤컴퍼니","2.405053325"
"A000250","삼천당제약","58.635229"
"A000270","기아","113.39853469"
"A000300","DH오토넥스","0"
"A000320","노루홀딩스","0.163713175"
"A000370","한화손해보험","3.34624607"
"A000390","SP삼화","5.19112463"
"A000400","롯데손해보험","0.810504434"
"A000430","대원강업","0.44452105"
"A000440","중앙에너비스","1.23401055"
"A000480","CR홀딩스","0.08855524"
"A000490","대동","1.759487015"
"A0004V0","엔비알모션","18.9349274"
"A000500","가온전선","30.25305825"
"A000520","삼일제약","4.01163137"
"A000540","흥국화재","0.330028206"
"A000590","CS홀딩스","0.0165554"
"A000640","동아쏘시오홀딩스","1.1407902"
"A000650","천일고속","0.36890375"
"A000660","SK하이닉스","3891.337191212"
"A000670","영풍","1.37314045"
"A000680","LS네트웍스","29.935196078"
"A000700","유수홀딩스","0.16170312"
"A000720","현대건설","138.9779196"
"A000760","이화산업","0.03277866"
"A0007C0","아크릴","11.193327125"
"A0007J0","인벤테라","4.07715595"
"A000810","삼성화재","64.742181901"
"A000850","화천기공","0.14949565"
"A000860","강남제비스코","0.64873658"
"A000880","한화","28.59763095"
"A000890","보해양조","0"
"A0008Z0","에스엔시스","27.563884925"
"A000910","유니온","0.893953989"
"A000950","전방","0.0081951"
"A000970","한국주철관","0.65390345"
"A000990","DB하이텍","96.2198269"
"A0009K0","에임드바이오","6.39102695"
"A001000","신라섬유","0.079021925"
"A001020","페이퍼코리아","0"
"A001040","CJ","25.139664"
"A001060","JW중외제약","1.919097325"
"A001070","대한방직","0.278033035"
"A001080","만호제강","0.354043095"
"A0010F0","보원케미칼","3.29225716"
"A0010V0","제이피아이헬스케어","0.17781765"
"A001120","LX인터내셔널","11.6530121"
"A001130","대한제분","0"
"A0011A0","액스비스","13.0635782"
"A0011T0","채비","2927.62839596"
"A001200","유진투자증권","22.16652032"
"A001210","금호전기","0.866077724"
"A001230","동국홀딩스","0"
"A001250","GS글로벌","29.476736695"
"A001260","남광토건","0.2266652"
"A001270","부국증권","0.7474045"
"A001290","상상인증권","2.892051994"
"A001340","PKC","1.807871755"
"A001360","삼성제약","3.668385417"
"A001380","SG글로벌","0"
"A001390","KG케미칼","7.850419705"
"A0013V0","삼진식품","0.33797451"
"A001420","태원물산","0.054309987"
"A001430","세아베스틸지주","35.32998995"
