"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.33192468"
"A000040","KR모터스","0.243899426"
"A000050","경방","0.05503676"
"A000070","삼양홀딩스","0.5200515"
"A000080","하이트진로","3.1272611"
"A000100","유한양행","21.4282678"
"A000120","CJ대한통운","8.3329849"
"A000140","하이트진로홀딩스","0.04940454"
"A000150","두산","36.4070506"
"A000180","성창기업지주","0.102535464"
"A0001A0","덕양에너젠",""
"A000210","DL","1.8450265"
"A000220","유유제약","0.265152535"
"A000230","일동홀딩스","0.16862633"
"A000240","한국앤컴퍼니","3.59983807"
"A000250","삼천당제약","94.2447021"
"A000270","기아","232.4183888"
"A000300","DH오토넥스","0"
"A000320","노루홀딩스","1.64464528"
"A000370","한화손해보험","2.34209418"
"A000390","SP삼화","1.51218842"
"A000400","롯데손해보험","6.569014335"
"A000430","대원강업","1.09479311"
"A000440","중앙에너비스","84.0637535"
"A000480","CR홀딩스","0.20302082"
"A000490","대동","2.83782909"
"A0004V0","엔비알모션",""
"A000500","가온전선","32.67797755"
"A000520","삼일제약","5.00040448"
"A000540","흥국화재","0.434543435"
"A000590","CS홀딩스","0.0441477"
"A000640","동아쏘시오홀딩스","0.2376249"
"A000650","천일고속","0.01430715"
"A000660","SK하이닉스","1309.02586505"
"A000670","영풍","1.042071"
"A000680","LS네트웍스","1.80499587"
"A000700","유수홀딩스","0.0187489"
"A000720","현대건설","23.7993126"
"A000760","이화산업","0.01797317"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","38.2285895"
"A000850","화천기공","0.14770395"
"A000860","강남제비스코","0.45072875"
"A000880","한화","5.7230558"
"A000890","보해양조","0.135186364"
"A0008Z0","에스엔시스",""
"A000910","유니온","7.06901326"
"A000950","전방","0.04717816"
"A000970","한국주철관","0.08510788"
"A000990","DB하이텍","13.1809063"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.047028734"
"A001020","페이퍼코리아","0.014855315"
"A001040","CJ","27.4486671"
"A001060","JW중외제약","3.3010121"
"A001070","대한방직","0.0603565"
"A001080","만호제강","0"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","4.8812148"
"A001130","대한제분","0.287399"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","13.52176077"
"A001210","금호전기","0.121084336"
"A001230","동국홀딩스","0.89817021"
"A001250","GS글로벌","6.18621414"
"A001260","남광토건","0.05035847"
"A001270","부국증권","0.01639155"
"A001290","상상인증권","0.02230192"
"A001340","PKC","0"
"A001360","삼성제약","0.44248505"
"A001380","SG글로벌","0.172314232"
"A001390","KG케미칼","1.21261984"
"A0013V0","삼진식품",""
"A001420","태원물산","0.01039082"
"A001430","세아베스틸지주","2.16457333"
"A001440","대한전선","93.08255485"
"A001450","현대해상","12.0883625"
"A001460","BYC","0.40922315"
"A001470","삼부토건","3.597552937"
"A001500","현대차증권","0.27806572"
"A001510","SK증권","0.447158714"
"A001520","동양","0.153883707"
"A001530","DI동일","1.45633915"
"A001540","안국약품","0.15651126"
"A001550","조비","0.1254099"
"A001560","제일연마","0.07149418"
"A001570","금양","51.8167909"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","0.101452567"
"A001630","종근당홀딩스","0.0787603"
"A001680","대상","3.76323695"
"A001720","신영증권","0.3418025"
"A001740","SK네트웍스","3.18541428"
"A001750","한양증권","0.09625476"
"A001770","SHD","0.05034004"
"A001780","알루코","10.083281675"
"A001790","대한제당","1.212886045"
"A0017J0","세미티에스",""
"A001800","오리온홀딩스","1.28616824"
"A001810","무림SP","0.068655569"
"A001820","삼화콘덴서","14.2688246"
"A001840","이화공영","0.10165727"
"A001940","KISCO홀딩스","0.20280605"
"A002020","코오롱","0.28445689"
"A002030","아세아","0.18342"
"A002070","비비안","0.051483481"
"A002100","경농","0.4505031"
"A002140","고려산업","3.387376645"
"A002150","도화엔지니어링","0.18161285"
"A002170","SYTS","0.1602685"
"A002200","한국수출포장","0.24405858"
"A002210","동성제약","0.65597474"
"A002220","한일철강","0.150135455"
"A002230","피에스텍","0.03308365"
"A002240","고려제강","0.5760913"
"A002290","삼일기업공사","0.26422508"
"A002310","아세아제지","4.97899964"
"A002320","한진","0.46257425"
"A002350","넥센타이어","0.81933495"
"A002360","SH에너지화학","6.450387714"
"A002380","KCC","4.0770905"
"A002390","한독","0.12737472"
"A002410","범양건영","0.073079732"
"A002420","세기상사","6.25620336"
"A002450","삼익악기","0.133766322"
"A002460","HS화성","0.13428871"
"A002600","조흥","0.0182733"
"A002620","제일파마홀딩스","0.30863602"
"A002630","오리엔트바이오","0.037972892"
"A002680","한탑","0.525886699"
"A002690","동일제강","0.014671993"
"A002700","신일전자","0.90729022"
"A002710","TCC스틸","12.3397856"
"A002720","국제약품","1.176753795"
"A002760","보락","0.064827302"
"A002780","진흥기업","0.134300192"
"A002790","아모레퍼시픽홀딩스","5.87520085"
"A002800","신신제약","0.60184465"
"A002810","삼영무역","0.1040272"
"A002820","SUN&L","0.0243404"
