"Code","Name","거래대금(십억원)"
"A000020","동화약품","1.10726621"
"A000040","KR모터스","0.147353523"
"A000050","경방","0.14764425"
"A000070","삼양홀딩스","1.8758218"
"A000080","하이트진로","3.84847015"
"A000100","유한양행","4.1462957"
"A000120","CJ대한통운","6.8284072"
"A000140","하이트진로홀딩스","0.0710523"
"A000150","두산","11.1458115"
"A000180","성창기업지주","0.09740158"
"A0001A0","덕양에너젠",""
"A000210","DL","2.9339186"
"A000220","유유제약","0.35437995"
"A000230","일동홀딩스","56.181326"
"A000240","한국앤컴퍼니","0.50002665"
"A000250","삼천당제약","2.25950565"
"A000270","기아","103.3994266"
"A000300","DH오토넥스","0.275811053"
"A000320","노루홀딩스","0.2811671"
"A000370","한화손해보험","1.374520505"
"A000390","SP삼화","0.12226994"
"A000400","롯데손해보험","0.045988575"
"A000430","대원강업","5.982999175"
"A000440","중앙에너비스","1.6376135"
"A000480","CR홀딩스","0.1282563"
"A000490","대동","1.6180212"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.3272462"
"A000520","삼일제약","0.46462859"
"A000540","흥국화재","0.058079765"
"A000590","CS홀딩스","0.11739"
"A000640","동아쏘시오홀딩스","0.1377575"
"A000650","천일고속","0.0106412"
"A000660","SK하이닉스","323.6086136"
"A000670","영풍","18.398204"
"A000680","LS네트웍스","0.183166855"
"A000700","유수홀딩스","0.75280073"
"A000720","현대건설","62.1782533"
"A000760","이화산업","0.00814745"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","11.1850355"
"A000850","화천기공","0.07207605"
"A000860","강남제비스코","0.03833235"
"A000880","한화","6.0868824"
"A000890","보해양조","0.082411803"
"A0008Z0","에스엔시스",""
"A000910","유니온","0.61446659"
"A000950","전방","0.3214279"
"A000970","한국주철관","0.10339558"
"A000990","DB하이텍","38.58538625"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.109307205"
"A001020","페이퍼코리아","0.265048965"
"A001040","CJ","1.7656829"
"A001060","JW중외제약","0.92225765"
"A001070","대한방직","0.0200297"
"A001080","만호제강","0.9562164"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","5.76628095"
"A001130","대한제분","0.12794"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","0.377131335"
"A001210","금호전기","0.115304025"
"A001230","동국홀딩스","4.06823385"
"A001250","GS글로벌","1.81970751"
"A001260","남광토건","0.8152076"
"A001270","부국증권","0.0726029"
"A001290","상상인증권","0.083371924"
"A001340","PKC","0.48957772"
"A001360","삼성제약","0.380697855"
"A001380","SG글로벌","0.6043049"
"A001390","KG케미칼","1.93349165"
"A0013V0","삼진식품",""
"A001420","태원물산","0.019008995"
"A001430","세아베스틸지주","5.0118569"
"A001440","대한전선","58.55843577"
"A001450","현대해상","11.66022985"
"A001460","BYC","0.046977"
"A001470","삼부토건","2.72507334"
"A001500","현대차증권","0.2009652"
"A001510","SK증권","0.697064349"
"A001520","동양","0.174184535"
"A001530","DI동일","0.96118615"
"A001540","안국약품","0.55700742"
"A001550","조비","0.14394035"
"A001560","제일연마","0.14641464"
"A001570","금양","65.91693725"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","0.045103855"
"A001630","종근당홀딩스","0.0758743"
"A001680","대상","1.69497265"
"A001720","신영증권","0.1390235"
"A001740","SK네트웍스","0.92445527"
"A001750","한양증권","0.12070362"
"A001770","SHD","0.3765259"
"A001780","알루코","181.605069995"
"A001790","대한제당","0.563321295"
"A0017J0","세미티에스",""
"A001800","오리온홀딩스","1.1637423"
"A001810","무림SP","0.18718056"
"A001820","삼화콘덴서","2.342868"
"A001840","이화공영","0.340750645"
"A001940","KISCO홀딩스","0.390342"
"A002020","코오롱","1.88689175"
"A002030","아세아","0.1547815"
"A002070","비비안","0.083883865"
"A002100","경농","0.14189989"
"A002140","고려산업","3.09276186"
"A002150","도화엔지니어링","14.1974075"
"A002170","SYTS","0.013929"
"A002200","한국수출포장","0.17006295"
"A002210","동성제약","0.10523523"
"A002220","한일철강","0.119920505"
"A002230","피에스텍","0.167594065"
"A002240","고려제강","0.4749887"
"A002290","삼일기업공사","0.34253631"
"A002310","아세아제지","0.55419345"
"A002320","한진","0.726685"
"A002350","넥센타이어","1.31060183"
"A002360","SH에너지화학","1.295831416"
"A002380","KCC","5.2668095"
"A002390","한독","0.08254825"
"A002410","범양건영","10.738619255"
"A002420","세기상사","0.04073782"
"A002450","삼익악기","0.21268786"
"A002460","HS화성","0.4504977"
"A002600","조흥","0.0011205"
"A002620","제일파마홀딩스","0.08367515"
"A002630","오리엔트바이오","0.186192524"
"A002680","한탑","0.63422542"
"A002690","동일제강","7.895592685"
"A002700","신일전자","0.54008896"
"A002710","TCC스틸","3.9071662"
"A002720","국제약품","0.17188947"
"A002760","보락","0.12699207"
"A002780","진흥기업","0.501918845"
"A002790","아모레퍼시픽홀딩스","6.0533552"
"A002800","신신제약","0.03162775"
"A002810","삼영무역","0.38986665"
"A002820","SUN&L","0.086664605"
"A002840","미원상사","0.179476"
"A002870","신풍","0.0499808"
"A002880","디와이에이","0.213679045"
"A002900","TYM","4.862033865"
"A002920","유성기업","0.050881775"
"A002960","한국쉘석유","0.1569085"
"A002990","금호건설","0.5367793"
"A003000","부광약품","1.34565635"
"A003010","혜인","4.15418473"
"A003030","세아제강지주","4.8239935"
"A003060","에이프로젠바이오로직스","0.397611904"
"A003070","코오롱글로벌","35.493466"
"A003080","SB성보","0.27920158"
"A003090","대웅","0.61922295"
"A003100","선광","3.1199181"
"A003120","일성아이에스","0.2629364"
"A003160","디아이","0.273359785"
"A003200","일신방직","0.6206599"
"A003220","대원제약","2.20638725"
"A003230","삼양식품","7.2950315"
"A003240","태광산업","0.41885"
"A003280","흥아해운","0.56016879"
"A003300","한일홀딩스","0.02100905"
"A003310","대주산업","13.258950855"
"A003350","한국화장품제조","0.2230158"
"A003380","하림지주","1.08940391"
"A003460","유화증권","0.021319185"
"A003470","유안타증권","0.087019175"
"A003480","한진중공업홀딩스","0.83255298"
"A003490","대한항공","20.20795555"
"A003520","영진약품","0.54582704"
"A003530","한화투자증권","1.44821309"
"A003540","대신증권","0.3902464"
"A003550","LG","10.0058744"
"A003570","SNT다이내믹스","1.35964445"
"A003580","HLB글로벌","1.0874037"
"A003610","방림","1.47284962"
"A003620","KG모빌리티","0"
"A003650","미창석유","0.053271"
"A003670","포스코퓨처엠","134.662494"
"A003680","한성기업","0.12331993"
"A003690","코리안리","0.86443426"
"A003720","삼영","1.09338375"
"A003780","진양산업","0.33948868"
"A003800","에이스침대","0.0050138"
"A003830","대한화섬","0.1154265"
"A003850","보령","8.8342601"
"A003920","남양유업","0.521541"
"A003960","사조대림","0.33427"
"A004000","롯데정밀화학","13.3937265"
"A004020","현대제철","10.52645525"
"A004060","SG세계물산","0.232882747"
"A004080","신흥","0.01831"
"A004090","한국석유","1.34991785"
"A004100","태양금속","0.119061135"
"A004140","동방","0.73139873"
"A004150","한솔홀딩스","0.18653463"
"A004170","신세계","11.8891465"
"A004250","NPC","2.80197363"
"A004270","남성","0.61672348"
"A004310","현대약품","1.37919221"
"A004360","세방","10.13924445"
"A004370","농심","5.938332"
"A004380","삼익THK","1.2569484"
"A004410","서울식품","0.263944484"
"A004430","송원산업","3.91498735"
"A004440","삼일씨엔에스","0.16280994"
"A004450","삼화왕관","0.2125436"
"A004490","세방전지","2.31000005"
"A004540","깨끗한나라","0.09705304"
"A004560","현대비앤지스틸","0.76757535"
"A004590","한국가구","0.19181728"
"A004650","창해에탄올","0.2574302"
"A004690","삼천리","7.493051"
"A004700","조광피혁","0.03207205"
"A004710","한솔테크닉스","0.27546409"
"A004720","팜젠사이언스","0.7543696"
"A004770","써니전자","0.69891418"
"A004780","대륙제관","0.115940985"
"A004800","효성","2.8731981"
"A004830","덕성","0.54880061"
"A004840","DRB동일","0.04858126"
"A004870","티웨이홀딩스","0.061351915"
"A004890","동일산업","0.3387635"
"A004910","조광페인트","0.23469093"
"A004920","씨아이테크","0.771523962"
"A004960","한신공영","0.73345585"
"A004970","신라교역","0.0521861"
"A004980","성신양회","8.06283055"
"A004990","롯데지주","13.61210285"
"A005010","휴스틸","9.84248042"
"A005030","부산주공","20.245767218"
"A005070","코스모신소재","40.3694495"
"A005090","SGC에너지","1.6899305"
"A005110","한창","0.697027564"
"A005160","동국산업","3.07793387"
"A005180","빙그레","0.4827235"
"A005250","녹십자홀딩스","0.8826357"
"A005290","동진쎄미켐","16.86905355"
"A005300","롯데칠성","6.305228"
"A005320","온타이드","0.559218085"
"A005360","모나미","0.25501275"
"A005380","현대차","85.7536285"
"A005420","코스모화학","14.1085702"
"A005430","한국공항","0.0771057"
"A005440","현대지에프홀딩스","1.06272775"
"A005490","POSCO홀딩스","95.0158955"
"A005500","삼진제약","1.1152357"
"A005610","삼립","1.0518871"
"A005670","푸드웰","0.06712729"
"A005680","삼영전자","0.24683811"
"A005690","파미셀","19.38226765"
"A005710","대원산업","0.06992978"
"A005720","넥센","0.060372635"
"A005740","크라운해태홀딩스","0.0911067"
"A005750","대림바스","0.062947455"
"A005800","신영와코루","0.07615795"
"A005810","풍산홀딩스","0.1707382"
"A005820","원림","0.0332528"
"A005830","DB손해보험","4.8921629"
"A005850","에스엘","8.33319965"
"A005860","한일사료","8.52340069"
"A005870","휴니드","0.71436634"
"A005880","대한해운","1.17311446"
"A005930","삼성전자","819.1188068"
"A005940","NH투자증권","3.0559189"
"A005950","이수화학","37.9899735"
"A005960","동부건설","0.87988672"
"A005990","매일홀딩스","0.01286009"
"A006040","동원산업","1.0314945"
"A006050","국영지앤엠","2.47745835"
"A006060","화승인더","0.353237635"
"A006090","사조오양","0.08769478"
"A006110","삼아알미늄","4.29948265"
"A006120","SK디스커버리","0.61080255"
"A006140","피제이전자","0.075758"
"A006200","한국전자홀딩스","0.17563069"
"A006220","제주은행","4.69908527"
"A006260","LS","5.8257294"
"A006280","녹십자","5.494821"
"A006340","대원전선","4.88197533"
"A006360","GS건설","27.92060545"
"A006370","대구백화점","0.01675325"
"A006380","카프로","0.167527915"
"A006400","삼성SDI","203.563251"
"A006490","프리티","0.962831525"
"A006570","대림통상","0.06779207"
"A006620","동구바이오제약","0.44893603"
"A006650","대한유화","10.154561"
"A006660","삼성공조","0.1524363"
"A006730","서부T&D","0.45150551"
"A006740","블루산업개발","16.63968285"
"A006800","미래에셋증권","4.78897925"
"A006840","AK홀딩스","0.12641305"
"A006880","신송홀딩스","1.4446228"
"A006890","태경케미컬","1.9941964"
"A006910","보성파워텍","6.490375085"
"A006920","모헨즈","0.18295846"
"A006980","우성","0.0792188"
"A007070","GS리테일","5.76045745"
"A007110","일신석재","0.37557127"
"A007120","미래아이앤지","0.253010552"
"A007160","사조산업","0.1498183"
"A007210","벽산","0.387404855"
"A007280","한국특강","0.197417215"
"A007310","오뚜기","1.9728255"
"A007330","푸른저축은행","2.80257565"
"A007340","DN오토모티브","2.6335334"
"A007370","진양제약","0.23680894"
"A007390","네이처셀","23.28043935"
"A007460","에이프로젠","5.986260097"
"A007530","와이엠","0.51255589"
"A007540","샘표","1.21508605"
"A007570","일양약품","0.6877228"
"A007590","동방아그로","0.05140888"
"A007610","선도전기","0"
"A007660","이수페타시스","5.62858031"
"A007680","대원","0.02649575"
"A007690","국도화학","0.7384698"
"A007700","F&F홀딩스","30.0248035"
