"Code","Name","거래대금(십억원)"
"A000020","동화약품","1.43389108"
"A000040","KR모터스","0.174894773"
"A000050","경방","0.12630562"
"A000070","삼양홀딩스","0.4129309"
"A000080","하이트진로","5.64462775"
"A000100","유한양행","8.8297269"
"A000120","CJ대한통운","6.7486957"
"A000140","하이트진로홀딩스","0.04511358"
"A000150","두산","7.0890174"
"A000180","성창기업지주","0.279865572"
"A0001A0","덕양에너젠",""
"A000210","DL","2.51935405"
"A000220","유유제약","0.19087445"
"A000230","일동홀딩스","1.0513265"
"A000240","한국앤컴퍼니","0.73979099"
"A000250","삼천당제약","17.1015213"
"A000270","기아","82.558038314"
"A000300","DH오토넥스","2.442035791"
"A000320","노루홀딩스","1.83334209"
"A000370","한화손해보험","0.52963409"
"A000390","SP삼화","0.39873826"
"A000400","롯데손해보험","0.1843124"
"A000430","대원강업","247.39027511"
"A000440","중앙에너비스","0.24031047"
"A000480","CR홀딩스","0"
"A000490","대동","2.49576795"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.5373826"
"A000520","삼일제약","0.46646379"
"A000540","흥국화재","0.271394535"
"A000590","CS홀딩스","0.1880024"
"A000640","동아쏘시오홀딩스","0.4406422"
"A000650","천일고속","0.0011852"
"A000660","SK하이닉스","271.4006865"
"A000670","영풍","0.809312"
"A000680","LS네트웍스","0.092376075"
"A000700","유수홀딩스","0.24474239"
"A000720","현대건설","50.930797"
"A000760","이화산업","0.14992325"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","12.6676625"
"A000850","화천기공","0.22281415"
"A000860","강남제비스코","0.21899905"
"A000880","한화","5.45614285"
"A000890","보해양조","0.251471974"
"A0008Z0","에스엔시스",""
"A000910","유니온","1.53779219"
"A000950","전방","0.0571572"
"A000970","한국주철관","0.34891217"
"A000990","DB하이텍","24.8629148"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.097856916"
"A001020","페이퍼코리아","0.141113024"
"A001040","CJ","12.6317667"
"A001060","JW중외제약","31.47124075"
"A001070","대한방직","0.72630318"
"A001080","만호제강","0.489482"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","15.00582655"
"A001130","대한제분","0.6655971"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","2.74300338"
"A001210","금호전기","0.487250277"
"A001230","동국홀딩스","5.83681577"
"A001250","GS글로벌","1.935300055"
"A001260","남광토건","0.98811342"
"A001270","부국증권","0.0080848"
"A001290","상상인증권","0.051543072"
"A001340","PKC","0"
"A001360","삼성제약","18.316189225"
"A001380","SG글로벌","0.258755918"
"A001390","KG케미칼","19.2652577"
"A0013V0","삼진식품",""
"A001420","태원물산","0.034381265"
"A001430","세아베스틸지주","4.99414115"
"A001440","대한전선","7.93651628"
"A001450","현대해상","9.2356073"
"A001460","BYC","0.056467"
"A001470","삼부토건","150.59374325"
"A001500","현대차증권","0.13358719"
"A001510","SK증권","1.299160919"
"A001520","동양","0.156640008"
"A001530","DI동일","11.47482035"
"A001540","안국약품","0.12327613"
"A001550","조비","2.94557896"
"A001560","제일연마","0.302707"
"A001570","금양","575.9172842"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","0.231765933"
"A001630","종근당홀딩스","0.05653165"
"A001680","대상","1.67615049"
"A001720","신영증권","0.0955812"
"A001740","SK네트웍스","10.80394693"
"A001750","한양증권","0.07630776"
"A001770","SHD","0.19234535"
"A001780","알루코","22.084342505"
"A001790","대한제당","10.76719004"
"A0017J0","세미티에스",""
"A001800","오리온홀딩스","0.55564546"
"A001810","무림SP","0.04440699"
"A001820","삼화콘덴서","3.9601191"
"A001840","이화공영","9.467534885"
"A001940","KISCO홀딩스","0.07578949"
"A002020","코오롱","0.79132538"
"A002030","아세아","1.0325708"
"A002070","비비안","0.734239209"
"A002100","경농","10.97886621"
"A002140","고려산업","7.97273986"
"A002150","도화엔지니어링","2.38298282"
"A002170","SYTS","0.05386715"
"A002200","한국수출포장","0.50450518"
"A002210","동성제약","0.06882873"
"A002220","한일철강","0.30255842"
"A002230","피에스텍","0.095276225"
"A002240","고려제강","0.14954421"
"A002290","삼일기업공사","0.14811976"
"A002310","아세아제지","2.11599365"
"A002320","한진","0.95531127"
"A002350","넥센타이어","1.3830732"
"A002360","SH에너지화학","0.322857937"
"A002380","KCC","10.1167295"
"A002390","한독","0.23070378"
"A002410","범양건영","0.64385041"
"A002420","세기상사","0.06871486"
"A002450","삼익악기","0.113983908"
"A002460","HS화성","0.24997702"
"A002600","조흥","0.4440605"
"A002620","제일파마홀딩스","0.11150213"
"A002630","오리엔트바이오","0.24540179"
"A002680","한탑","40.39325348"
"A002690","동일제강","0.075085435"
"A002700","신일전자","0.900140085"
"A002710","TCC스틸","42.8146185"
"A002720","국제약품","0.25263926"
"A002760","보락","1.583158343"
"A002780","진흥기업","0.734068843"
"A002790","아모레퍼시픽홀딩스","4.01591725"
"A002800","신신제약","0.071900595"
"A002810","삼영무역","0.11186377"
"A002820","SUN&L","0.012776395"
"A002840","미원상사","0.485955"
"A002870","신풍","0.036199721"
"A002880","디와이에이","0.493191057"
"A002900","TYM","3.94871114"
"A002920","유성기업","0.10487726"
