"Code","Name","거래대금(십억원)"
"A000020","동화약품","39.6937477"
"A000040","KR모터스","0.483113459"
"A000050","경방","0.7581394"
"A000070","삼양홀딩스","0.8603205"
"A000080","하이트진로","35.76080935"
"A000100","유한양행","90.5574577"
"A000120","CJ대한통운","6.3056545"
"A000140","하이트진로홀딩스","4.7362135"
"A000150","두산","14.4029971"
"A000180","성창기업지주","0.10318004"
"A0001A0","덕양에너젠",""
"A000210","DL","17.7812678"
"A000220","유유제약","9.5957399"
"A000230","일동홀딩스","0.41789903"
"A000240","한국앤컴퍼니","1.42147275"
"A000250","삼천당제약","19.10672275"
"A000270","기아","57.5554574"
"A000300","DH오토넥스","0.367125953"
"A000320","노루홀딩스","0.03078103"
"A000370","한화손해보험","0.904216635"
"A000390","SP삼화","0.15015177"
"A000400","롯데손해보험","1.070266115"
"A000430","대원강업","0.05178312"
"A000440","중앙에너비스","0.32103445"
"A000480","CR홀딩스","0.2026217"
"A000490","대동","0.73983115"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.0626992"
"A000520","삼일제약","6.8824296"
"A000540","흥국화재","0.15781867"
"A000590","CS홀딩스","0.1874824"
"A000640","동아쏘시오홀딩스","4.0167835"
"A000650","천일고속","0.0123512"
"A000660","SK하이닉스","356.0408199"
"A000670","영풍","0.83037"
"A000680","LS네트웍스","0.537983185"
"A000700","유수홀딩스","0.18987366"
"A000720","현대건설","29.13137685"
"A000760","이화산업","0.08924995"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","26.159745"
"A000850","화천기공","0.028814"
"A000860","강남제비스코","0.23036235"
"A000880","한화","48.07469565"
"A000890","보해양조","0.849231168"
"A0008Z0","에스엔시스",""
"A000910","유니온","16.24824284"
"A000950","전방","0.03943005"
"A000970","한국주철관","1.92637758"
"A000990","DB하이텍","19.54577525"
"A0009K0","에임드바이오",""
"A001000","신라섬유","3.51198082"
"A001020","페이퍼코리아","0.025249355"
"A001040","CJ","9.3782434"
"A001060","JW중외제약","96.98900885"
"A001070","대한방직","0.1412788"
"A001080","만호제강","0.12256725"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","5.80264195"
"A001130","대한제분","11.045944"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","2.11537011"
