"Code","Name","거래대금(십억원)"
"A000020","동화약품","3.1414826"
"A000040","KR모터스","0.156315442"
"A000050","경방","0.1469126"
"A000070","삼양홀딩스","1.18227"
"A000080","하이트진로","4.0734584"
"A000100","유한양행","7.21002"
"A000120","CJ대한통운","4.8957665"
"A000140","하이트진로홀딩스","0.2777766"
"A000150","두산","8.647003"
"A000180","성창기업지주","0.36586207"
"A0001A0","덕양에너젠",""
"A000210","DL","4.6246927"
"A000220","유유제약","0.80875031"
"A000230","일동홀딩스","0.6461565"
"A000240","한국앤컴퍼니","1.4791514"
"A000250","삼천당제약","4.25243145"
"A000270","기아","109.8160425"
"A000300","DH오토넥스","14.93902033"
"A000320","노루홀딩스","1.1629646"
"A000370","한화손해보험","1.11737521"
"A000390","SP삼화","0.49298136"
"A000400","롯데손해보험","0.26409219"
"A000430","대원강업","0.28685232"
"A000440","중앙에너비스","253.9241258"
"A000480","CR홀딩스","0.1041059"
"A000490","대동","6.22153425"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.1644602"
"A000520","삼일제약","0.20243801"
"A000540","흥국화재","0.14525592"
"A000590","CS홀딩스","0.0554748"
"A000640","동아쏘시오홀딩스","1.0104845"
"A000650","천일고속","0.0518714"
"A000660","SK하이닉스","517.2045575"
"A000670","영풍","0.936818"
"A000680","LS네트웍스","0.598768675"
"A000700","유수홀딩스","0.17238176"
"A000720","현대건설","34.4013905"
"A000760","이화산업","0.0092441"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","23.422373"
"A000850","화천기공","0.12392265"
"A000860","강남제비스코","0.5017865"
"A000880","한화","10.1225839"
"A000890","보해양조","0.510190989"
"A0008Z0","에스엔시스",""
"A000910","유니온","1.3084697"
"A000950","전방","0.0519941"
"A000970","한국주철관","0.26793309"
"A000990","DB하이텍","59.3168062"
"A0009K0","에임드바이오",""
"A001000","신라섬유","22.269972545"
"A001020","페이퍼코리아","0.10551165"
"A001040","CJ","3.6384427"
"A001060","JW중외제약","1.2117526"
"A001070","대한방직","0.87705325"
"A001080","만호제강","0.12385575"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","3.6147478"
"A001130","대한제분","0.285337"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","1.48417181"
"A001210","금호전기","0.78689792"
"A001230","동국홀딩스","10.3867732"
"A001250","GS글로벌","0.66430715"
"A001260","남광토건","0.63335955"
"A001270","부국증권","0.0147851"
"A001290","상상인증권","0.33055942"
"A001340","PKC","2.41632496"
"A001360","삼성제약","2.145399355"
"A001380","SG글로벌","0.410303755"
"A001390","KG케미칼","2.11332755"
"A0013V0","삼진식품",""
"A001420","태원물산","0.08374139"
"A001430","세아베스틸지주","5.04608755"
"A001440","대한전선","8.71233688"
"A001450","현대해상","23.5189014"
"A001460","BYC","0.106413"
"A001470","삼부토건","25.124766825"
"A001500","현대차증권","0.483333"
"A001510","SK증권","1.811847642"
"A001520","동양","1.00128578"
"A001530","DI동일","1.7468295"
"A001540","안국약품","0.16963501"
"A001550","조비","1.1153708"
"A001560","제일연마","0.06854745"
"A001570","금양","14.25705612"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","0.115654589"
"A001630","종근당홀딩스","0.6272701"
"A001680","대상","2.1844284"
"A001720","신영증권","0.3758385"
"A001740","SK네트웍스","1.581781185"
"A001750","한양증권","0.3071174"
"A001770","SHD","0.16792765"
"A001780","알루코","116.22840954"
"A001790","대한제당","0.654905325"
"A0017J0","세미티에스",""
"A001800","오리온홀딩스","0.77831205"
"A001810","무림SP","0.190816965"
"A001820","삼화콘덴서","41.6324992"
"A001840","이화공영","0.96416293"
"A001940","KISCO홀딩스","0.2160437"
"A002020","코오롱","2.01494405"
"A002030","아세아","2.04319"
"A002070","비비안","0.44016774"
"A002100","경농","0.4532941"
"A002140","고려산업","0.86124359"
"A002150","도화엔지니어링","0.31937762"
"A002170","SYTS","0.1530645"
"A002200","한국수출포장","0.4520679"
"A002210","동성제약","0.43438534"
"A002220","한일철강","0.082982095"
"A002230","피에스텍","0.097654895"
"A002240","고려제강","0.66844955"
"A002290","삼일기업공사","0.23793107"
"A002310","아세아제지","1.109568"
"A002320","한진","0.71086155"
"A002350","넥센타이어","1.65199581"
"A002360","SH에너지화학","4.930875559"
"A002380","KCC","46.110036"
"A002390","한독","0.2733773"
"A002410","범양건영","3.44841392"
"A002420","세기상사","0.23799761"
"A002450","삼익악기","0.467533935"
"A002460","HS화성","0.70257995"
"A002600","조흥","0.0031355"
"A002620","제일파마홀딩스","0.22253965"
"A002630","오리엔트바이오","1.334040745"
"A002680","한탑","0.165124695"
"A002690","동일제강","0.197776375"
"A002700","신일전자","2.227887935"
"A002710","TCC스틸","9.7400705"
"A002720","국제약품","0.47547876"
"A002760","보락","0.979669975"
"A002780","진흥기업","1.04816319"
"A002790","아모레퍼시픽홀딩스","3.4475421"
"A002800","신신제약","0.21133866"
"A002810","삼영무역","0.38590665"
"A002820","SUN&L","0.034480925"
"A002840","미원상사","0.216906"
"A002870","신풍","0.33834276"
"A002880","디와이에이","1.661595925"
"A002900","TYM","0.91961709"
"A002920","유성기업","0.08016785"
"A002960","한국쉘석유","0.2815145"
"A002990","금호건설","1.2692169"
"A003000","부광약품","3.237867"
"A003010","혜인","0.18594258"
"A003030","세아제강지주","1.3065098"
"A003060","에이프로젠바이오로직스","0.718874762"
"A003070","코오롱글로벌","0.74187775"
"A003080","SB성보","0.14570406"
"A003090","대웅","6.0646148"
"A003100","선광","1.2264201"
"A003120","일성아이에스","0.0297623"
"A003160","디아이","3.75359865"
"A003200","일신방직","0.095692"
"A003220","대원제약","1.87842865"
"A003230","삼양식품","2.764099"
"A003240","태광산업","0.436834"
"A003280","흥아해운","0.85347192"
"A003300","한일홀딩스","0.13565385"
"A003310","대주산업","0.50035325"
"A003350","한국화장품제조","0.1511101"
"A003380","하림지주","1.78272745"
"A003460","유화증권","0.029989315"
"A003470","유안타증권","0.507846625"
"A003480","한진중공업홀딩스","0.180427385"
"A003490","대한항공","31.1413016"
"A003520","영진약품","3.11629006"
"A003530","한화투자증권","9.18024332"
"A003540","대신증권","0.9646276"
"A003550","LG","22.4410488"
"A003570","SNT다이내믹스","0.23131562"
"A003580","HLB글로벌","12.4078804"
"A003610","방림","0.641952815"
"A003620","KG모빌리티","0"
"A003650","미창석유","0.9349669"
"A003670","포스코퓨처엠","24.10512"
"A003680","한성기업","0.1988974"
"A003690","코리안리","11.00188576"
"A003720","삼영","8.164562065"
"A003780","진양산업","2.04750146"
"A003800","에이스침대","0.02773435"
"A003830","대한화섬","0.042917"
"A003850","보령","1.77097385"
"A003920","남양유업","0.6235785"
"A003960","사조대림","0.90762985"
"A004000","롯데정밀화학","5.8669341"
"A004020","현대제철","25.11006235"
"A004060","SG세계물산","2.987564109"
"A004080","신흥","0.07041865"
"A004090","한국석유","100.2499498"
"A004100","태양금속","0.18596717"
"A004140","동방","1.11199902"
"A004150","한솔홀딩스","0.47085013"
"A004170","신세계","10.762408"
"A004250","NPC","28.02522669"
"A004270","남성","1.108057545"
"A004310","현대약품","1.31117632"
"A004360","세방","0.66722015"
"A004370","농심","4.5435055"
"A004380","삼익THK","2.28807755"
"A004410","서울식품","0.677503519"
"A004430","송원산업","4.34232365"
"A004440","삼일씨엔에스","0.1926147"
"A004450","삼화왕관","0.0058815"
"A004490","세방전지","2.6535705"
"A004540","깨끗한나라","2.04402782"
"A004560","현대비앤지스틸","0.49760925"
"A004590","한국가구","0.29728798"
"A004650","창해에탄올","0.1996043"
"A004690","삼천리","1.0867082"
"A004700","조광피혁","0.09592455"
"A004710","한솔테크닉스","0.96665871"
"A004720","팜젠사이언스","1.00684931"
"A004770","써니전자","25.61585327"
"A004780","대륙제관","0.33329498"
"A004800","효성","3.8273931"
"A004830","덕성","10.13471355"
"A004840","DRB동일","0.05442294"
"A004870","티웨이홀딩스","0.401476008"
"A004890","동일산업","2.4902355"
"A004910","조광페인트","8.25698278"
"A004920","씨아이테크","1.63440157"
"A004960","한신공영","1.177856"
"A004970","신라교역","0.20092535"
"A004980","성신양회","6.8806353"
"A004990","롯데지주","2.6902655"
"A005010","휴스틸","0.35710855"
"A005030","부산주공","0.079830988"
"A005070","코스모신소재","10.5315624"
"A005090","SGC에너지","2.61140145"
