"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.34230518"
"A000040","KR모터스","0.585425554"
"A000050","경방","1.24121745"
"A000070","삼양홀딩스","1.334951"
"A000080","하이트진로","2.8212899"
"A000100","유한양행","5.879266"
"A000120","CJ대한통운","8.539839"
"A000140","하이트진로홀딩스","0.16941155"
"A000150","두산","3.838548"
"A000180","성창기업지주","0.47631966"
"A0001A0","덕양에너젠",""
"A000210","DL","7.7606772"
"A000220","유유제약","0.10928481"
"A000230","일동홀딩스","0.586543"
"A000240","한국앤컴퍼니","1.75251"
"A000250","삼천당제약","0.5381946"
"A000270","기아","20.05509785"
"A000300","DH오토넥스","0.122383439"
"A000320","노루홀딩스","0.2870466"
"A000370","한화손해보험","0.79861437"
"A000390","SP삼화","0.16458918"
"A000400","롯데손해보험","0.15654654"
"A000430","대원강업","0.07430419"
"A000440","중앙에너비스","0.08412395"
"A000480","CR홀딩스","0.0621253"
"A000490","대동","0.93251275"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.0524073"
"A000520","삼일제약","0.06511908"
"A000540","흥국화재","0.01684041"
"A000590","CS홀딩스","0.0269222"
"A000640","동아쏘시오홀딩스","3.426384"
"A000650","천일고속","0.0515735"
"A000660","SK하이닉스","64.73774"
"A000670","영풍","0.866665"
"A000680","LS네트웍스","0.01772864"
"A000700","유수홀딩스","0.52434926"
"A000720","현대건설","12.5304143"
"A000760","이화산업","0.0140339"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","16.7526525"
"A000850","화천기공","0.08793265"
"A000860","강남제비스코","0.16291015"
"A000880","한화","2.73341805"
"A000890","보해양조","0.4293915"
"A0008Z0","에스엔시스",""
"A000910","유니온","0.15674684"
"A000950","전방","0.15170675"
"A000970","한국주철관","0.06765572"
"A000990","DB하이텍","5.0991848"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.079525235"
"A001020","페이퍼코리아","1.045056326"
"A001040","CJ","7.9395285"
"A001060","JW중외제약","7.8244723"
"A001070","대한방직","0.1310932"
"A001080","만호제강","0.0123727"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","3.20478895"
"A001130","대한제분","0.0932035"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","0.39639008"
"A001210","금호전기","0.02311801"
"A001230","동국홀딩스","5.4206715"
"A001250","GS글로벌","1.22103167"
"A001260","남광토건","0.06589829"
"A001270","부국증권","0.02551775"
"A001290","상상인증권","0.030679399"
"A001340","PKC","0.11764904"
"A001360","삼성제약","0.437311145"
"A001380","SG글로벌","0.436381645"
"A001390","KG케미칼","0.1098754"
"A0013V0","삼진식품",""
"A001420","태원물산","0.37631746"
"A001430","세아베스틸지주","0.5654565"
"A001440","대한전선","0.399290515"
"A001450","현대해상","8.57767845"
"A001460","BYC","0.182022"
"A001470","삼부토건","1.8027549"
"A001500","현대차증권","0.14800482"
"A001510","SK증권","0.65010876"
"A001520","동양","1.006963275"
"A001530","DI동일","0.1187146"
"A001540","안국약품","0.1746948"
"A001550","조비","0.1233957"
"A001560","제일연마","0.01110794"
"A001570","금양","0.32814882"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","0.439425615"
"A001630","종근당홀딩스","0.1378834"
"A001680","대상","1.63184955"
"A001720","신영증권","0.0343792"
"A001740","SK네트웍스","5.59833591"
"A001750","한양증권","0.02616573"
"A001770","SHD","0.26035125"
"A001780","알루코","0.46100314"
"A001790","대한제당","0.0405642"
"A0017J0","세미티에스",""
"A001800","오리온홀딩스","10.348063"
"A001810","무림SP","0.31387767"
"A001820","삼화콘덴서","0.6604575"
"A001840","이화공영","7.795338565"
"A001940","KISCO홀딩스","0.02942"
"A002020","코오롱","1.5542187"
"A002030","아세아","0.233297"
"A002070","비비안","0.24095156"
"A002100","경농","0.07397831"
"A002140","고려산업","11.00024496"
"A002150","도화엔지니어링","0.066285085"
"A002170","SYTS","0.2532823"
"A002200","한국수출포장","0.0307327"
"A002210","동성제약","0.106686035"
"A002220","한일철강","0.0749747"
"A002230","피에스텍","0.10596539"
"A002240","고려제강","0.34901405"
"A002290","삼일기업공사","1.801408035"
"A002310","아세아제지","0.4037468"
"A002320","한진","0.9715676"
"A002350","넥센타이어","1.83943965"
"A002360","SH에너지화학","0.785703405"
"A002380","KCC","8.4148385"
"A002390","한독","0.2245643"
"A002410","범양건영","0.2647191"
"A002420","세기상사","0.017992"
"A002450","삼익악기","0.99144412"
"A002460","HS화성","0.9552204"
"A002600","조흥","0.025355"
"A002620","제일파마홀딩스","3.165536"
"A002630","오리엔트바이오","1.346964515"
"A002680","한탑","1.29387011"
"A002690","동일제강","0.114343105"
"A002700","신일전자","0.6650676"
"A002710","TCC스틸","0.08764717"
"A002720","국제약품","1.625871465"
"A002760","보락","0.38089283"
"A002780","진흥기업","0.048709655"
"A002790","아모레퍼시픽홀딩스","15.36072"
"A002800","신신제약",""
"A002810","삼영무역","0.36254515"
"A002820","SUN&L","0.12032585"
"A002840","미원상사","0.0302065"
"A002870","신풍","0.00774496"
"A002880","디와이에이","0.25000439"
"A002900","TYM","4.01911796"
"A002920","유성기업","0.065536145"
"A002960","한국쉘석유","0.492356"
"A002990","금호건설","1.382164"
"A003000","부광약품","1.6583392"
"A003010","혜인","0.12572454"
"A003030","세아제강지주","1.0532309"
"A003060","에이프로젠바이오로직스","1.65371878"
"A003070","코오롱글로벌","0.0416217"
"A003080","SB성보","0.15429032"
"A003090","대웅","0.2763848"
"A003100","선광","0.06267685"
"A003120","일성아이에스","0.1568335"
"A003160","디아이","0.44900577"
"A003200","일신방직","0.1063485"
"A003220","대원제약","0.96274165"
"A003230","삼양식품","3.60630585"
"A003240","태광산업","0.251924"
"A003280","흥아해운","1.367731925"
"A003300","한일홀딩스","0.7646941"
"A003310","대주산업","1.648111325"
"A003350","한국화장품제조","0.12460385"
"A003380","하림지주",""
"A003460","유화증권","0.01688435"
"A003470","유안타증권","4.221241475"
"A003480","한진중공업홀딩스","0.04290786"
"A003490","대한항공","7.2668122"
"A003520","영진약품","9.6001414"
"A003530","한화투자증권","0.550517245"
"A003540","대신증권","0.9675943"
"A003550","LG","18.9777139"
"A003570","SNT다이내믹스","0.54050775"
"A003580","HLB글로벌","0.0830476"
"A003610","방림","0.02078885"
"A003620","KG모빌리티","1.50663797"
"A003650","미창석유","0.0981607"
"A003670","포스코퓨처엠","0.98887535"
"A003680","한성기업","0.06294062"
"A003690","코리안리","4.35010175"
"A003720","삼영","0.09172192"
"A003780","진양산업","1.040263745"
"A003800","에이스침대","0.0010731"
"A003830","대한화섬","0.020352"
"A003850","보령","1.0754952"
"A003920","남양유업","0.355887"
"A003960","사조대림","0.0949899"
"A004000","롯데정밀화학","1.18174255"
"A004020","현대제철","11.0649873"
"A004060","SG세계물산","1.942065895"
"A004080","신흥","0.00591709"
"A004090","한국석유","0.2318921"
"A004100","태양금속","1.50344832"
"A004140","동방","0.3338885"
"A004150","한솔홀딩스","0.59185014"
"A004170","신세계","5.191687"
"A004250","NPC","0.04078818"
"A004270","남성","0.075319465"
"A004310","현대약품","0.286847605"
"A004360","세방","0.26793935"
"A004370","농심","7.601526"
"A004380","삼익THK","0.40497415"
"A004410","서울식품","0.05059736"
"A004430","송원산업","2.08515255"
"A004440","삼일씨엔에스","0.48330895"
"A004450","삼화왕관","0.00323495"
"A004490","세방전지","0.50999265"
"A004540","깨끗한나라","0.31600298"
"A004560","현대비앤지스틸","0.58343285"
"A004590","한국가구","0.70836155"
"A004650","창해에탄올","0.23281435"
"A004690","삼천리","0.0491436"
"A004700","조광피혁","0.22469685"
"A004710","한솔테크닉스","0.8713803"
"A004720","팜젠사이언스","3.89718015"
"A004770","써니전자","3.52238447"
"A004780","대륙제관","0.31948652"
"A004800","효성","14.3654195"
"A004830","덕성","0.50967398"
"A004840","DRB동일","0.50851515"
"A004870","티웨이홀딩스","0.37371507"
"A004890","동일산업","0.1246927"
"A004910","조광페인트","0.3865293"
"A004920","씨아이테크","0.117661005"
"A004960","한신공영","0.5215503"
"A004970","신라교역","0.12076915"
"A004980","성신양회","0.70027646"
"A004990","롯데지주","2.25479"
"A005010","휴스틸","0.1527307"
"A005030","부산주공","4.087235575"
"A005070","코스모신소재","0.60011311"
"A005090","SGC에너지","0.4782052"
"A005110","한창","10.942756735"
"A005160","동국산업","0.617697155"
"A005180","빙그레","0.3235385"
"A005250","녹십자홀딩스","1.2226767"
"A005290","동진쎄미켐","3.76672522"
"A005300","롯데칠성","3.494492"
"A005320","온타이드","0.32814864"
"A005360","모나미","0.30845015"
"A005380","현대차","34.6306855"
"A005420","코스모화학","0.09508575"
"A005430","한국공항","1.04451185"
"A005440","현대지에프홀딩스","2.4031683"
"A005490","POSCO홀딩스","63.065071526"
"A005500","삼진제약","0.6782079"
"A005610","삼립","0.9215495"
"A005670","푸드웰","1.30828087"
"A005680","삼영전자","0.2748967"
"A005690","파미셀","0.649523785"
"A005710","대원산업","0.15685918"
"A005720","넥센","0.22473984"
"A005740","크라운해태홀딩스","1.69033105"
"A005750","대림바스","0.19454835"
"A005800","신영와코루","0.045902"
"A005810","풍산홀딩스","0.11757595"
"A005820","원림","0.05376035"
"A005830","DB손해보험","7.3526879"
"A005850","에스엘","1.65994575"
"A005860","한일사료","1.26282827"
"A005870","휴니드","0.90421475"
"A005880","대한해운","3.68192195"
"A005930","삼성전자","442.600871333"
"A005940","NH투자증권","3.43238208"
"A005950","이수화학","0.81416695"
"A005960","동부건설","0.25164198"
"A005990","매일홀딩스","1.13938255"
"A006040","동원산업","0.4073195"
"A006050","국영지앤엠","4.148360385"
"A006060","화승인더","7.36372874"
"A006090","사조오양","0.4839655"
"A006110","삼아알미늄","0.120576655"
"A006120","SK디스커버리","5.3442069"
"A006140","피제이전자","0.05240508"
"A006200","한국전자홀딩스","0.155238979"
"A006220","제주은행","0.07319186"
"A006260","LS","6.0091567"
"A006280","녹십자","8.2260935"
"A006340","대원전선","1.26193502"
"A006360","GS건설","7.488814"
"A006370","대구백화점","0.06833895"
"A006380","카프로","0.84763587"
"A006400","삼성SDI","14.3789996"
"A006490","프리티","0.800039405"
"A006570","대림통상","0.00483717"
"A006620","동구바이오제약",""
"A006650","대한유화","4.260047"
"A006660","삼성공조","0.07411615"
"A006730","서부T&D","1.13246455"
"A006740","블루산업개발","0.03780417"
"A006800","미래에셋증권","8.96248172"
"A006840","AK홀딩스","1.6022869"
"A006880","신송홀딩스","0.03658652"
"A006890","태경케미컬","0.01273959"
"A006910","보성파워텍","68.61654822"
"A006920","모헨즈","1.105716895"
"A006980","우성","0.265291325"
"A007070","GS리테일","3.6250916"
"A007110","일신석재","0.535443795"
"A007120","미래아이앤지","0.3488657"
"A007160","사조산업","1.2137447"
"A007210","벽산","2.146247985"
"A007280","한국특강","12.399555845"
"A007310","오뚜기","2.542355"
"A007330","푸른저축은행","0.13427035"
"A007340","DN오토모티브","0.17200425"
"A007370","진양제약","0.12826351"
"A007390","네이처셀","23.47907984"
"A007460","에이프로젠","0.820459405"
"A007530","와이엠","3.78143706"
"A007540","샘표","0.3872577"
"A007570","일양약품","2.64106355"
"A007590","동방아그로","0.07110352"
"A007610","선도전기","0.45482666"
"A007660","이수페타시스","0.230023035"
"A007680","대원",""
"A007690","국도화학","0.2283441"
"A007700","F&F홀딩스","1.41856495"
"A007720","소노스퀘어","0.172123055"
"A007770","한일화학","0.10592135"
"A007810","코리아써키트","1.23486328"
"A007820","엠엑스로보틱스","16.1528739"
"A007860","서연","0.2625106"
"A007980","TP","0.35182067"
"A008040","사조동아원","0.248425005"
"A008060","대덕","0.34194295"
"A008250","이건산업","0.1911348"
"A008260","NI스틸","0.275590965"
"A008290","원풍물산","0.278105965"
"A0082N0","카나프테라퓨틱스",""
"A008350","남선알미늄","0.906657665"
"A008370","원풍","0.127971535"
"A008420","문배철강","0.172110765"
"A008470","부스타","0.09057666"
"A008490","서흥","0.61688955"
"A008500","일정실업","0.0406641"
"A008600","윌비스","2.355651"
"A008700","아남전자","0.26225137"
"A008730","율촌화학","0.08207405"
"A008770","호텔신라","9.1435489"
"A008830","대동기어","0.00913635"
"A008870","금비","0.0899584"
"A0088M0","메쥬",""
"A008930","한미사이언스","8.3223549"
"A008970","KBI동양철관","0.42677631"
"A009070","KCTC","0.05845933"
"A009140","경인전자","0.00017535"
"A009150","삼성전기","6.79496725"
"A009160","SIMPAC","0.13835531"
"A009180","한솔로지스틱스","0.23346784"
"A009190","대양금속","0.01424242"
"A009200","무림페이퍼","0.12278211"
"A009240","한샘","15.83120213"
"A009270","신원","0.19272362"
"A009290","광동제약","0.66872423"
"A009300","삼아제약","0.8042554"
"A009310","참엔지니어링","0.328268555"
"A009320","아진전자부품","0.476267685"
"A009410","태영건설","0.16864102"
"A009420","한올바이오파마","3.9264785"
"A009440","KC그린홀딩스","0.32652782"
"A009450","경동나비엔","1.5937446"
