"Code","Name","거래대금(십억원)"
"A000020","동화약품","9.5300797"
"A000040","KR모터스","0.928738545"
"A000050","경방","0.3311985"
"A000070","삼양홀딩스","1.438758"
"A000080","하이트진로","4.25999135"
"A000100","유한양행","11.504662"
"A000120","CJ대한통운","5.2715025"
"A000140","하이트진로홀딩스","0.3915305"
"A000150","두산","4.0334141"
"A000180","성창기업지주","1.74416525"
"A0001A0","덕양에너젠",""
"A000210","DL","8.8941302"
"A000220","유유제약","1.3791101"
"A000230","일동홀딩스","4.6639041"
"A000240","한국앤컴퍼니","4.21339205"
"A000250","삼천당제약","6.58638058"
"A000270","기아","34.02499305"
"A000300","DH오토넥스","0.951079815"
"A000320","노루홀딩스","0.204522"
"A000370","한화손해보험","0.57877409"
"A000390","SP삼화","0.4884916"
"A000400","롯데손해보험","0.29848987"
"A000430","대원강업","0.01331685"
"A000440","중앙에너비스","0.00728305"
"A000480","CR홀딩스","0.1516587"
"A000490","대동","0.05295031"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.01622125"
"A000520","삼일제약","0.66601645"
"A000540","흥국화재","0.08618333"
"A000590","CS홀딩스","0.0087328"
"A000640","동아쏘시오홀딩스","7.772699"
"A000650","천일고속","0.8284158"
"A000660","SK하이닉스","84.79556755"
"A000670","영풍","1.079713"
"A000680","LS네트웍스","0.075644745"
"A000700","유수홀딩스","0.89392542"
"A000720","현대건설","13.3165521"
"A000760","이화산업","0.0516863"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","25.4306695"
"A000850","화천기공","0.0661598"
"A000860","강남제비스코","0.44772755"
"A000880","한화","8.8477563"
"A000890","보해양조","1.104301895"
"A0008Z0","에스엔시스",""
"A000910","유니온","0.02429271"
"A000950","전방","0.0675908"
"A000970","한국주철관","1.28748525"
"A000990","DB하이텍","11.71436265"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.30067319"
"A001020","페이퍼코리아","0.8168162"
"A001040","CJ","8.387415"
"A001060","JW중외제약","21.3860289"
"A001070","대한방직","0.0344395"
"A001080","만호제강","0.02208895"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","5.0380425"
"A001130","대한제분","0.3504075"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","0.62732826"
"A001210","금호전기","0.06968895"
"A001230","동국홀딩스","2.99668885"
"A001250","GS글로벌","0.490540405"
"A001260","남광토건","1.15207215"
"A001270","부국증권","0.432673"
"A001290","상상인증권","0.191400885"
"A001340","PKC","0.065053785"
"A001360","삼성제약","2.8784845"
"A001380","SG글로벌","0.5551047"
"A001390","KG케미칼","0.3607405"
"A0013V0","삼진식품",""
"A001420","태원물산","0.10617028"
"A001430","세아베스틸지주","1.5569959"
"A001440","대한전선","1.520235395"
"A001450","현대해상","8.56771035"
"A001460","BYC","0.0258685"
"A001470","삼부토건","10.37426195"
"A001500","현대차증권","0.4630189"
"A001510","SK증권","1.761422435"
"A001520","동양","4.92506815"
"A001530","DI동일","0.0333323"
"A001540","안국약품","20.19357955"
"A001550","조비","0.1193725"
"A001560","제일연마","0.04136029"
"A001570","금양","0.563494445"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","0.258798795"
"A001630","종근당홀딩스","0.9379755"
"A001680","대상","4.19429615"
"A001720","신영증권","0.32310415"
"A001740","SK네트웍스","7.59182763"
"A001750","한양증권","0.12056817"
"A001770","SHD","0.03572015"
