"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.69889928"
"A000040","KR모터스","0.106464979"
"A000050","경방","0.02767399"
"A000070","삼양홀딩스","0.3312282"
"A000080","하이트진로","1.4905665"
"A000100","유한양행","10.7329113"
"A000120","CJ대한통운","4.2132785"
"A000140","하이트진로홀딩스","0.02903577"
"A000150","두산","3.6865464"
"A000180","성창기업지주","0.089332841"
"A0001A0","덕양에너젠",""
"A000210","DL","2.1586914"
"A000220","유유제약","0.97979563"
"A000230","일동홀딩스","0.23184239"
"A000240","한국앤컴퍼니","1.67687046"
"A000250","삼천당제약","11.7476392"
"A000270","기아","73.6921285"
"A000300","DH오토넥스","0.182498923"
"A000320","노루홀딩스","0.17785911"
"A000370","한화손해보험","0.512068135"
"A000390","SP삼화","0.80176176"
"A000400","롯데손해보험","0.76988343"
"A000430","대원강업","1.806110615"
"A000440","중앙에너비스","11.30589869"
"A000480","CR홀딩스","0.17372775"
"A000490","대동","5.91034309"
"A0004V0","엔비알모션",""
"A000500","가온전선","1.82053431"
"A000520","삼일제약","13.97051658"
"A000540","흥국화재","0.06988414"
"A000590","CS홀딩스","0.0352503"
"A000640","동아쏘시오홀딩스","0.5737641"
"A000650","천일고속","0.0037486"
"A000660","SK하이닉스","408.8103854"
"A000670","영풍","0.520497"
"A000680","LS네트웍스","0.33693087"
"A000700","유수홀딩스","0.41321708"
"A000720","현대건설","7.80516145"
"A000760","이화산업","0.10512852"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","29.844375"
"A000850","화천기공","0.04709805"
"A000860","강남제비스코","0.06040153"
"A000880","한화","4.01644305"
"A000890","보해양조","0.180349201"
"A0008Z0","에스엔시스",""
"A000910","유니온","4.95775967"
"A000950","전방","0.03151555"
"A000970","한국주철관","0.06375794"
"A000990","DB하이텍","8.7091407"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.120659904"
"A001020","페이퍼코리아","0.033819463"
"A001040","CJ","8.0802296"
"A001060","JW중외제약","10.50363315"
"A001070","대한방직","0.04789622"
"A001080","만호제강","0"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","4.86976715"
"A001130","대한제분","0.2610918"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","2.0415312"
"A001210","금호전기","0.044807281"
"A001230","동국홀딩스","0.39669022"
"A001250","GS글로벌","1.41144095"
"A001260","남광토건","0.02461112"
"A001270","부국증권","0.08459615"
"A001290","상상인증권","0.016118364"
"A001340","PKC","0"
"A001360","삼성제약","0.89477168"
"A001380","SG글로벌","0.063347317"
"A001390","KG케미칼","2.5071231"
"A0013V0","삼진식품",""
"A001420","태원물산","0.007741175"
"A001430","세아베스틸지주","2.605199"
"A001440","대한전선","3.21737928"
"A001450","현대해상","8.15008565"
"A001460","BYC","0.039817"
"A001470","삼부토건","3.263196775"
"A001500","현대차증권","0.13552196"
"A001510","SK증권","0.796806912"
"A001520","동양","0.133253503"
"A001530","DI동일","3.5985878"
"A001540","안국약품","0.57541888"
"A001550","조비","1.54951475"
"A001560","제일연마","0.03121274"
"A001570","금양","32.5758443"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","0.084397059"
"A001630","종근당홀딩스","0.2711927"
"A001680","대상","1.30120757"
"A001720","신영증권","0.0917958"
"A001740","SK네트웍스","3.06474663"
"A001750","한양증권","0.05835591"
"A001770","SHD","0.0661356"
"A001780","알루코","0.81049968"
"A001790","대한제당","12.73901972"
"A0017J0","세미티에스",""
"A001800","오리온홀딩스","0.65121459"
"A001810","무림SP","0.014213606"
"A001820","삼화콘덴서","0.50277825"
"A001840","이화공영","0.07490821"
"A001940","KISCO홀딩스","0.57509765"
"A002020","코오롱","0.15229043"
"A002030","아세아","0.2213708"
"A002070","비비안","0.096865031"
"A002100","경농","0.94097074"
"A002140","고려산업","27.78525865"
"A002150","도화엔지니어링","0.33892392"
"A002170","SYTS","0.20539195"
"A002200","한국수출포장","0.22846067"
"A002210","동성제약","0.33465326"
"A002220","한일철강","0.02700322"
"A002230","피에스텍","0.010513775"
"A002240","고려제강","0.21497766"
"A002290","삼일기업공사","0.137391695"
"A002310","아세아제지","0.84876405"
"A002320","한진","0.98432975"
"A002350","넥센타이어","1.43984762"
"A002360","SH에너지화학","7.223714848"
"A002380","KCC","3.0703623"
"A002390","한독","0.15404489"
"A002410","범양건영","0.15323044"
"A002420","세기상사","0.01742621"
"A002450","삼익악기","0.086828143"
"A002460","HS화성","0.1201702"
"A002600","조흥","0.0833185"
"A002620","제일파마홀딩스","0.08974006"
"A002630","오리엔트바이오","0.059210869"
"A002680","한탑","4.827898567"
"A002690","동일제강","0.018057664"
