"Code","Name","거래대금(십억원)"
"A000020","동화약품","1.1848292"
"A000040","KR모터스","0.152509093"
"A000050","경방","0.13493965"
"A000070","삼양홀딩스","0.6400128"
"A000080","하이트진로","3.66107245"
"A000100","유한양행","4.60693"
"A000120","CJ대한통운","5.1191265"
"A000140","하이트진로홀딩스","0.27294565"
"A000150","두산","4.8486645"
"A000180","성창기업지주","0.649255105"
"A0001A0","덕양에너젠",""
"A000210","DL","2.5498297"
"A000220","유유제약","0.32971815"
"A000230","일동홀딩스","8.9259284"
"A000240","한국앤컴퍼니","0.7699544"
"A000250","삼천당제약","3.42512825"
"A000270","기아","75.5334748"
"A000300","DH오토넥스","2.159596915"
"A000320","노루홀딩스","0.0939895"
"A000370","한화손해보험","2.39876573"
"A000390","SP삼화","0.25208667"
"A000400","롯데손해보험","0.260189215"
"A000430","대원강업","0.17967704"
"A000440","중앙에너비스","1.52670465"
"A000480","CR홀딩스","0.0690924"
"A000490","대동","6.5239782"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.26900535"
"A000520","삼일제약","0.49885281"
"A000540","흥국화재","0.088607865"
"A000590","CS홀딩스","0.7775529"
"A000640","동아쏘시오홀딩스","0.399262"
"A000650","천일고속","0.0295099"
"A000660","SK하이닉스","217.611164989"
"A000670","영풍","0.663285"
"A000680","LS네트웍스","0.08791418"
"A000700","유수홀딩스","0.22862003"
"A000720","현대건설","27.1843812"
"A000760","이화산업","0.00507835"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","12.06942"
"A000850","화천기공","0.0948314"
"A000860","강남제비스코","0.02989055"
"A000880","한화","9.55912045"
"A000890","보해양조","0.162697828"
"A0008Z0","에스엔시스",""
"A000910","유니온","1.09496351"
"A000950","전방","4.1535652"
"A000970","한국주철관","0.78559232"
"A000990","DB하이텍","18.92302485"
"A0009K0","에임드바이오",""
"A001000","신라섬유","3.411704535"
"A001020","페이퍼코리아","2.021231365"
"A001040","CJ","2.3250462"
"A001060","JW중외제약","2.0736677"
"A001070","대한방직","0.0596934"
"A001080","만호제강","0.24309755"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","18.646577"
"A001130","대한제분","1.018328"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","0.1864859"
"A001210","금호전기","0.164415935"
"A001230","동국홀딩스","3.53457195"
"A001250","GS글로벌","9.938810025"
"A001260","남광토건","0.3616728"
"A001270","부국증권","0.0290072"
"A001290","상상인증권","0.170534192"
"A001340","PKC","0.90778369"
"A001360","삼성제약","0.6584434"
"A001380","SG글로벌","0.076962305"
"A001390","KG케미칼","4.2571249"
"A0013V0","삼진식품",""
"A001420","태원물산","0.030553455"
"A001430","세아베스틸지주","0.5754916"
"A001440","대한전선","9.249959885"
"A001450","현대해상","9.01221015"
"A001460","BYC","0.030126"
"A001470","삼부토건","4.443023745"
"A001500","현대차증권","0.68523245"
"A001510","SK증권","0.756606792"
"A001520","동양","0.46869472"
"A001530","DI동일","2.28311635"
"A001540","안국약품","1.33310324"
"A001550","조비","2.092095"
"A001560","제일연마","0.06611659"
"A001570","금양","17.06335879"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","0.035604059"
"A001630","종근당홀딩스","0.160774"
"A001680","대상","2.07925255"
"A001720","신영증권","0.0726958"
"A001740","SK네트웍스","1.287150815"
"A001750","한양증권","0.1761288"
"A001770","SHD","0.41689075"
"A001780","알루코","1.6150246"
"A001790","대한제당","6.06805547"
"A0017J0","세미티에스",""
"A001800","오리온홀딩스","2.9679154"
"A001810","무림SP","0.206190405"
"A001820","삼화콘덴서","2.2214754"
"A001840","이화공영","0.65906011"
"A001940","KISCO홀딩스","0.31219795"
"A002020","코오롱","0.386324"
"A002030","아세아","0.1086295"
"A002070","비비안","0.358831585"
"A002100","경농","1.33416775"
"A002140","고려산업","96.94396088"
"A002150","도화엔지니어링","2.29630721"
"A002170","SYTS","0.1670677"
"A002200","한국수출포장","0.04111295"
"A002210","동성제약","0.84956037"
"A002220","한일철강","0.217049515"
"A002230","피에스텍","0.006941775"
"A002240","고려제강","0.7457766"
"A002290","삼일기업공사","0.82302344"
"A002310","아세아제지","0.50895985"
"A002320","한진","1.16177185"
"A002350","넥센타이어","0.480772"
"A002360","SH에너지화학","77.06739315"
"A002380","KCC","9.6689355"
"A002390","한독","0.160229"
"A002410","범양건영","2.23278594"
"A002420","세기상사","0.14412217"
"A002450","삼익악기","0.290456915"
"A002460","HS화성","1.2204375"
"A002600","조흥","0.0105015"
"A002620","제일파마홀딩스","0.0705656"
"A002630","오리엔트바이오","0.164121767"
