"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.47409265"
"A000040","KR모터스","0.206052041"
"A000050","경방","0.05508735"
"A000070","삼양홀딩스","0.9353715"
"A000080","하이트진로","3.12040955"
"A000100","유한양행","5.696721"
"A000120","CJ대한통운","6.843244"
"A000140","하이트진로홀딩스","0.07812904"
"A000150","두산","12.1275185"
"A000180","성창기업지주","0.588770255"
"A0001A0","덕양에너젠",""
"A000210","DL","7.0105936"
"A000220","유유제약","2.217328"
"A000230","일동홀딩스","0.062607"
"A000240","한국앤컴퍼니","0.5245316"
"A000250","삼천당제약","12.35456475"
"A000270","기아","27.84666795"
"A000300","DH오토넥스","0.060684865"
"A000320","노루홀딩스","0.1988209"
"A000370","한화손해보험","0.67870188"
"A000390","SP삼화","0.16641243"
"A000400","롯데손해보험","0.51710473"
"A000430","대원강업","0.08918402"
"A000440","중앙에너비스","0.57174475"
"A000480","CR홀딩스","0.0010898"
"A000490","대동","0.40545158"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.06568705"
"A000520","삼일제약","37.89612445"
"A000540","흥국화재","0.11537129"
"A000590","CS홀딩스","0.0166648"
"A000640","동아쏘시오홀딩스","2.039488"
"A000650","천일고속","0.1308385"
"A000660","SK하이닉스","219.2637208"
"A000670","영풍","0.545607"
"A000680","LS네트웍스","0.080266805"
"A000700","유수홀딩스","0.37012329"
"A000720","현대건설","50.5317326"
"A000760","이화산업","0.0114877"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","18.804117"
"A000850","화천기공","0.04855315"
"A000860","강남제비스코","0.049572"
"A000880","한화","6.1113307"
"A000890","보해양조","1.095310266"
"A0008Z0","에스엔시스",""
"A000910","유니온","0.106847285"
"A000950","전방","0.0206275"
"A000970","한국주철관","0.3062214"
"A000990","DB하이텍","4.408635"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.09655595"
"A001020","페이퍼코리아","0.378535275"
"A001040","CJ","5.84709"
"A001060","JW중외제약","6.5545541"
"A001070","대한방직","0.12018555"
"A001080","만호제강","0.04638525"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","2.37770615"
"A001130","대한제분","0.0818065"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","0.466009085"
"A001210","금호전기","0.14146816"
"A001230","동국홀딩스","2.71638323"
"A001250","GS글로벌","2.108971185"
"A001260","남광토건","0.9164949"
"A001270","부국증권","0.02454625"
"A001290","상상인증권","0.34857295"
"A001340","PKC","2.09939222"
"A001360","삼성제약","5.84422861"
"A001380","SG글로벌","0.2990385"
"A001390","KG케미칼","2.8131224"
"A0013V0","삼진식품",""
"A001420","태원물산","0.27714858"
"A001430","세아베스틸지주","0.85654865"
"A001440","대한전선","0.5223914"
"A001450","현대해상","10.4293718"
"A001460","BYC","0.0476145"
"A001470","삼부토건","0.43278949"
