"Code","Name","거래대금(십억원)"
"A000020","동화약품","2.01612303"
"A000040","KR모터스","1.68949463"
"A000050","경방","0.5243695"
"A000070","삼양홀딩스","3.0050375"
"A000080","하이트진로","5.0540197"
"A000100","유한양행","10.434857"
"A000120","CJ대한통운","9.4393165"
"A000140","하이트진로홀딩스","0.4697801"
"A000150","두산","6.7672145"
"A000180","성창기업지주","0"
"A0001A0","덕양에너젠",""
"A000210","DL","22.5988606"
"A000220","유유제약","1.675844"
"A000230","일동홀딩스","2.9325557"
"A000240","한국앤컴퍼니","2.24427105"
"A000250","삼천당제약","0.61305397"
"A000270","기아","56.0440102"
"A000300","DH오토넥스","0.2789573"
"A000320","노루홀딩스","0.1464978"
"A000370","한화손해보험","2.11817287"
"A000390","SP삼화","0.6770287"
"A000400","롯데손해보험","1.109983715"
"A000430","대원강업","0.039752735"
"A000440","중앙에너비스","0.01468635"
"A000480","CR홀딩스","0.1535485"
"A000490","대동","0.09633263"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.0687992"
"A000520","삼일제약","0.17804104"
"A000540","흥국화재","0.01118688"
"A000590","CS홀딩스","0.0240859"
"A000640","동아쏘시오홀딩스","4.2292425"
"A000650","천일고속","0.1123101"
"A000660","SK하이닉스","190.63144655"
"A000670","영풍","2.768049"
"A000680","LS네트웍스","0.04203318"
"A000700","유수홀딩스","5.65882476"
"A000720","현대건설","31.1729777"
"A000760","이화산업","0.0546844"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","22.962521"
"A000850","화천기공","0.5560266"
"A000860","강남제비스코","0.6678903"
"A000880","한화","11.7357554"
"A000890","보해양조","2.405117035"
"A0008Z0","에스엔시스",""
"A000910","유니온","0.06017716"
"A000950","전방","0.30661585"
"A000970","한국주철관","0.5495211"
"A000990","DB하이텍","8.50420535"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.63188924"
"A001020","페이퍼코리아","0.846658941"
"A001040","CJ","20.2796845"
"A001060","JW중외제약","3.9734732"
"A001070","대한방직","0.0401679"
"A001080","만호제강","0.1456508"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","3.49275055"
"A001130","대한제분","0.2033695"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","0.99259318"
"A001210","금호전기","0.0619143"
"A001230","동국홀딩스","4.30881098"
"A001250","GS글로벌","0.347155505"
"A001260","남광토건","14.1274883"
"A001270","부국증권","0.07351015"
"A001290","상상인증권","0.15924421"
"A001340","PKC","0.046505165"
"A001360","삼성제약","1.31053463"
"A001380","SG글로벌","0.35496395"
"A001390","KG케미칼","0.78891895"
"A0013V0","삼진식품",""
"A001420","태원물산","0.414316865"
"A001430","세아베스틸지주","2.8177025"
"A001440","대한전선","4.060488485"
