"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.45546714"
"A000040","KR모터스","0.163566779"
"A000050","경방","0.0281471"
"A000070","삼양홀딩스","0.51726"
"A000080","하이트진로","5.9336627"
"A000100","유한양행","35.4189057"
"A000120","CJ대한통운","9.8744621"
"A000140","하이트진로홀딩스","0.1427462"
"A000150","두산","7.0627739"
"A000180","성창기업지주","0.20470837"
"A0001A0","덕양에너젠",""
"A000210","DL","2.8734773"
"A000220","유유제약","0.29704139"
"A000230","일동홀딩스","7.8704233"
"A000240","한국앤컴퍼니","0.43145695"
"A000250","삼천당제약","10.2278722"
"A000270","기아","53.8412883"
"A000300","DH오토넥스","0.249529781"
"A000320","노루홀딩스","0.1608726"
"A000370","한화손해보험","1.08272976"
"A000390","SP삼화","0.13327807"
"A000400","롯데손해보험","0.060680655"
"A000430","대원강업","0.56300092"
"A000440","중앙에너비스","2.8451776"
"A000480","CR홀딩스","0.1330416"
"A000490","대동","4.7766938"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.7180637"
"A000520","삼일제약","1.12399027"
"A000540","흥국화재","0.02387153"
"A000590","CS홀딩스","0.070552"
"A000640","동아쏘시오홀딩스","0.1835636"
"A000650","천일고속","0.0140573"
"A000660","SK하이닉스","223.98841441"
"A000670","영풍","2.236199"
"A000680","LS네트웍스","0.05695123"
"A000700","유수홀딩스","0.67597463"
"A000720","현대건설","22.2617715"
"A000760","이화산업","0.04022125"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","19.136004"
"A000850","화천기공","0.04519575"
"A000860","강남제비스코","0.03741155"
"A000880","한화","3.10969025"
"A000890","보해양조","0.159683422"
"A0008Z0","에스엔시스",""
"A000910","유니온","0.86573143"
"A000950","전방","0.0881672"
"A000970","한국주철관","0.14912498"
"A000990","DB하이텍","12.09749815"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.072965185"
"A001020","페이퍼코리아","0.226908235"
"A001040","CJ","3.88102"
"A001060","JW중외제약","0.4586638"
"A001070","대한방직","0.0229171"
"A001080","만호제강","0.7752206"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","7.77514335"
"A001130","대한제분","0.1266285"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","0.649649205"
"A001210","금호전기","0.03304313"
"A001230","동국홀딩스","3.9024785"
"A001250","GS글로벌","1.577117735"
"A001260","남광토건","0.40252832"
"A001270","부국증권","0.08607065"
"A001290","상상인증권","0.088293289"
"A001340","PKC","0.983144205"
"A001360","삼성제약","0.23895365"
"A001380","SG글로벌","15.54190206"
"A001390","KG케미칼","0.94299"
"A0013V0","삼진식품",""
"A001420","태원물산","0.030224495"
"A001430","세아베스틸지주","1.5134208"
"A001440","대한전선","7.39468926"
"A001450","현대해상","16.80587285"
"A001460","BYC","0.008966"
"A001470","삼부토건","1.991862025"
"A001500","현대차증권","0.40329189"
"A001510","SK증권","0.257443883"
"A001520","동양","0.240859275"
"A001530","DI동일","3.9126175"
"A001540","안국약품","0.29369068"
"A001550","조비","0.13074745"
"A001560","제일연마","0.15616104"
"A001570","금양","49.48486275"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","0.683680294"
"A001630","종근당홀딩스","0.163347"
"A001680","대상","1.75125955"
"A001720","신영증권","0.021818"
"A001740","SK네트웍스","1.002620015"
"A001750","한양증권","0.05640179"
"A001770","SHD","0.3729265"
"A001780","알루코","17.410502325"
"A001790","대한제당","0.379182865"
"A0017J0","세미티에스",""
"A001800","오리온홀딩스","0.8173085"
"A001810","무림SP","0.396455725"
"A001820","삼화콘덴서","0.9904493"
"A001840","이화공영","1.093985785"
"A001940","KISCO홀딩스","0.50668165"
"A002020","코오롱","0.7654776"
"A002030","아세아","0.3571965"
"A002070","비비안","0.087299815"
"A002100","경농","0.2565861"
"A002140","고려산업","1.44966495"
"A002150","도화엔지니어링","2.7857028"
"A002170","SYTS","0.0386117"
"A002200","한국수출포장","0.979216"
"A002210","동성제약","0.1293147"
"A002220","한일철강","0.10275407"
"A002230","피에스텍","0.387859025"
"A002240","고려제강","6.1797545"
"A002290","삼일기업공사","0.44423628"
"A002310","아세아제지","1.18614975"
"A002320","한진","0.2708668"
"A002350","넥센타이어","4.79385057"
"A002360","SH에너지화학","0.970805992"
"A002380","KCC","5.3623725"
"A002390","한독","0.1945673"
"A002410","범양건영","2.560117985"
"A002420","세기상사","0.18720348"
"A002450","삼익악기","0.17960055"
"A002460","HS화성","0.79973645"
"A002600","조흥","0.013187"
"A002620","제일파마홀딩스","0.06136051"
"A002630","오리엔트바이오","0.118056764"
"A002680","한탑","0.19389121"
"A002690","동일제강","0.19848237"
"A002700","신일전자","0.62946997"
"A002710","TCC스틸","2.76719706"
"A002720","국제약품","0.107637395"
"A002760","보락","0.1060584"
"A002780","진흥기업","37.29408887"
"A002790","아모레퍼시픽홀딩스","24.71524985"
"A002800","신신제약","0.10376379"
"A002810","삼영무역","0.0290471"
"A002820","SUN&L","0.03990606"
"A002840","미원상사","0.0849625"
"A002870","신풍","0.063263155"
"A002880","디와이에이","0.279812947"
"A002900","TYM","5.69580237"
"A002920","유성기업","0.15395698"
"A002960","한국쉘석유","0.329488"
"A002990","금호건설","1.11552101"
"A003000","부광약품","0.95940909"
"A003010","혜인","2.75269018"
"A003030","세아제강지주","2.2008075"
"A003060","에이프로젠바이오로직스","0.430346744"
"A003070","코오롱글로벌","13.22936045"
"A003080","SB성보","0.24312944"
"A003090","대웅","1.20999955"
"A003100","선광","3.8490823"
"A003120","일성아이에스","0.2052205"
"A003160","디아이","0.25443896"
"A003200","일신방직","0.1505408"
"A003220","대원제약","0.9738351"
"A003230","삼양식품","4.3541205"
"A003240","태광산업","0.552586"
"A003280","흥아해운","0.290089285"
"A003300","한일홀딩스","0.08027315"
"A003310","대주산업","2.04557308"
"A003350","한국화장품제조","1.7272142"
"A003380","하림지주","1.22380466"
"A003460","유화증권","0.19742593"
"A003470","유안타증권","0.58063625"
"A003480","한진중공업홀딩스","0.204560755"
"A003490","대한항공","29.68818805"
"A003520","영진약품","3.0864376"
"A003530","한화투자증권","1.03582075"
"A003540","대신증권","0.43693455"
"A003550","LG","20.5279984"
"A003570","SNT다이내믹스","1.13161526"
"A003580","HLB글로벌","1.01866155"
"A003610","방림","1.61536319"
"A003620","KG모빌리티","0"
"A003650","미창석유","0.0382899"
"A003670","포스코퓨처엠","105.9336685"
"A003680","한성기업","0.24967401"
"A003690","코리안리","2.08545479"
"A003720","삼영","0.29192449"
"A003780","진양산업","0.68308913"
"A003800","에이스침대","0.05749395"
"A003830","대한화섬","0.015097"
"A003850","보령","1.2075751"
"A003920","남양유업","0.5000045"
"A003960","사조대림","0.2768955"
"A004000","롯데정밀화학","3.8180945"
"A004020","현대제철","10.3855231"
"A004060","SG세계물산","0.28805707"
"A004080","신흥","0.00652085"
"A004090","한국석유","1.25280105"
"A004100","태양금속","1.71751185"
"A004140","동방","1.651259415"
"A004150","한솔홀딩스","0.297039735"
"A004170","신세계","22.664551"
"A004250","NPC","1.05852856"
"A004270","남성","0.29830592"
"A004310","현대약품","0.75314342"
"A004360","세방","23.51324785"
"A004370","농심","2.992448"
"A004380","삼익THK","0.2284784"
"A004410","서울식품","0.136420593"
"A004430","송원산업","1.3776696"
"A004440","삼일씨엔에스","0.07711173"
"A004450","삼화왕관","12.8026357"
"A004490","세방전지","7.0892806"
"A004540","깨끗한나라","0.10176551"
"A004560","현대비앤지스틸","0.60117035"
"A004590","한국가구","0.20729422"
"A004650","창해에탄올","0.26323785"
"A004690","삼천리","17.576438"
"A004700","조광피혁","0.0381268"
"A004710","한솔테크닉스","2.46679572"
"A004720","팜젠사이언스","0.35181359"
"A004770","써니전자","1.928224795"
"A004780","대륙제관","0.069774875"
"A004800","효성","1.7375912"
"A004830","덕성","0.49417209"
"A004840","DRB동일","0.01063543"
"A004870","티웨이홀딩스","0.080304042"
"A004890","동일산업","0.969211"
"A004910","조광페인트","0.34459263"
"A004920","씨아이테크","0.358124551"
"A004960","한신공영","1.85853735"
"A004970","신라교역","0.0442086"
"A004980","성신양회","9.27202295"
"A004990","롯데지주","2.5503737"
"A005010","휴스틸","1.31952327"
"A005030","부산주공","0.484790713"
"A005070","코스모신소재","35.3108096"
"A005090","SGC에너지","0.84192085"
"A005110","한창","0.510209043"
"A005160","동국산업","1.600316265"
"A005180","빙그레","0.607040175"
"A005250","녹십자홀딩스","0.70522805"
"A005290","동진쎄미켐","10.3695994"
"A005300","롯데칠성","6.058213"
"A005320","온타이드","0.461447225"
"A005360","모나미","0.20127114"
"A005380","현대차","71.302111"
"A005420","코스모화학","18.52317845"
"A005430","한국공항","0.1542237"
"A005440","현대지에프홀딩스","1.91073927"
"A005490","POSCO홀딩스","145.4104195"
"A005500","삼진제약","2.9177428"
"A005610","삼립","0.7051171"
"A005670","푸드웰","0.01619762"
"A005680","삼영전자","0.24345895"
"A005690","파미셀","1.4967121"
"A005710","대원산업","0.01799084"
"A005720","넥센","0.08821407"
"A005740","크라운해태홀딩스","0.1601629"
"A005750","대림바스","0.090589605"
"A005800","신영와코루","0.0379734"
"A005810","풍산홀딩스","0.22271775"
"A005820","원림","0.02423485"
"A005830","DB손해보험","5.4896346"
"A005850","에스엘","5.16753295"
"A005860","한일사료","3.7078597"
