"Code","Name","거래대금(십억원)"
"A000020","동화약품","6.92120845"
"A000040","KR모터스","1.52462527"
"A000050","경방","3.7523707"
"A000070","삼양홀딩스","1.892994"
"A000080","하이트진로","49.66625815"
"A000100","유한양행","30.86557"
"A000120","CJ대한통운","21.7577855"
"A000140","하이트진로홀딩스","2.2717263"
"A000150","두산","7.913771"
"A000180","성창기업지주","0.594292695"
"A0001A0","덕양에너젠",""
"A000210","DL","81.2049702"
"A000220","유유제약","2.30738045"
"A000230","일동홀딩스","6.57884395"
"A000240","한국앤컴퍼니","4.5614325"
"A000250","삼천당제약","39.976671"
"A000270","기아","203.2696194"
"A000300","DH오토넥스","0.3956786"
"A000320","노루홀딩스","0.04601318"
"A000370","한화손해보험","16.118069985"
"A000390","SP삼화","1.24335023"
"A000400","롯데손해보험","0.642761025"
"A000430","대원강업","0.326256455"
"A000440","중앙에너비스","0.22331673"
"A000480","CR홀딩스","0.4426733"
"A000490","대동","0.7482458"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.2155374"
"A000520","삼일제약","0.673207"
"A000540","흥국화재","0.276100055"
"A000590","CS홀딩스","0.1225855"
"A000640","동아쏘시오홀딩스","32.27702"
"A000650","천일고속","0.1794047"
"A000660","SK하이닉스","959.9150155"
"A000670","영풍","1.622172"
"A000680","LS네트웍스","0.38288145"
"A000700","유수홀딩스","0.16283855"
"A000720","현대건설","155.06171305"
"A000760","이화산업","0.0060194"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","52.2711085"
"A000850","화천기공","0.1274976"
"A000860","강남제비스코","0.2275402"
"A000880","한화","9.2457493"
"A000890","보해양조","12.73323021"
"A0008Z0","에스엔시스",""
"A000910","유니온","1.82049525"
"A000950","전방","0.3979825"
"A000970","한국주철관","0.52481313"
"A000990","DB하이텍","19.39397545"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.147154465"
"A001020","페이퍼코리아","0.83277785"
"A001040","CJ","14.6076037"
"A001060","JW중외제약","6.38796025"
"A001070","대한방직","1.1136439"
"A001080","만호제강","0.29537825"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","27.97261555"
"A001130","대한제분","1.0604415"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","1.8433401"
"A001210","금호전기","0.16729382"
"A001230","동국홀딩스","15.0728476"
"A001250","GS글로벌","0.51543485"
"A001260","남광토건","30.52207365"
"A001270","부국증권","0.07138775"
"A001290","상상인증권","0.20057769"
"A001340","PKC","1.66538254"
"A001360","삼성제약","39.053531035"
"A001380","SG글로벌","2.14573466"
