"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.375708795"
"A000040","KR모터스","0.024021049"
"A000050","경방","0.46584446"
"A000070","삼양홀딩스","3.3397247"
"A000080","하이트진로","3.2129191"
"A000100","유한양행","27.46780745"
"A000120","CJ대한통운","4.41984305"
"A000140","하이트진로홀딩스","0.636285385"
"A000150","두산","110.507187"
"A000180","성창기업지주","0.193877313"
"A0001A0","덕양에너젠",""
"A000210","DL","22.8997674"
"A000220","유유제약","0.251120471"
"A000230","일동홀딩스","0.22013737"
"A000240","한국앤컴퍼니","3.656931165"
"A000250","삼천당제약","64.68778505"
"A000270","기아","280.74915965"
"A000300","DH오토넥스","0"
"A000320","노루홀딩스","7.14493585"
"A000370","한화손해보험","9.943669685"
"A000390","SP삼화","0.293926075"
"A000400","롯데손해보험","46.351516618"
"A000430","대원강업","0.51421544"
"A000440","중앙에너비스","22.63610076"
"A000480","CR홀딩스","0.10656926"
"A000490","대동","2.05318295"
"A0004V0","엔비알모션",""
"A000500","가온전선","3.12447245"
"A000520","삼일제약","1.70314059"
"A000540","흥국화재","3.640018736"
"A000590","CS홀딩스","0.1547949"
"A000640","동아쏘시오홀딩스","2.7529887"
"A000650","천일고속","0.0249588"
"A000660","SK하이닉스","1568.977689681"
"A000670","영풍","1.47396045"
"A000680","LS네트웍스","2.015867303"
"A000700","유수홀딩스","0.112827495"
"A000720","현대건설","469.63068815"
"A000760","이화산업","0.01021765"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","39.19358225"
"A000850","화천기공","0.09528765"
"A000860","강남제비스코","0.46696778"
"A000880","한화","57.1656709"
"A000890","보해양조","0.248363423"
"A0008Z0","에스엔시스",""
"A000910","유니온","0.548209271"
"A000950","전방","0.09876265"
"A000970","한국주철관","0.37637993"
"A000990","DB하이텍","7.86153135"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.702194138"
"A001020","페이퍼코리아","0.044582934"
"A001040","CJ","27.79421255"
"A001060","JW중외제약","1.205600675"
"A001070","대한방직","0.11569726"
"A001080","만호제강","0.01814775"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","4.202211875"
"A001130","대한제분","0.3195181"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","4.177190316"
"A001210","금호전기","0.218664266"
"A001230","동국홀딩스","1.420818475"
"A001250","GS글로벌","2.351840684"
"A001260","남광토건","0.94293602"
"A001270","부국증권","0.940569425"
"A001290","상상인증권","0.890200529"
"A001340","PKC","7.95982668"
"A001360","삼성제약","0.653995784"
"A001380","SG글로벌","0.305700131"
"A001390","KG케미칼","2.830257169"
"A0013V0","삼진식품",""
"A001420","태원물산","0.01852673"
"A001430","세아베스틸지주","29.70212255"
"A001440","대한전선","53.1005322"
"A001450","현대해상","14.883077225"
"A001460","BYC","0.3816687"
"A001470","삼부토건","0"
"A001500","현대차증권","2.72280153"
"A001510","SK증권","14.332083355"
"A001520","동양","0.440248827"
"A001530","DI동일","2.854705875"
"A001540","안국약품","0.368398555"
"A001550","조비","1.656370385"
"A001560","제일연마","0.15018761"
"A001570","금양","0"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","0.024036265"
"A001630","종근당홀딩스","0.455478"
"A001680","대상","3.0421511"
"A001720","신영증권","5.04038285"
"A001740","SK네트웍스","3.236457446"
"A001750","한양증권","0.686675955"
"A001770","SHD","0.02128195"
"A001780","알루코","0.790892305"
"A001790","대한제당","1.03173776"
"A0017J0","세미티에스",""
"A001800","오리온홀딩스","7.397507975"
"A001810","무림SP","0.014548507"
"A001820","삼화콘덴서","1.043658375"
"A001840","이화공영","0"
"A001940","KISCO홀딩스","0.20432905"
"A002020","코오롱","13.242374175"
"A002030","아세아","0.7412825"
"A002070","비비안","0.801741587"
"A002100","경농","0.560769105"
"A002140","고려산업","0.311630915"
"A002150","도화엔지니어링","0.33470322"
"A002170","SYTS","0.0466508"
"A002200","한국수출포장","0.31344224"
"A002210","동성제약","0"
"A002220","한일철강","1.715892547"
"A002230","피에스텍","0.088083585"
"A002240","고려제강","0.47996909"
"A002290","삼일기업공사","0.212166853"
"A002310","아세아제지","1.41648817"
"A002320","한진","1.519276425"
"A002350","넥센타이어","2.705726295"
"A002360","SH에너지화학","0.945404254"
"A002380","KCC","10.0575755"
"A002390","한독","0.12245981"
"A002410","범양건영","0"
"A002420","세기상사","0.11746824"
"A002450","삼익악기","0.192125179"
"A002460","HS화성","0.12365132"
"A002600","조흥","0.0326702"
"A002620","제일파마홀딩스","0.10546048"
"A002630","오리엔트바이오","1.00831435"
"A002680","한탑","0.035701935"
"A002690","동일제강","0.052339675"
"A002700","신일전자","0.529088847"
"A002710","TCC스틸","2.01489797"
"A002720","국제약품","0.33195143"
"A002760","보락","0.429595603"
"A002780","진흥기업","0.868519279"
"A002790","아모레퍼시픽홀딩스","6.6757675"
"A002800","신신제약","0.81048398"
"A002810","삼영무역","0.25512141"
"A002820","SUN&L","0.04027155"
"A002840","미원상사","0.3487424"
"A002870","신풍","0.203134127"
"A002880","디와이에이","0.419808871"
"A002900","TYM","1.083281485"
"A002920","유성기업","0.01578826"
