"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.29701103"
"A000040","KR모터스","0.041108385"
"A000050","경방","0.08748634"
"A000070","삼양홀딩스","0.5318245"
"A000080","하이트진로","2.26330415"
"A000100","유한양행","630.1441472"
"A000120","CJ대한통운","5.7472115"
"A000140","하이트진로홀딩스","0.08481975"
"A000150","두산","23.3075895"
"A000180","성창기업지주","0.035900617"
"A0001A0","덕양에너젠",""
"A000210","DL","2.209245"
"A000220","유유제약","0.227345005"
"A000230","일동홀딩스","0.20425114"
"A000240","한국앤컴퍼니","1.72041119"
"A000250","삼천당제약","61.5678686"
"A000270","기아","98.8636407"
"A000300","DH오토넥스","0"
"A000320","노루홀딩스","2.03520959"
"A000370","한화손해보험","2.257286135"
"A000390","SP삼화","0.37923263"
"A000400","롯데손해보험","1.261533485"
"A000430","대원강업","0.215029375"
"A000440","중앙에너비스","1.39320435"
"A000480","CR홀딩스","0.08046747"
"A000490","대동","0.71248243"
"A0004V0","엔비알모션",""
"A000500","가온전선","6.54568125"
"A000520","삼일제약","16.20795068"
"A000540","흥국화재","0.14769923"
"A000590","CS홀딩스","0.0243496"
"A000640","동아쏘시오홀딩스","1.2512386"
"A000650","천일고속","0.01206445"
"A000660","SK하이닉스","1705.7125843"
"A000670","영풍","21.3863755"
"A000680","LS네트웍스","0.42983918"
"A000700","유수홀딩스","0.07322105"
"A000720","현대건설","7.46862275"
"A000760","이화산업","0.00183087"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","41.050398673"
"A000850","화천기공","4.0732793"
"A000860","강남제비스코","3.51557145"
"A000880","한화","4.0099087"
"A000890","보해양조","0.063652182"
"A0008Z0","에스엔시스",""
"A000910","유니온","0.20375875"
"A000950","전방","0.01772967"
"A000970","한국주철관","0.09034149"
"A000990","DB하이텍","14.6664256"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.17623309"
"A001020","페이퍼코리아","0.020972997"
"A001040","CJ","16.2081335"
"A001060","JW중외제약","2.97467915"
"A001070","대한방직","0.01796499"
"A001080","만호제강","0.72154555"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","3.47613305"
"A001130","대한제분","0.086723"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","2.351416865"
"A001210","금호전기","0.128112544"
"A001230","동국홀딩스","0.18289291"
"A001250","GS글로벌","16.7714373"
"A001260","남광토건","0.03936754"
"A001270","부국증권","0.0782065"
"A001290","상상인증권","0.042525126"
"A001340","PKC","2.09440446"
"A001360","삼성제약","20.498207459"
"A001380","SG글로벌","2.096505725"
"A001390","KG케미칼","0.850650465"
"A0013V0","삼진식품",""
"A001420","태원물산","0.003603055"
"A001430","세아베스틸지주","1.532654"
"A001440","대한전선","17.03444499"
"A001450","현대해상","12.9501086"
"A001460","BYC","0.0323611"
"A001470","삼부토건","1.991010356"
"A001500","현대차증권","0.15503464"
"A001510","SK증권","0.402705581"
"A001520","동양","0.108977606"
"A001530","DI동일","4.58031395"
"A001540","안국약품","0.08242628"
"A001550","조비","0.02240161"
"A001560","제일연마","0.01501905"
"A001570","금양","28.2471237"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","0.011838346"
"A001630","종근당홀딩스","0.0520046"
"A001680","대상","9.73415115"
"A001720","신영증권","0.1607314"
"A001740","SK네트웍스","2.00068528"
"A001750","한양증권","2.88910855"
"A001770","SHD","0.03003762"
"A001780","알루코","0.5502776"
"A001790","대한제당","0.286810305"
"A0017J0","세미티에스",""
"A001800","오리온홀딩스","1.20541913"
"A001810","무림SP","0.023300101"
"A001820","삼화콘덴서","2.02443025"
"A001840","이화공영","0.23305667"
"A001940","KISCO홀딩스","0.10285332"
"A002020","코오롱","0.12324159"
"A002030","아세아","0.195014"
"A002070","비비안","0.020463027"
"A002100","경농","0.19654238"
"A002140","고려산업","0.621452955"
"A002150","도화엔지니어링","0.2044369"
"A002170","SYTS","0.03172535"
"A002200","한국수출포장","0.14556693"
"A002210","동성제약","0.102663235"
"A002220","한일철강","0.017227125"
"A002230","피에스텍","0.030920465"
