"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.42104815"
"A000040","KR모터스","0.856963279"
"A000050","경방","0.02030551"
"A000070","삼양홀딩스","0.3457534"
"A000080","하이트진로","5.8861341"
"A000100","유한양행","7.8153918"
"A000120","CJ대한통운","2.8963507"
"A000140","하이트진로홀딩스","0.07791983"
"A000150","두산","10.8665663"
"A000180","성창기업지주","0.22584246"
"A0001A0","덕양에너젠",""
"A000210","DL","6.19786835"
"A000220","유유제약","0.14242162"
"A000230","일동홀딩스","0.6042976"
"A000240","한국앤컴퍼니","0.78113481"
"A000250","삼천당제약","26.8909253"
"A000270","기아","101.6107914"
"A000300","DH오토넥스","0.485565204"
"A000320","노루홀딩스","0.12135728"
"A000370","한화손해보험","4.071781655"
"A000390","SP삼화","0.3443677"
"A000400","롯데손해보험","0.463761068"
"A000430","대원강업","23.484798355"
"A000440","중앙에너비스","0.76697873"
"A000480","CR홀딩스","1.11504861"
"A000490","대동","3.95524203"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.83333622"
"A000520","삼일제약","0.33715544"
"A000540","흥국화재","0.393097325"
"A000590","CS홀딩스","0.08093"
"A000640","동아쏘시오홀딩스","0.3630972"
"A000650","천일고속","0.0072064"
"A000660","SK하이닉스","235.7933462"
"A000670","영풍","0.92922"
"A000680","LS네트웍스","0.605823575"
"A000700","유수홀딩스","0.0442246"
"A000720","현대건설","19.53128535"
"A000760","이화산업","13.0503201"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","37.9981575"
"A000850","화천기공","0.67899785"
"A000860","강남제비스코","0.3022607"
"A000880","한화","15.0490857"
"A000890","보해양조","0.158364493"
"A0008Z0","에스엔시스",""
"A000910","유니온","9.37088193"
"A000950","전방","0.0302315"
"A000970","한국주철관","0.1414081"
"A000990","DB하이텍","43.3597992"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.94971841"
"A001020","페이퍼코리아","0.058666661"
"A001040","CJ","6.9257959"
"A001060","JW중외제약","4.0154054"
"A001070","대한방직","0.2150371"
"A001080","만호제강","1.0096759"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","6.29044"
"A001130","대한제분","0.1482054"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","3.089749615"
"A001210","금호전기","0.056493455"
"A001230","동국홀딩스","2.80562063"
"A001250","GS글로벌","8.025292895"
"A001260","남광토건","0.1329378"
"A001270","부국증권","0.01522568"
"A001290","상상인증권","0.023151035"
"A001340","PKC","11.68667114"
"A001360","삼성제약","0.35022659"
"A001380","SG글로벌","0.089117455"
"A001390","KG케미칼","14.33152615"
"A0013V0","삼진식품",""
"A001420","태원물산","0.17630377"
"A001430","세아베스틸지주","2.1751748"
"A001440","대한전선","0"
"A001450","현대해상","24.507895038"
"A001460","BYC","0.043792"
"A001470","삼부토건","0.873697594"
"A001500","현대차증권","0.27782018"
"A001510","SK증권","0.866097558"
"A001520","동양","0.081439476"
"A001530","DI동일","2.1853879"
"A001540","안국약품","0.16202961"
"A001550","조비","0.36377639"
"A001560","제일연마","0.04494016"
"A001570","금양","190.388696"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","1.00985074"
"A001630","종근당홀딩스","0.0618363"
"A001680","대상","1.33679064"
"A001720","신영증권","0.0395287"
"A001740","SK네트웍스","3.351024485"
"A001750","한양증권","0.03827426"
"A001770","SHD","0.47044015"
"A001780","알루코","4.8923027"
"A001790","대한제당","23.899813135"
"A0017J0","세미티에스",""
"A001800","오리온홀딩스","0.85864391"
"A001810","무림SP","0.032559215"
"A001820","삼화콘덴서","1.81268585"
