"Code","Name","거래대금(십억원)"
"A000020","동화약품","1.71508585"
"A000040","KR모터스","2.182075717"
"A000050","경방","1.08043375"
"A000070","삼양홀딩스","1.7900995"
"A000080","하이트진로","3.93862355"
"A000100","유한양행","8.635338"
"A000120","CJ대한통운","9.1340765"
"A000140","하이트진로홀딩스","0.28777445"
"A000150","두산","8.4687685"
"A000180","성창기업지주","0.673499705"
"A0001A0","덕양에너젠",""
"A000210","DL","28.1915015"
"A000220","유유제약","1.15905835"
"A000230","일동홀딩스","0.24487245"
"A000240","한국앤컴퍼니","1.7058166"
"A000250","삼천당제약","14.1926292"
"A000270","기아","23.8337071"
"A000300","DH오토넥스","1.754729745"
"A000320","노루홀딩스","0.1736674"
"A000370","한화손해보험","1.22860215"
"A000390","SP삼화","0.69806669"
"A000400","롯데손해보험","1.00527347"
"A000430","대원강업","0.219678235"
"A000440","중앙에너비스","0.05152525"
"A000480","CR홀딩스","0.1666862"
"A000490","대동","1.43453625"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.1085944"
"A000520","삼일제약","7.4090621"
"A000540","흥국화재","0.33317157"
"A000590","CS홀딩스","0.0831546"
"A000640","동아쏘시오홀딩스","0.950571"
"A000650","천일고속","0.0479474"
"A000660","SK하이닉스","315.6896108"
"A000670","영풍","2.855132"
"A000680","LS네트웍스","0.40336396"
"A000700","유수홀딩스","0.24505515"
"A000720","현대건설","146.15825565"
"A000760","이화산업","0.0505788"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","12.869694"
"A000850","화천기공","0.0616783"
"A000860","강남제비스코","0.31148355"
"A000880","한화","7.7933106"
"A000890","보해양조","1.32005874"
"A0008Z0","에스엔시스",""
"A000910","유니온","6.900695285"
"A000950","전방","0.05911095"
"A000970","한국주철관","19.5762949"
"A000990","DB하이텍","3.07989645"
"A0009K0","에임드바이오",""
"A001000","신라섬유","63.91574759"
"A001020","페이퍼코리아","0.92344839"
"A001040","CJ","10.417218"
"A001060","JW중외제약","3.10684985"
"A001070","대한방직","0.27180695"
"A001080","만호제강","0.0618146"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","5.0111569"
"A001130","대한제분","0.503171"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","1.218320385"
"A001210","금호전기","0.2396481"
"A001230","동국홀딩스","3.04329186"
"A001250","GS글로벌","2.464009065"
"A001260","남광토건","28.26051025"
"A001270","부국증권","0.07405885"
"A001290","상상인증권","1.32173302"
"A001340","PKC","0.557630505"
