"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.73337496"
"A000040","KR모터스","0.092900506"
"A000050","경방","0.53795135"
"A000070","삼양홀딩스","1.059654"
"A000080","하이트진로","3.80334435"
"A000100","유한양행","7.4730805"
"A000120","CJ대한통운","4.032536"
"A000140","하이트진로홀딩스","0.2937239"
"A000150","두산","2.7388091"
"A000180","성창기업지주","0.81793325"
"A0001A0","덕양에너젠",""
"A000210","DL","12.4347519"
"A000220","유유제약","0.09899788"
"A000230","일동홀딩스","0.7116539"
"A000240","한국앤컴퍼니","1.7570757"
"A000250","삼천당제약","2.5582865"
"A000270","기아","26.681536633"
"A000300","DH오토넥스","0.10420197"
"A000320","노루홀딩스","0.0510846"
"A000370","한화손해보험","1.04051892"
"A000390","SP삼화","0.14193155"
"A000400","롯데손해보험","0.47027635"
"A000430","대원강업","0.089926985"
"A000440","중앙에너비스","0.0223302"
"A000480","CR홀딩스","0.0159099"
"A000490","대동","0.10527598"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.0242552"
"A000520","삼일제약","0.05167551"
"A000540","흥국화재","0.030675325"
"A000590","CS홀딩스","0.0141794"
"A000640","동아쏘시오홀딩스","3.777707"
"A000650","천일고속","0.079305"
"A000660","SK하이닉스","94.5707627"
"A000670","영풍","0.947759"
"A000680","LS네트웍스","0.09197762"
"A000700","유수홀딩스","0.53948231"
"A000720","현대건설","8.4667476"
"A000760","이화산업","0.0052595"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","20.8156935"
"A000850","화천기공","0.0497579"
"A000860","강남제비스코","0.2675994"
"A000880","한화","15.46576715"
"A000890","보해양조","1.23875673"
"A0008Z0","에스엔시스",""
"A000910","유니온","0.11972878"
"A000950","전방","0.0047803"
"A000970","한국주철관","0.04037837"
"A000990","DB하이텍","13.8481182"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.085366415"
"A001020","페이퍼코리아","1.835696965"
"A001040","CJ","55.0932355"
"A001060","JW중외제약","2.3306785"
"A001070","대한방직","0.1536835"
"A001080","만호제강","0.0243202"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","9.1754496"
"A001130","대한제분","0.4650735"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","0.68388567"
"A001210","금호전기","0.138237"
"A001230","동국홀딩스","5.9257208"
"A001250","GS글로벌","0.756916015"
"A001260","남광토건","22.03759176"
"A001270","부국증권","0.0367035"
"A001290","상상인증권","0.039716013"
"A001340","PKC","0.533866155"
"A001360","삼성제약","0.38241458"
"A001380","SG글로벌","1.266670475"
"A001390","KG케미칼","0.1439091"
"A0013V0","삼진식품",""
"A001420","태원물산","2.6895142"
"A001430","세아베스틸지주","3.1287908"
"A001440","대한전선","1.767053085"
"A001450","현대해상","5.180933"
"A001460","BYC","0.07476"
"A001470","삼부토건","48.97021695"
"A001500","현대차증권","0.28637355"
"A001510","SK증권","1.173465555"
"A001520","동양","1.014892835"
"A001530","DI동일","0.0503966"
"A001540","안국약품","0.16219845"
"A001550","조비","0.1748849"
"A001560","제일연마","0.00366005"
"A001570","금양","0.886427015"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","1.08730263"
