"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.402583265"
"A000040","KR모터스","0.053044889"
"A000050","경방","0.3592002"
"A000070","삼양홀딩스","0.5475818"
"A000080","하이트진로","1.335081105"
"A000100","유한양행","15.4843352"
"A000120","CJ대한통운","5.1393921"
"A000140","하이트진로홀딩스","0.05901073"
"A000150","두산","67.7454075"
"A000180","성창기업지주","0.306983793"
"A0001A0","덕양에너젠","2.43184849"
"A000210","DL","13.1207155"
"A000220","유유제약","0.22402058"
"A000230","일동홀딩스","0.13130802"
"A000240","한국앤컴퍼니","4.025324775"
"A000250","삼천당제약","539.4654705"
"A000270","기아","108.40244255"
"A000300","DH오토넥스","0"
"A000320","노루홀딩스","0.1397154"
"A000370","한화손해보험","1.267681975"
"A000390","SP삼화","4.37338937"
"A000400","롯데손해보험","2.179680731"
"A000430","대원강업","0.415904363"
"A000440","중앙에너비스","26.23473225"
"A000480","CR홀딩스","0.08421157"
"A000490","대동","2.137629935"
"A0004V0","엔비알모션","21.19051935"
"A000500","가온전선","1.49932155"
"A000520","삼일제약","3.6089731"
"A000540","흥국화재","0.182268305"
"A000590","CS홀딩스","0.0635419"
"A000640","동아쏘시오홀딩스","0.8574628"
"A000650","천일고속","0.41179375"
"A000660","SK하이닉스","3297.143106"
"A000670","영풍","1.13830505"
"A000680","LS네트웍스","0.234922202"
"A000700","유수홀딩스","0.245525945"
"A000720","현대건설","202.42872855"
"A000760","이화산업","0.00383937"
"A0007C0","아크릴","139.301879"
"A0007J0","인벤테라","73.821148925"
"A000810","삼성화재","26.374726"
"A000850","화천기공","0.239163475"
"A000860","강남제비스코","0.28753559"
"A000880","한화","22.2930829"
"A000890","보해양조","0.430952387"
"A0008Z0","에스엔시스","1.7347187"
"A000910","유니온","0.2129346"
"A000950","전방","0.04602715"
"A000970","한국주철관","0.29480554"
"A000990","DB하이텍","41.73410325"
"A0009K0","에임드바이오","6.525318075"
"A001000","신라섬유","0.0139797"
"A001020","페이퍼코리아","0.023618356"
"A001040","CJ","25.21109155"
"A001060","JW중외제약","1.03738215"
"A001070","대한방직","0.11145941"
"A001080","만호제강","0.15256623"
"A0010F0","보원케미칼","360.86719656"
"A0010V0","제이피아이헬스케어","0.09770362"
"A001120","LX인터내셔널","13.748490125"
"A001130","대한제분","0.1316892"
"A0011A0","액스비스","1.91513245"
"A0011T0","채비",""
"A001200","유진투자증권","2.172814664"
"A001210","금호전기","0.705645853"
"A001230","동국홀딩스","1.959947095"
"A001250","GS글로벌","25.057860323"
"A001260","남광토건","0.0897289"
"A001270","부국증권","0.9599257"
"A001290","상상인증권","0.784449903"
"A001340","PKC","1.97920181"
"A001360","삼성제약","1.101040789"
"A001380","SG글로벌","0.490504156"
"A001390","KG케미칼","2.765415265"
"A0013V0","삼진식품","0.959415405"
"A001420","태원물산","0.002812675"
"A001430","세아베스틸지주","5.1782285"
