"Code","Name","거래대금(십억원)"
"A000020","동화약품","6.0768844"
"A000040","KR모터스","1.885162558"
"A000050","경방","0.1048031"
"A000070","삼양홀딩스","0.5098903"
"A000080","하이트진로","10.85458135"
"A000100","유한양행","5.4135276"
"A000120","CJ대한통운","2.4734705"
"A000140","하이트진로홀딩스","0.12725345"
"A000150","두산","7.0090955"
"A000180","성창기업지주","0.46711874"
"A0001A0","덕양에너젠",""
"A000210","DL","2.2874784"
"A000220","유유제약","1.08102453"
"A000230","일동홀딩스","0.43765755"
"A000240","한국앤컴퍼니","1.89504325"
"A000250","삼천당제약","2.54695415"
"A000270","기아","86.9318276"
"A000300","DH오토넥스","0.781089215"
"A000320","노루홀딩스","0.2514714"
"A000370","한화손해보험","13.264461925"
"A000390","SP삼화","0.54728574"
"A000400","롯데손해보험","1.23718735"
"A000430","대원강업","0.3040584"
"A000440","중앙에너비스","59.72570795"
"A000480","CR홀딩스","0.0364444"
"A000490","대동","36.2473757"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.1963143"
"A000520","삼일제약","1.64523309"
"A000540","흥국화재","1.222259215"
"A000590","CS홀딩스","0.1435264"
"A000640","동아쏘시오홀딩스","0.6537635"
"A000650","천일고속","0.033452"
"A000660","SK하이닉스","275.489017"
"A000670","영풍","0.624273"
"A000680","LS네트웍스","1.41338043"
"A000700","유수홀딩스","0.25841289"
"A000720","현대건설","27.3475498"
"A000760","이화산업","0.04684"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","38.7726615"
"A000850","화천기공","0.0693082"
"A000860","강남제비스코","0.20745885"
"A000880","한화","6.76330235"
"A000890","보해양조","0.791649715"
"A0008Z0","에스엔시스",""
"A000910","유니온","2.39935933"
"A000950","전방","0.01848885"
"A000970","한국주철관","0.31847309"
"A000990","DB하이텍","48.0912948"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.288992305"
"A001020","페이퍼코리아","0.289705515"
"A001040","CJ","3.6654382"
"A001060","JW중외제약","37.91309425"
"A001070","대한방직","0.1090337"
"A001080","만호제강","1.24472315"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","51.55532225"
"A001130","대한제분","3.4314755"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","0.48484495"
"A001210","금호전기","0.338759075"
"A001230","동국홀딩스","12.2748426"
"A001250","GS글로벌","1.5146988"
"A001260","남광토건","0.87024685"
"A001270","부국증권","0.0123186"
"A001290","상상인증권","0.173304385"
"A001340","PKC","2.66101624"
"A001360","삼성제약","0.768515585"
"A001380","SG글로벌","0.68751202"
"A001390","KG케미칼","3.7572225"
"A0013V0","삼진식품",""
"A001420","태원물산","0.19001242"
"A001430","세아베스틸지주","2.096595"
"A001440","대한전선","6.45801295"
"A001450","현대해상","22.79058655"
"A001460","BYC","0.2785225"
"A001470","삼부토건","42.510042505"
"A001500","현대차증권","0.5524687"
"A001510","SK증권","0.661312816"
"A001520","동양","1.265053655"
"A001530","DI동일","2.041018"
"A001540","안국약품","1.0996102"
"A001550","조비","29.87485075"
"A001560","제일연마","1.1081256"
"A001570","금양","0.533742635"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","0.125614143"
"A001630","종근당홀딩스","0.5192928"
"A001680","대상","2.37815705"
"A001720","신영증권","0.663424"
"A001740","SK네트웍스","1.9690394"
"A001750","한양증권","0.29845345"
"A001770","SHD","0.55032395"
"A001780","알루코","7.75926901"
"A001790","대한제당","3.826075975"
"A0017J0","세미티에스",""
"A001800","오리온홀딩스","0.8686327"
"A001810","무림SP","0.35517928"
"A001820","삼화콘덴서","3.5281711"
"A001840","이화공영","9.66480013"
"A001940","KISCO홀딩스","0.30045995"
"A002020","코오롱","0.75344355"
"A002030","아세아","0.6411875"
"A002070","비비안","0.25596936"
"A002100","경농","8.1444"
"A002140","고려산업","30.88755403"
"A002150","도화엔지니어링","0.64111482"
"A002170","SYTS","0.1753861"
"A002200","한국수출포장","0.08466325"
"A002210","동성제약","0.16394862"
"A002220","한일철강","0.90557211"
"A002230","피에스텍","0.08958809"
"A002240","고려제강","0.8925629"
"A002290","삼일기업공사","19.10952764"
"A002310","아세아제지","0.7135843"
"A002320","한진","0.4894591"
"A002350","넥센타이어","0.70419465"
"A002360","SH에너지화학","7.26421151"
"A002380","KCC","17.341769"
"A002390","한독","0.24656395"
"A002410","범양건영","43.36172566"
"A002420","세기상사","0.56793645"
"A002450","삼익악기","0.237226445"
"A002460","HS화성","25.2555431"
"A002600","조흥","0.009301"
"A002620","제일파마홀딩스","0.1198889"
"A002630","오리엔트바이오","0.276175742"
"A002680","한탑","4.31928453"
"A002690","동일제강","2.753198675"
"A002700","신일전자","2.27735773"
"A002710","TCC스틸","10.6537482"
"A002720","국제약품","0.30320237"
"A002760","보락","0.45162406"
"A002780","진흥기업","4.0776099"
"A002790","아모레퍼시픽홀딩스","3.419657"
"A002800","신신제약","0.28329162"
"A002810","삼영무역","0.0593024"
"A002820","SUN&L","0.03079892"
"A002840","미원상사","0.3828475"
"A002870","신풍","0.18161428"
"A002880","디와이에이","1.772264675"
"A002900","TYM","46.16052157"
"A002920","유성기업","0.082316445"
"A002960","한국쉘석유","0.124493"
