"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.61201559"
"A000040","KR모터스","0.101985638"
"A000050","경방","0.0467872"
"A000070","삼양홀딩스","1.3381113"
"A000080","하이트진로","2.99955205"
"A000100","유한양행","7.2034977"
"A000120","CJ대한통운","3.167294"
"A000140","하이트진로홀딩스","0.10974339"
"A000150","두산","12.8996946"
"A000180","성창기업지주","1.450026745"
"A0001A0","덕양에너젠",""
"A000210","DL","2.8565761"
"A000220","유유제약","0.29822728"
"A000230","일동홀딩스","3.2091071"
"A000240","한국앤컴퍼니","0.57620865"
"A000250","삼천당제약","4.6134458"
"A000270","기아","77.4068286"
"A000300","DH오토넥스","0.08464825"
"A000320","노루홀딩스","0.0668245"
"A000370","한화손해보험","1.43408669"
"A000390","SP삼화","0.09536818"
"A000400","롯데손해보험","0.187737715"
"A000430","대원강업","0.18724144"
"A000440","중앙에너비스","0.3345663"
"A000480","CR홀딩스","0.0810793"
"A000490","대동","3.0829681"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.54722025"
"A000520","삼일제약","0.97841382"
"A000540","흥국화재","0.127591065"
"A000590","CS홀딩스","0.0462268"
"A000640","동아쏘시오홀딩스","1.1625616"
"A000650","천일고속","0.0022633"
"A000660","SK하이닉스","129.8092266"
"A000670","영풍","1.800484"
"A000680","LS네트웍스","0.163201215"
"A000700","유수홀딩스","0.08260397"
"A000720","현대건설","22.33854115"
"A000760","이화산업","0.00845135"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","10.695132"
"A000850","화천기공","0.02167275"
"A000860","강남제비스코","0.0220345"
"A000880","한화","2.49625235"
"A000890","보해양조","0.651184451"
"A0008Z0","에스엔시스",""
"A000910","유니온","0.125843335"
"A000950","전방","0.94107865"
"A000970","한국주철관","0.24563746"
"A000990","DB하이텍","7.6789572"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.20556375"
"A001020","페이퍼코리아","0.19340194"
"A001040","CJ","2.6902775"
"A001060","JW중외제약","2.5762893"
"A001070","대한방직","0.1408021"
"A001080","만호제강","0.23026625"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","5.28790405"
"A001130","대한제분","0.332091"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","0.534681625"
"A001210","금호전기","0.033172462"
"A001230","동국홀딩스","4.9877749"
"A001250","GS글로벌","1.62451626"
"A001260","남광토건","3.16781945"
"A001270","부국증권","0.0213722"
"A001290","상상인증권","0.101857112"
"A001340","PKC","0.32567628"
"A001360","삼성제약","0.22739265"
"A001380","SG글로벌","0.55407687"
"A001390","KG케미칼","0.8715846"
"A0013V0","삼진식품",""
"A001420","태원물산","0.020973195"
"A001430","세아베스틸지주","0.87620315"
"A001440","대한전선","7.311513455"
"A001450","현대해상","15.99911565"
"A001460","BYC","0.046058"
"A001470","삼부토건","1.702705315"
"A001500","현대차증권","0.48239854"
"A001510","SK증권","0.627509797"
"A001520","동양","0.21278729"
"A001530","DI동일","0.5387235"
"A001540","안국약품","0.17141902"
"A001550","조비","0.6771037"
"A001560","제일연마","0.14441276"
"A001570","금양","25.8044467"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","0.020967605"
"A001630","종근당홀딩스","0.1140633"
"A001680","대상","1.1351814"
"A001720","신영증권","0.0656739"
"A001740","SK네트웍스","2.563540385"
"A001750","한양증권","0.09455136"
"A001770","SHD","0.11888795"
"A001780","알루코","1.172364645"
"A001790","대한제당","0.601150655"
"A0017J0","세미티에스",""
"A001800","오리온홀딩스","0.6484771"
"A001810","무림SP","0.059603195"
"A001820","삼화콘덴서","7.46628605"
"A001840","이화공영","0.173536315"
"A001940","KISCO홀딩스","0.6117012"
"A002020","코오롱","0.36093505"
"A002030","아세아","0.1930465"
"A002070","비비안","0.602938075"
"A002100","경농","0.3090244"
"A002140","고려산업","0.90086122"
"A002150","도화엔지니어링","1.85556472"
"A002170","SYTS","0.0655319"
"A002200","한국수출포장","0.17189935"
"A002210","동성제약","0.32510601"
"A002220","한일철강","0.06586307"
"A002230","피에스텍","0.049997705"
"A002240","고려제강","0.4008918"
"A002290","삼일기업공사","0.21136232"
"A002310","아세아제지","1.11873975"
"A002320","한진","0.6216149"
"A002350","넥센타이어","1.29546331"
"A002360","SH에너지화학","0.544268685"
"A002380","KCC","9.457522"
"A002390","한독","0.2078189"
"A002410","범양건영","0.42300605"
"A002420","세기상사","0.08835782"
"A002450","삼익악기","0.135226385"
"A002460","HS화성","0.3162105"
"A002600","조흥","0.023397"
"A002620","제일파마홀딩스","1.74103845"
"A002630","오리엔트바이오","0.157404596"
"A002680","한탑","0.179716795"
"A002690","동일제강","0.038147175"
"A002700","신일전자","0.853557415"
"A002710","TCC스틸","1.24323956"
"A002720","국제약품","1.18025064"
"A002760","보락","1.717690085"
"A002780","진흥기업","0.48795684"
"A002790","아모레퍼시픽홀딩스","14.5249656"
"A002800","신신제약","0.07702975"
"A002810","삼영무역","0.07722515"
"A002820","SUN&L","0.00175611"
"A002840","미원상사","0.337279"
"A002870","신풍","0.10954245"
"A002880","디와이에이","0.166568969"
"A002900","TYM","5.912512075"
"A002920","유성기업","0.02822179"
"A002960","한국쉘석유","0.321359"
"A002990","금호건설","3.28853562"
"A003000","부광약품","1.47197221"
"A003010","혜인","29.17472714"
"A003030","세아제강지주","2.9206255"
"A003060","에이프로젠바이오로직스","2.016946485"
"A003070","코오롱글로벌","0"
"A003080","SB성보","0.10574428"
"A003090","대웅","0.9522261"
"A003100","선광","3.0500708"
"A003120","일성아이에스","0.1431883"
"A003160","디아이","0.22996326"
"A003200","일신방직","0.2111075"
"A003220","대원제약","2.67516435"
"A003230","삼양식품","6.117447"
"A003240","태광산업","0.557809"
"A003280","흥아해운","0.505354745"
"A003300","한일홀딩스","0.01676865"
"A003310","대주산업","1.05925695"
"A003350","한국화장품제조","19.66042055"
"A003380","하림지주","1.17855713"
"A003460","유화증권","0.033011825"
"A003470","유안타증권","0.82391606"
"A003480","한진중공업홀딩스","0.031299685"
"A003490","대한항공","21.5357933"
"A003520","영진약품","2.183121795"
"A003530","한화투자증권","16.445393185"
"A003540","대신증권","0.6085805"
"A003550","LG","9.2082863"
"A003570","SNT다이내믹스","0.66955908"
"A003580","HLB글로벌","0.96920636"
"A003610","방림","1.16002054"
"A003620","KG모빌리티","0"
"A003650","미창석유","0.0170696"
"A003670","포스코퓨처엠","94.480406"
"A003680","한성기업","0.07731488"
"A003690","코리안리","1.74976962"
"A003720","삼영","0.22920222"
"A003780","진양산업","0.48397494"
"A003800","에이스침대","0.0439513"
"A003830","대한화섬","0.0691805"
"A003850","보령","0.99878308"
"A003920","남양유업","0.8302815"
"A003960","사조대림","0.3432645"
"A004000","롯데정밀화학","1.908364"
"A004020","현대제철","17.60353985"
"A004060","SG세계물산","1.017103501"
"A004080","신흥","0.0193555"
"A004090","한국석유","0.36265445"
"A004100","태양금속","0.44457527"
"A004140","동방","0.93313657"
"A004150","한솔홀딩스","0.162568045"
"A004170","신세계","12.640716"
"A004250","NPC","0.78885303"
"A004270","남성","54.55333833"
"A004310","현대약품","0.39473435"
"A004360","세방","12.5174794"
"A004370","농심","9.000074"
"A004380","삼익THK","0.68621695"
"A004410","서울식품","0.277330143"
"A004430","송원산업","8.6214876"
"A004440","삼일씨엔에스","0.04785411"
"A004450","삼화왕관","0.61250465"
"A004490","세방전지","2.15292205"
"A004540","깨끗한나라","0.03967876"
"A004560","현대비앤지스틸","0.3992006"
"A004590","한국가구","0.19081827"
"A004650","창해에탄올","0.15919305"
"A004690","삼천리","11.447641"
"A004700","조광피혁","0.0397094"
"A004710","한솔테크닉스","0.14638082"
"A004720","팜젠사이언스","0.54738899"
"A004770","써니전자","0.888499175"
"A004780","대륙제관","0.08166713"
"A004800","효성","3.6810876"
"A004830","덕성","0.50941241"
"A004840","DRB동일","0.0310375"
"A004870","티웨이홀딩스","0.088231975"
"A004890","동일산업","0.9988215"
"A004910","조광페인트","0.10060613"
"A004920","씨아이테크","0.222743158"
"A004960","한신공영","0.32427931"
"A004970","신라교역","0.1001138"
"A004980","성신양회","8.2036065"
"A004990","롯데지주","3.57720665"
"A005010","휴스틸","8.420988"
"A005030","부산주공","0.246255983"
"A005070","코스모신소재","16.9510709"
"A005090","SGC에너지","1.6005872"
"A005110","한창","3.275960612"
"A005160","동국산업","1.770457125"
"A005180","빙그레","0.31008475"
"A005250","녹십자홀딩스","1.27590545"
"A005290","동진쎄미켐","8.23161005"
"A005300","롯데칠성","4.216925"
"A005320","온타이드","0.41393263"
"A005360","모나미","0.109459625"
"A005380","현대차","132.1775745"
"A005420","코스모화학","7.0963611"
"A005430","한국공항","0.11980165"
"A005440","현대지에프홀딩스","1.15602459"
"A005490","POSCO홀딩스","168.868442"
"A005500","삼진제약","0.6051874"
"A005610","삼립","0.9842766"
"A005670","푸드웰","0.03700309"
"A005680","삼영전자","0.11877894"
"A005690","파미셀","9.58817081"
"A005710","대원산업","0.1024473"
"A005720","넥센","0.008699735"
"A005740","크라운해태홀딩스","0.56262552"
"A005750","대림바스","0.078435135"
"A005800","신영와코루","0.02017205"
"A005810","풍산홀딩스","0.273233"
"A005820","원림","0.14262935"
"A005830","DB손해보험","7.4713962"
"A005850","에스엘","3.83725015"
"A005860","한일사료","4.36216031"
"A005870","휴니드","0.5086945"
"A005880","대한해운","2.510169855"
"A005930","삼성전자","615.3156365"
"A005940","NH투자증권","3.89382977"
"A005950","이수화학","12.5030908"
"A005960","동부건설","0.88200387"
"A005990","매일홀딩스","0.07529343"
"A006040","동원산업","0.74168915"
"A006050","국영지앤엠","0.27537104"
"A006060","화승인더","0.304899475"
"A006090","사조오양","0.08810325"
"A006110","삼아알미늄","15.23979735"
"A006120","SK디스커버리","0.93970135"
"A006140","피제이전자","3.61013736"
"A006200","한국전자홀딩스","0.07515556"
"A006220","제주은행","19.2898628"
"A006260","LS","7.0892308"
"A006280","녹십자","2.379683"
"A006340","대원전선","0.242378195"
"A006360","GS건설","11.70658235"
"A006370","대구백화점","0.1849323"
"A006380","카프로","0.10796875"
"A006400","삼성SDI","81.61305"
"A006490","프리티","2.52485847"
"A006570","대림통상","0.002350255"
"A006620","동구바이오제약","0.22617507"
"A006650","대한유화","13.361432"
"A006660","삼성공조","0.02997939"
"A006730","서부T&D","2.20729569"
"A006740","블루산업개발","8.25614655"
"A006800","미래에셋증권","4.68536752"
"A006840","AK홀딩스","0.18445455"
"A006880","신송홀딩스","0.30233298"
"A006890","태경케미컬","2.46994845"
"A006910","보성파워텍","79.796677225"
"A006920","모헨즈","0.0524263"
"A006980","우성","0.1366221"
"A007070","GS리테일","4.85255675"
"A007110","일신석재","2.712775965"
"A007120","미래아이앤지","0.112219345"
"A007160","사조산업","0.2650439"
"A007210","벽산","0.158721865"
"A007280","한국특강","0.060706705"
"A007310","오뚜기","1.530459"
"A007330","푸른저축은행","1.72145195"
"A007340","DN오토모티브","1.874987"
"A007370","진양제약","0.14993871"
"A007390","네이처셀","16.19354295"
"A007460","에이프로젠","0"
"A007530","와이엠","0.03134913"
"A007540","샘표","0.40243535"
"A007570","일양약품","0.97419675"
"A007590","동방아그로","0.06714523"
"A007610","선도전기","0"
"A007660","이수페타시스","3.28817027"
"A007680","대원","0.04658992"
"A007690","국도화학","0.5491957"
"A007700","F&F홀딩스","8.7652997"
"A007720","소노스퀘어","0.126144875"
"A007770","한일화학","0.27383365"
"A007810","코리아써키트","2.4813844"
"A007820","엠엑스로보틱스","0.24669891"
"A007860","서연","0.93886554"
"A007980","TP","0.92707844"
"A008040","사조동아원","0.358045175"
"A008060","대덕","0.77325349"
"A008250","이건산업","0.5947107"
"A008260","NI스틸","0.322377695"
"A008290","원풍물산","0.307102415"
"A0082N0","카나프테라퓨틱스",""
"A008350","남선알미늄","4.47227866"
"A008370","원풍","0.060799275"
"A008420","문배철강","0.29202898"
"A008470","부스타","0.04006342"
"A008490","서흥","0.56434345"
"A008500","일정실업","0.17298855"
"A008600","윌비스","0.049813099"
"A008700","아남전자","39.193624075"
"A008730","율촌화학","4.3718862"
"A008770","호텔신라","30.4170602"
"A008830","대동기어","0.05997244"
"A008870","금비","2.794819"
"A0088M0","메쥬",""
"A008930","한미사이언스","2.30804765"
"A008970","KBI동양철관","0.951982455"
"A009070","KCTC","0.34850603"
"A009140","경인전자","0.02959375"
"A009150","삼성전기","89.5993855"
"A009160","SIMPAC","0.60303757"
"A009180","한솔로지스틱스","0.322896305"
"A009190","대양금속","0.61951503"
"A009200","무림페이퍼","0.217784425"
"A009240","한샘","1.0882319"
"A009270","신원","0.508015175"
"A009290","광동제약","0.17555278"
"A009300","삼아제약","0.082639"
"A009310","참엔지니어링","0.092924645"
"A009320","아진전자부품","0.15737847"
"A009410","태영건설","2.005597215"
"A009420","한올바이오파마","2.57737245"
"A009440","KC그린홀딩스","0.214080805"
"A009450","경동나비엔","0.9450241"
"A009460","한창제지","0.857595245"
"A009470","삼화전기","0.21282575"
"A009520","포스코엠텍","9.77880421"
"A009540","HD한국조선해양","8.7768702"
"A009580","무림P&P","0.27954623"
"A009620","삼보산업","0.058332681"
"A009680","모토닉","0.0527463"
"A009730","이렘","0.082653985"
"A009770","삼정펄프","0.01804625"
"A009780","엠에스씨","0.34300789"
"A009810","플레이그램","0.221483319"
"A009830","한화솔루션","76.160273"
"A009900","명신산업","2.7805632"
"A009970","영원무역홀딩스","0.413048"
"A010040","한국내화","0.050949865"
"A010060","OCI홀딩스","14.4297188"
"A010100","한국무브넥스","0.201634075"
"A010120","LS ELECTRIC","4.2474524"
"A010130","고려아연","14.434706"
"A010140","삼성중공업","10.28691779"
"A010170","대한광통신","13.726997765"
"A010240","흥국","0.11132965"
"A010280","아이티센엔텍","0.106889461"
"A010400","우진아이엔에스","0.86626522"
"A010470","오리콤","6.10468915"
"A010580","에스엠벡셀","0.34193521"
"A010640","진양폴리","0.193104825"
"A010660","화천기계","0.57411844"
"A010690","화신","3.40722679"
"A010770","평화홀딩스","2.20291968"
"A010780","아이에스동서","5.6794786"
"A010820","퍼스텍","5.953246825"
"A010950","S-Oil","34.6190692"
"A010960","삼호개발","0.02148894"
"A011000","진원생명과학","3.82793472"
"A011040","경동제약","0.28469893"
"A011070","LG이노텍","41.8035855"
"A011080","형지I&C","0.423926515"
"A011090","에넥스","0.057839574"
"A011150","CJ씨푸드","4.22161255"
"A011170","롯데케미칼","29.143117"
"A011200","HMM","21.0515657"
"A011210","현대위아","6.3397116"
"A011230","삼화전자","0.028545605"
"A011280","태림포장","0.250147115"
"A011300","우성머티리얼스","0.67633061"
"A011320","유니크","0.4401689"
"A011330","유니켐","0.11991764"
"A011370","서한","0.739769475"
"A011390","부산산업","0.609112"
