"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.44450431"
"A000040","KR모터스","0.333506664"
"A000050","경방","1.9693456"
"A000070","삼양홀딩스","0.860787"
"A000080","하이트진로","4.55528385"
"A000100","유한양행","7.577172"
"A000120","CJ대한통운","7.712579"
"A000140","하이트진로홀딩스","0.2581742"
"A000150","두산","3.177624"
"A000180","성창기업지주","0.824332595"
"A0001A0","덕양에너젠",""
"A000210","DL","9.8726826"
"A000220","유유제약","0.36775429"
"A000230","일동홀딩스","0.95073685"
"A000240","한국앤컴퍼니","4.05079935"
"A000250","삼천당제약","0.70262666"
"A000270","기아","27.7424896"
"A000300","DH오토넥스","0.113017035"
"A000320","노루홀딩스","0.06949955"
"A000370","한화손해보험","1.46789419"
"A000390","SP삼화","0.3259763"
"A000400","롯데손해보험","0.83648843"
"A000430","대원강업","0.03432065"
"A000440","중앙에너비스","0.008868"
"A000480","CR홀딩스","0.0922892"
"A000490","대동","0.09402744"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.110219"
"A000520","삼일제약","0.07776977"
"A000540","흥국화재","0.15863354"
"A000590","CS홀딩스","0.0269666"
"A000640","동아쏘시오홀딩스","4.198151"
"A000650","천일고속","0.1069876"
"A000660","SK하이닉스","106.28935245"
"A000670","영풍","1.422402"
"A000680","LS네트웍스","0.02794904"
"A000700","유수홀딩스","0.41886976"
"A000720","현대건설","21.7911988"
"A000760","이화산업","0.05694895"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","13.794235"
"A000850","화천기공","0.18257315"
"A000860","강남제비스코","0.1843467"
"A000880","한화","8.1213613"
"A000890","보해양조","0.388265745"
"A0008Z0","에스엔시스",""
"A000910","유니온","0.0761834"
"A000950","전방","0.19338935"
"A000970","한국주철관","0.21624679"
"A000990","DB하이텍","2.490153"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.071112945"
"A001020","페이퍼코리아","0.692806219"
"A001040","CJ","16.0395815"
"A001060","JW중외제약","24.33898735"
"A001070","대한방직","0.0874202"
"A001080","만호제강","0.04677735"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","2.95675655"
"A001130","대한제분","0.084542"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","0.32569647"
"A001210","금호전기","0.11801465"
"A001230","동국홀딩스","1.0972133"
"A001250","GS글로벌","2.37398963"
"A001260","남광토건","0.08072941"
"A001270","부국증권","0.00961965"
"A001290","상상인증권","0.059512506"
"A001340","PKC","0.07854969"
"A001360","삼성제약","1.14918744"
"A001380","SG글로벌","0.33915426"
"A001390","KG케미칼","0.28642505"
"A0013V0","삼진식품",""
"A001420","태원물산","0.809299495"
"A001430","세아베스틸지주","1.3655927"
"A001440","대한전선","2.704760995"
"A001450","현대해상","8.2803297"
"A001460","BYC","0.0286045"
"A001470","삼부토건","1.149823"
"A001500","현대차증권","0.33569647"
"A001510","SK증권","1.637332488"
