"Code","Name","거래대금(십억원)"
"A000020","동화약품","4.1636053"
"A000040","KR모터스","0.108508729"
"A000050","경방","0.50606185"
"A000070","삼양홀딩스","1.937558"
"A000080","하이트진로","2.2443911"
"A000100","유한양행","7.0474095"
"A000120","CJ대한통운","5.4132685"
"A000140","하이트진로홀딩스","0.23370321"
"A000150","두산","4.4894608"
"A000180","성창기업지주","0.50448816"
"A0001A0","덕양에너젠",""
"A000210","DL","7.3400303"
"A000220","유유제약","0.94455505"
"A000230","일동홀딩스","0.1628041"
"A000240","한국앤컴퍼니","1.21687255"
"A000250","삼천당제약","14.3716038"
"A000270","기아","34.3676657"
"A000300","DH오토넥스","0.334441048"
"A000320","노루홀딩스","0.2767128"
"A000370","한화손해보험","3.09995061"
"A000390","SP삼화","0.17141279"
"A000400","롯데손해보험","2.1235118"
"A000430","대원강업","0.214168575"
"A000440","중앙에너비스","0.0069513"
"A000480","CR홀딩스","0.0284496"
"A000490","대동","0.29869377"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.1302097"
"A000520","삼일제약","1.9167306"
"A000540","흥국화재","0.36427387"
"A000590","CS홀딩스","0.109114"
"A000640","동아쏘시오홀딩스","0.9833005"
"A000650","천일고속","0.0307568"
"A000660","SK하이닉스","267.1481373"
"A000670","영풍","1.765799"
"A000680","LS네트웍스","0.021695365"
"A000700","유수홀딩스","0.20036758"
"A000720","현대건설","9.9350714"
"A000760","이화산업","0.01415745"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","12.3915895"
"A000850","화천기공","0.0733554"
"A000860","강남제비스코","0.0830933"
"A000880","한화","9.6435617"
"A000890","보해양조","0.61026972"
"A0008Z0","에스엔시스",""
"A000910","유니온","0.216283765"
"A000950","전방","0.09949415"
"A000970","한국주철관","0.14147002"
"A000990","DB하이텍","5.20175935"
"A0009K0","에임드바이오",""
"A001000","신라섬유","2.53389446"
"A001020","페이퍼코리아","1.159554055"
"A001040","CJ","5.583611"
"A001060","JW중외제약","3.24724815"
"A001070","대한방직","0.0608328"
"A001080","만호제강","0.1038279"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","4.14801295"
"A001130","대한제분","0.2723605"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","1.957442335"
"A001210","금호전기","0.04050835"
"A001230","동국홀딩스","3.9196846"
"A001250","GS글로벌","2.20647884"
"A001260","남광토건","0.40380011"
"A001270","부국증권","0.0908209"
"A001290","상상인증권","5.551006615"
"A001340","PKC","0.51941043"
"A001360","삼성제약","1.934065605"
"A001380","SG글로벌","13.799265575"
"A001390","KG케미칼","2.32465715"
"A0013V0","삼진식품",""
"A001420","태원물산","1.825039045"
"A001430","세아베스틸지주","1.03836775"
"A001440","대한전선","0.84666609"
"A001450","현대해상","11.7356768"
"A001460","BYC","0.120072"
"A001470","삼부토건","0.40324458"
"A001500","현대차증권","0.62554215"
"A001510","SK증권","3.621540275"
"A001520","동양","0.882773455"
"A001530","DI동일","0.1562556"
"A001540","안국약품","1.3394144"
"A001550","조비","0.3119543"
"A001560","제일연마","0.01269047"
"A001570","금양","0.11459018"
"A0015G0","그린광학",""
