"Code","Name","거래대금(십억원)"
"A000020","동화약품","1.10331437"
"A000040","KR모터스","0.154422706"
"A000050","경방","0.10510164"
"A000070","삼양홀딩스","0.2924336"
"A000080","하이트진로","2.92597235"
"A000100","유한양행","33.6960489"
"A000120","CJ대한통운","11.0358877"
"A000140","하이트진로홀딩스","0.30879616"
"A000150","두산","18.4176953"
"A000180","성창기업지주","0.142758855"
"A0001A0","덕양에너젠",""
"A000210","DL","2.8949258"
"A000220","유유제약","0.30462046"
"A000230","일동홀딩스","2.62409829"
"A000240","한국앤컴퍼니","0.71769007"
"A000250","삼천당제약","18.9512508"
"A000270","기아","104.1063926"
"A000300","DH오토넥스","0.468474206"
"A000320","노루홀딩스","0.07687597"
"A000370","한화손해보험","3.459610355"
"A000390","SP삼화","0.24322345"
"A000400","롯데손해보험","0.11972871"
"A000430","대원강업","5.2309117"
"A000440","중앙에너비스","0.41784589"
"A000480","CR홀딩스","3.87188918"
"A000490","대동","1.0457994"
"A0004V0","엔비알모션",""
"A000500","가온전선","2.43014325"
"A000520","삼일제약","0.49509921"
"A000540","흥국화재","0.215960185"
"A000590","CS홀딩스","0.030203"
"A000640","동아쏘시오홀딩스","1.1256807"
"A000650","천일고속","0.01662825"
"A000660","SK하이닉스","282.468444795"
"A000670","영풍","0.7313"
"A000680","LS네트웍스","5.9164428"
"A000700","유수홀딩스","0.06324396"
"A000720","현대건설","13.1221256"
"A000760","이화산업","0.00886408"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","27.765465986"
"A000850","화천기공","0.05994435"
"A000860","강남제비스코","0.0877635"
"A000880","한화","5.37045435"
"A000890","보해양조","0.183557459"
"A0008Z0","에스엔시스",""
"A000910","유니온","2.20220199"
"A000950","전방","0.00853265"
"A000970","한국주철관","0.12630651"
"A000990","DB하이텍","19.3643566"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.09950622"
"A001020","페이퍼코리아","0.106273853"
"A001040","CJ","18.8861285"
"A001060","JW중외제약","56.4624447"
"A001070","대한방직","0.09395802"
"A001080","만호제강","1.0614766"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","16.7612295"
"A001130","대한제분","0.1163976"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","2.970053125"
"A001210","금호전기","0.169688049"
"A001230","동국홀딩스","1.35638699"
"A001250","GS글로벌","0.86844652"
"A001260","남광토건","0.27509117"
"A001270","부국증권","0.03259425"
"A001290","상상인증권","0.020263641"
"A001340","PKC","0"
"A001360","삼성제약","0.528449145"
"A001380","SG글로벌","0.129195628"
"A001390","KG케미칼","6.29719825"
"A0013V0","삼진식품",""
"A001420","태원물산","0.012047575"
"A001430","세아베스틸지주","2.7251339"
"A001440","대한전선","15.88716328"
"A001450","현대해상","7.79865335"
"A001460","BYC","0.032125"
"A001470","삼부토건","24.34098318"
"A001500","현대차증권","0.11183603"
"A001510","SK증권","0.622524875"
"A001520","동양","0.393948993"
"A001530","DI동일","1.08022245"
"A001540","안국약품","0.27011667"
"A001550","조비","0.29277263"
"A001560","제일연마","0.06379977"
"A001570","금양","392.2872229"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","0.281595394"
"A001630","종근당홀딩스","0.0583358"
"A001680","대상","1.60240707"
"A001720","신영증권","0.0471886"
"A001740","SK네트웍스","21.70304444"
"A001750","한양증권","0.04466054"
"A001770","SHD","0.0569464"
"A001780","알루코","15.969257415"
"A001790","대한제당","2.925101985"
"A0017J0","세미티에스",""
"A001800","오리온홀딩스","1.38917691"
"A001810","무림SP","0.036820215"
"A001820","삼화콘덴서","2.04119055"
"A001840","이화공영","0.819821715"
"A001940","KISCO홀딩스","0.04717027"
"A002020","코오롱","0.26822348"
"A002030","아세아","0.7244093"
"A002070","비비안","0.309608628"
"A002100","경농","0.94771995"
"A002140","고려산업","0.729147875"
"A002150","도화엔지니어링","0.57427168"
"A002170","SYTS","0.0394077"
"A002200","한국수출포장","0.116904895"
"A002210","동성제약","0.19622925"
"A002220","한일철강","0.050915665"
"A002230","피에스텍","0.085298815"
"A002240","고려제강","13.9721619"
"A002290","삼일기업공사","0.067005495"
"A002310","아세아제지","1.48258575"
"A002320","한진","0.37986015"
"A002350","넥센타이어","0.86072806"
"A002360","SH에너지화학","0.340093131"
"A002380","KCC","6.005489"
"A002390","한독","0.26675789"
"A002410","범양건영","0.29875104"
"A002420","세기상사","0.0673682"
"A002450","삼익악기","0.207222003"
"A002460","HS화성","0.12734854"
"A002600","조흥","0.0195491"
"A002620","제일파마홀딩스","0.07293966"
"A002630","오리엔트바이오","0.155390109"
"A002680","한탑","0.804878624"
"A002690","동일제강","0.030907936"
"A002700","신일전자","0.790016729"
"A002710","TCC스틸","19.2303675"
"A002720","국제약품","0.708401175"
"A002760","보락","0.398907881"
"A002780","진흥기업","0.288580182"
"A002790","아모레퍼시픽홀딩스","61.91129325"
"A002800","신신제약","0.378789395"
"A002810","삼영무역","0.698789255"
"A002820","SUN&L","0.00803212"
"A002840","미원상사","0.3025261"
"A002870","신풍","0.034536402"
"A002880","디와이에이","0.1219528"
"A002900","TYM","1.62499219"
"A002920","유성기업","0.03428977"
"A002960","한국쉘석유","0.1154435"
"A002990","금호건설","0.19238515"
"A003000","부광약품","0.67664007"
"A003010","혜인","1.94374852"
"A003030","세아제강지주","2.2121507"
"A003060","에이프로젠바이오로직스","88.614155044"
"A003070","코오롱글로벌","0.44893628"
"A003080","SB성보","0.062199845"
"A003090","대웅","1.07579926"
"A003100","선광","0.81351225"
"A003120","일성아이에스","0.10703595"
"A003160","디아이","1.84495298"
"A003200","일신방직","0.33702855"
"A003220","대원제약","4.54952308"
"A003230","삼양식품","30.4946674"
"A003240","태광산업","0.761226"
"A003280","흥아해운","1.249905604"
"A003300","한일홀딩스","0.22410754"
"A003310","대주산업","0.416924694"
"A003350","한국화장품제조","101.9080148"
"A003380","하림지주","2.6101571"
"A003460","유화증권","0.01148242"
"A003470","유안타증권","0.474479125"
"A003480","한진중공업홀딩스","0.072765295"
"A003490","대한항공","39.44300575"
"A003520","영진약품","1.25339625"
"A003530","한화투자증권","1.486989215"
"A003540","대신증권","0.56587649"
"A003550","LG","23.2695389"
"A003570","SNT다이내믹스","0.4377382"
"A003580","HLB글로벌","0.28115718"
"A003610","방림","0.251043285"
"A003620","KG모빌리티","8.5577219"
"A003650","미창석유","0.1701967"
"A003670","포스코퓨처엠","174.011335"
"A003680","한성기업","0.08510779"
"A003690","코리안리","1.30802768"
"A003720","삼영","1.01670212"
"A003780","진양산업","0.14966045"
"A003800","에이스침대","0.0709442"
"A003830","대한화섬","0.0613447"
"A003850","보령","1.34184334"
"A003920","남양유업","1.4861995"
"A003960","사조대림","1.36606375"
"A004000","롯데정밀화학","3.2622418"
"A004020","현대제철","10.63181265"
"A004060","SG세계물산","0.119274091"
"A004080","신흥","0.04308111"
"A004090","한국석유","0.38443048"
"A004100","태양금속","9.489228072"
"A004140","동방","0.55435408"
"A004150","한솔홀딩스","0.230909435"
"A004170","신세계","29.7987925"
"A004250","NPC","0.66500443"
"A004270","남성","0.438088135"
"A004310","현대약품","0.25070626"
"A004360","세방","1.47882094"
"A004370","농심","53.824114"
"A004380","삼익THK","0.66652246"
"A004410","서울식품","0.61494965"
"A004430","송원산업","0.71732697"
"A004440","삼일씨엔에스","6.42940567"
"A004450","삼화왕관","0.05497875"
"A004490","세방전지","2.8316791"
"A004540","깨끗한나라","0.188055875"
"A004560","현대비앤지스틸","0.4822829"
"A004590","한국가구","0.068309055"
"A004650","창해에탄올","0.06608558"
"A004690","삼천리","3.5175937"
"A004700","조광피혁","0.05687385"
"A004710","한솔테크닉스","0.46229"
"A004720","팜젠사이언스","0.60038923"
"A004770","써니전자","0.562881195"
"A004780","대륙제관","0.05819199"
"A004800","효성","1.3486286"
"A004830","덕성","97.36342326"
"A004840","DRB동일","0.04877631"
"A004870","티웨이홀딩스","0.102628954"
"A004890","동일산업","0.8931537"
"A004910","조광페인트","0.11962417"
"A004920","씨아이테크","1.144455945"
"A004960","한신공영","0.15165642"
"A004970","신라교역","0.03282099"
"A004980","성신양회","0.94253153"
"A004990","롯데지주","3.8674794"
"A005010","휴스틸","9.12860782"
"A005030","부산주공","0"
"A005070","코스모신소재","46.4444432"
"A005090","SGC에너지","0.37006095"
"A005110","한창","0.375819595"
"A005160","동국산업","1.35155427"
"A005180","빙그레","1.6427675"
"A005250","녹십자홀딩스","0.84506847"
"A005290","동진쎄미켐","15.6638302"
"A005300","롯데칠성","1.8653788"
"A005320","온타이드","0.213074053"
"A005360","모나미","0.12071383"
"A005380","현대차","101.4756363"
"A005420","코스모화학","24.2512279"
"A005430","한국공항","16.87637025"
"A005440","현대지에프홀딩스","1.155597155"
"A005490","POSCO홀딩스","699.735983"
"A005500","삼진제약","1.26136575"
"A005610","삼립","0.4499748"
"A005670","푸드웰","0.122143075"
"A005680","삼영전자","0.20006676"
"A005690","파미셀","1.93722566"
"A005710","대원산업","0.0256102"
"A005720","넥센","0.092652285"
"A005740","크라운해태홀딩스","0.06758512"
"A005750","대림바스","0.104868535"
