"Code","Name","거래대금(십억원)"
"A000020","동화약품","1.81547107"
"A000040","KR모터스","0.098884143"
"A000050","경방","0.20733515"
"A000070","삼양홀딩스","1.104611"
"A000080","하이트진로","3.51872855"
"A000100","유한양행","9.8787015"
"A000120","CJ대한통운","6.7233865"
"A000140","하이트진로홀딩스","0.03011506"
"A000150","두산","5.0764101"
"A000180","성창기업지주","0.28276869"
"A0001A0","덕양에너젠",""
"A000210","DL","8.3666326"
"A000220","유유제약","0.33704985"
"A000230","일동홀딩스","0.2854406"
"A000240","한국앤컴퍼니","0.7516331"
"A000250","삼천당제약","14.4634497"
"A000270","기아","30.6065377"
"A000300","DH오토넥스","0.373746464"
"A000320","노루홀딩스","0.04462865"
"A000370","한화손해보험","1.22155348"
"A000390","SP삼화","0.03750123"
"A000400","롯데손해보험","0.619771575"
"A000430","대원강업","0.69108474"
"A000440","중앙에너비스","0.02796343"
"A000480","CR홀딩스","0.1192812"
"A000490","대동","0.28068835"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.0380036"
"A000520","삼일제약","9.8893083"
"A000540","흥국화재","0.136876315"
"A000590","CS홀딩스","0.0330453"
"A000640","동아쏘시오홀딩스","1.2154045"
"A000650","천일고속","0.0175606"
"A000660","SK하이닉스","407.5138351"
"A000670","영풍","1.133031"
"A000680","LS네트웍스","2.13763485"
"A000700","유수홀딩스","0.14160175"
"A000720","현대건설","31.4873634"
"A000760","이화산업","0.01063825"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","19.1157545"
"A000850","화천기공","0.03121045"
"A000860","강남제비스코","0.1407358"
"A000880","한화","3.55043525"
"A000890","보해양조","4.955504365"
"A0008Z0","에스엔시스",""
"A000910","유니온","0.228283855"
"A000950","전방","0.0038311"
"A000970","한국주철관","0.6837751"
"A000990","DB하이텍","7.39412705"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.11771376"
"A001020","페이퍼코리아","2.391158472"
"A001040","CJ","4.128435"
"A001060","JW중외제약","2.44226865"
"A001070","대한방직","0.04684915"
"A001080","만호제강","0.0192668"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","3.44132895"
"A001130","대한제분","0.1322345"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","0.45092784"
"A001210","금호전기","0.41855951"
"A001230","동국홀딩스","2.05681504"
"A001250","GS글로벌","0.496321965"
"A001260","남광토건","0.60896785"
"A001270","부국증권","0.06165695"
"A001290","상상인증권","0.982075405"
"A001340","PKC","2.146560795"
"A001360","삼성제약","0.457970535"
"A001380","SG글로벌","1.140654115"
"A001390","KG케미칼","1.51313595"
"A0013V0","삼진식품",""
"A001420","태원물산","0.08856354"
"A001430","세아베스틸지주","0.7793647"
"A001440","대한전선","0.226930995"
"A001450","현대해상","9.4775999"
"A001460","BYC","1.8080995"
"A001470","삼부토건","0.31852217"
"A001500","현대차증권","0.39574934"
"A001510","SK증권","1.50366946"
"A001520","동양","0.359763525"
"A001530","DI동일","1.162376"
