"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.402872775"
"A000040","KR모터스","0.072156955"
"A000050","경방","1.27099885"
"A000070","삼양홀딩스","0.73752535"
"A000080","하이트진로","2.078251355"
"A000100","유한양행","54.30853535"
"A000120","CJ대한통운","4.54241195"
"A000140","하이트진로홀딩스","0.16347079"
"A000150","두산","117.2388155"
"A000180","성창기업지주","0.129809908"
"A0001A0","덕양에너젠",""
"A000210","DL","3.6866988"
"A000220","유유제약","0.345308446"
"A000230","일동홀딩스","0.66835082"
"A000240","한국앤컴퍼니","3.043579025"
"A000250","삼천당제약","71.6478035"
"A000270","기아","660.9784769"
"A000300","DH오토넥스","0"
"A000320","노루홀딩스","0.60616975"
"A000370","한화손해보험","4.843761355"
"A000390","SP삼화","2.007385105"
"A000400","롯데손해보험","0.444180826"
"A000430","대원강업","1.000028404"
"A000440","중앙에너비스","0.591879375"
"A000480","CR홀딩스","0.125330286"
"A000490","대동","2.52585788"
"A0004V0","엔비알모션","212.48644285"
"A000500","가온전선","3.5753542"
"A000520","삼일제약","2.557339665"
"A000540","흥국화재","0.085998435"
"A000590","CS홀딩스","0.0482358"
"A000640","동아쏘시오홀딩스","1.24184195"
"A000650","천일고속","12.74881725"
"A000660","SK하이닉스","2588.923615"
"A000670","영풍","3.8766695"
"A000680","LS네트웍스","0.724206168"
"A000700","유수홀딩스","0.08787343"
"A000720","현대건설","187.79994125"
"A000760","이화산업","0.15666641"
"A0007C0","아크릴","5.282172725"
"A0007J0","인벤테라",""
"A000810","삼성화재","32.88160975"
"A000850","화천기공","0.792550425"
"A000860","강남제비스코","2.267727655"
"A000880","한화","106.51805715"
"A000890","보해양조","0.327137172"
"A0008Z0","에스엔시스","2.0483469"
"A000910","유니온","1.068916716"
"A000950","전방","0.17572065"
"A000970","한국주철관","0.5563133"
"A000990","DB하이텍","30.2634456"
"A0009K0","에임드바이오","13.41460185"
"A001000","신라섬유","0.075856685"
"A001020","페이퍼코리아","0.014997353"
"A001040","CJ","22.95909595"
"A001060","JW중외제약","8.13958295"
"A001070","대한방직","0.04246091"
"A001080","만호제강","0.23033425"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어","0.44816093"
"A001120","LX인터내셔널","6.169691525"
"A001130","대한제분","0.3511676"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","2.011099505"
"A001210","금호전기","5.918321014"
"A001230","동국홀딩스","0.43561535"
"A001250","GS글로벌","0.592676005"
"A001260","남광토건","0.1786561"
"A001270","부국증권","0.7963068"
"A001290","상상인증권","0.064103616"
"A001340","PKC","3.0196136"
"A001360","삼성제약","4.606318784"
"A001380","SG글로벌","0.288271092"
"A001390","KG케미칼","1.43823778"
"A0013V0","삼진식품","2.503762585"
"A001420","태원물산","0.884843635"
"A001430","세아베스틸지주","21.4954757"
"A001440","대한전선","48.228851675"
"A001450","현대해상","9.792955225"
"A001460","BYC","0.076982"
"A001470","삼부토건","0"
"A001500","현대차증권","1.87779274"
"A001510","SK증권","4.961875839"
"A001520","동양","1.499046553"
"A001530","DI동일","1.76124606"
"A001540","안국약품","0.462232875"
"A001550","조비","0.173606135"
"A001560","제일연마","0.06666319"
"A001570","금양","0"
"A0015G0","그린광학","60.51555255"
"A0015N0","아로마티카","1.616085305"
"A0015S0","페스카로","12.39809386"
"A001620","케이비아이동국실업","0.484909845"
"A001630","종근당홀딩스","0.31057605"
"A001680","대상","2.937846275"
"A001720","신영증권","4.09523795"
"A001740","SK네트웍스","2.134103083"
"A001750","한양증권","0.39537061"
"A001770","SHD","0.01389881"
"A001780","알루코","16.039016441"
"A001790","대한제당","0.644086884"
