"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.34986583"
"A000040","KR모터스","0.371984696"
"A000050","경방","0.8264921"
"A000070","삼양홀딩스","0.999564"
"A000080","하이트진로","5.7046223"
"A000100","유한양행","3.9427255"
"A000120","CJ대한통운","7.572475"
"A000140","하이트진로홀딩스","0.29389105"
"A000150","두산","3.411224"
"A000180","성창기업지주","3.097962125"
"A0001A0","덕양에너젠",""
"A000210","DL","14.3903143"
"A000220","유유제약","0.13385433"
"A000230","일동홀딩스","0.68578465"
"A000240","한국앤컴퍼니","1.502661"
"A000250","삼천당제약","0.89145224"
"A000270","기아","25.358930519"
"A000300","DH오토넥스","0.127708926"
"A000320","노루홀딩스","0.2701462"
"A000370","한화손해보험","0.47804696"
"A000390","SP삼화","0.12961281"
"A000400","롯데손해보험","0.39006961"
"A000430","대원강업","0.98176979"
"A000440","중앙에너비스","0.01574345"
"A000480","CR홀딩스","0.023731"
"A000490","대동","0.16603389"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.0807923"
"A000520","삼일제약","0.02423224"
"A000540","흥국화재","0.069927885"
"A000590","CS홀딩스","0.0102017"
"A000640","동아쏘시오홀딩스","2.239024"
"A000650","천일고속","0.0509695"
"A000660","SK하이닉스","140.0493833"
"A000670","영풍","2.563071"
"A000680","LS네트웍스","0.01997959"
"A000700","유수홀딩스","0.1217971"
"A000720","현대건설","10.608782"
"A000760","이화산업","0.0642995"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","22.195951"
"A000850","화천기공","0.1009984"
"A000860","강남제비스코","0.27821395"
"A000880","한화","7.49933715"
"A000890","보해양조","0.583753465"
"A0008Z0","에스엔시스",""
"A000910","유니온","0.07374731"
"A000950","전방","0.0468353"
"A000970","한국주철관","0.09088755"
"A000990","DB하이텍","2.96766365"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.134339925"
"A001020","페이퍼코리아","0.719617871"
"A001040","CJ","14.9550065"
"A001060","JW중외제약","14.11286175"
"A001070","대한방직","0.6275575"
"A001080","만호제강","0.0416699"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","7.31844865"
"A001130","대한제분","0.083811"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","0.2247366"
"A001210","금호전기","0.06849832"
"A001230","동국홀딩스","31.48949925"
"A001250","GS글로벌","2.64785558"
"A001260","남광토건","0.07725771"
"A001270","부국증권","0.4140745"
"A001290","상상인증권","0.040262017"
"A001340","PKC","0.048576865"
"A001360","삼성제약","0.46308853"
"A001380","SG글로벌","0.1412347"
"A001390","KG케미칼","0.2184877"
"A0013V0","삼진식품",""
"A001420","태원물산","0.270765395"
"A001430","세아베스틸지주","1.83975005"
"A001440","대한전선","0.504537725"
"A001450","현대해상","9.11145165"
"A001460","BYC","0.074471"
"A001470","삼부토건","1.00055897"
"A001500","현대차증권","0.19581885"
"A001510","SK증권","0.769993595"
"A001520","동양","1.0385199"
"A001530","DI동일","0.0952809"
"A001540","안국약품","0.2351826"
"A001550","조비","0.16207155"
"A001560","제일연마","0.00655417"
"A001570","금양","0.3063431"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","0.22755443"
"A001630","종근당홀딩스","0.4575881"
"A001680","대상","2.22761375"
"A001720","신영증권","0.06992565"
"A001740","SK네트웍스","6.62582108"
"A001750","한양증권","0.04013298"
"A001770","SHD","0.64055625"
"A001780","알루코","0.354898905"
"A001790","대한제당","0.1890459"
"A0017J0","세미티에스",""
"A001800","오리온홀딩스","12.731748"
"A001810","무림SP","0.03972463"
"A001820","삼화콘덴서","0.66921068"
"A001840","이화공영","1.430868395"
"A001940","KISCO홀딩스","0.2006"
"A002020","코오롱","1.4140193"
"A002030","아세아","0.1336005"
"A002070","비비안","0.2962215"
"A002100","경농","0.09588699"
"A002140","고려산업","5.44598132"
"A002150","도화엔지니어링","0.047776995"
"A002170","SYTS","0.29392"
"A002200","한국수출포장","0.0246111"
"A002210","동성제약","0.09376356"
"A002220","한일철강","0.061072"
"A002230","피에스텍","0.10618711"
"A002240","고려제강","0.6680107"
"A002290","삼일기업공사","0.490268545"
"A002310","아세아제지","0.113934"
"A002320","한진","2.20263415"
"A002350","넥센타이어","2.263228"
"A002360","SH에너지화학","1.343115275"
"A002380","KCC","6.502165"
"A002390","한독","0.7016397"
"A002410","범양건영","0.1584237"
"A002420","세기상사","0.0737058"
"A002450","삼익악기","0.55622306"
"A002460","HS화성","0.9651762"
"A002600","조흥","0.003616"
"A002620","제일파마홀딩스","29.5316473"
"A002630","오리엔트바이오","1.294355945"
"A002680","한탑","7.882865315"
"A002690","동일제강","0.801362995"
"A002700","신일전자","0.80815539"
"A002710","TCC스틸","0.091780785"
"A002720","국제약품","0.54442259"
"A002760","보락","0.32660044"
"A002780","진흥기업","0.01625657"
"A002790","아모레퍼시픽홀딩스","44.6583445"
"A002800","신신제약",""
"A002810","삼영무역","0.1507239"
"A002820","SUN&L","0.17041885"
"A002840","미원상사","0.0008755"
"A002870","신풍","0.01757562"
"A002880","디와이에이","0.39194756"
"A002900","TYM","2.175322975"
"A002920","유성기업","0.18965269"
"A002960","한국쉘석유","0.4878305"
"A002990","금호건설","0.67975984"
"A003000","부광약품","1.5549038"
"A003010","혜인","0.2878411"
"A003030","세아제강지주","6.5547682"
"A003060","에이프로젠바이오로직스","1.944683455"
"A003070","코오롱글로벌","0.03564225"
"A003080","SB성보","0.26577126"
"A003090","대웅","0.3498935"
"A003100","선광","0.01008655"
"A003120","일성아이에스","0.0387745"
"A003160","디아이","0.40502636"
"A003200","일신방직","0.167338"
"A003220","대원제약","0.5894343"
"A003230","삼양식품","2.3384583"
"A003240","태광산업","0.734892"
"A003280","흥아해운","1.08343271"
"A003300","한일홀딩스","0.4994727"
"A003310","대주산업","0.645409665"
"A003350","한국화장품제조","0.0790199"
"A003380","하림지주",""
"A003460","유화증권","0.0186293"
"A003470","유안타증권","0.767799675"
"A003480","한진중공업홀딩스","0.03242412"
"A003490","대한항공","8.66947535"
"A003520","영진약품","43.84683881"
"A003530","한화투자증권","0.92557735"
"A003540","대신증권","0.5311237"
"A003550","LG","15.624183008"
"A003570","SNT다이내믹스","0.25141818"
"A003580","HLB글로벌","0.11428785"
"A003610","방림","0.01169095"
"A003620","KG모빌리티","0.67596612"
"A003650","미창석유","0.047241"
"A003670","포스코퓨처엠","1.9572799"
"A003680","한성기업","0.23442621"
"A003690","코리안리","2.4500259"
"A003720","삼영","0.058171935"
"A003780","진양산업","0.400531275"
"A003800","에이스침대","0.000923"
"A003830","대한화섬","0.0121085"
"A003850","보령","0.9913108"
"A003920","남양유업","0.522022"
"A003960","사조대림","0.0709171"
"A004000","롯데정밀화학","1.2389039"
"A004020","현대제철","96.717081022"
"A004060","SG세계물산","1.137982435"
"A004080","신흥","0.000141"
"A004090","한국석유","0.1439487"
"A004100","태양금속","0.659499555"
"A004140","동방","0.17533072"
"A004150","한솔홀딩스","0.34700448"
"A004170","신세계","7.724689"
"A004250","NPC","0.04822912"
"A004270","남성","0.06979494"
"A004310","현대약품","0.49982728"
"A004360","세방","0.2529252"
"A004370","농심","9.143615"
"A004380","삼익THK","0.41661235"
"A004410","서울식품","2.446211095"
"A004430","송원산업","5.7107113"
"A004440","삼일씨엔에스","0.38408415"
"A004450","삼화왕관","0.01751445"
"A004490","세방전지","0.46437985"
"A004540","깨끗한나라","0.38359634"
"A004560","현대비앤지스틸","1.804283"
"A004590","한국가구","0.35536415"
"A004650","창해에탄올","0.36300565"
"A004690","삼천리","0.1954875"
"A004700","조광피혁","0.3598242"
"A004710","한솔테크닉스","1.3708996"
"A004720","팜젠사이언스","6.0554051"
"A004770","써니전자","1.214768665"
"A004780","대륙제관","0.19928258"
"A004800","효성","31.839895"
"A004830","덕성","1.11821905"
"A004840","DRB동일","0.17026795"
"A004870","티웨이홀딩스","0.451682"
"A004890","동일산업","0.5141119"
"A004910","조광페인트","0.1660009"
"A004920","씨아이테크","0.141883969"
"A004960","한신공영","0.3120721"
"A004970","신라교역","0.2467347"
"A004980","성신양회","0.36244527"
"A004990","롯데지주","3.8798705"
"A005010","휴스틸","0.449264"
"A005030","부산주공","0.78756134"
"A005070","코스모신소재","0.12705379"
"A005090","SGC에너지","0.3514119"
"A005110","한창","2.447782145"
"A005160","동국산업","0.27966056"
"A005180","빙그레","1.2377891"
"A005250","녹십자홀딩스","1.5507062"
"A005290","동진쎄미켐","6.16115896"
"A005300","롯데칠성","5.426518"
"A005320","온타이드","0.10223607"
"A005360","모나미","4.145526295"
"A005380","현대차","51.0485025"
"A005420","코스모화학","0.139256365"
"A005430","한국공항","0.32046525"
"A005440","현대지에프홀딩스","1.3803716"
"A005490","POSCO홀딩스","109.887261"
"A005500","삼진제약","0.46707995"
"A005610","삼립","2.4143065"
"A005670","푸드웰","42.69388959"
"A005680","삼영전자","0.0551632"
"A005690","파미셀","1.941897265"
"A005710","대원산업","0.13943178"
"A005720","넥센","0.27547958"
"A005740","크라운해태홀딩스","1.23543515"
"A005750","대림바스","0.39583968"
"A005800","신영와코루","0.0091225"
"A005810","풍산홀딩스","1.7401505"
"A005820","원림","0.0243192"
"A005830","DB손해보험","8.0181614"
"A005850","에스엘","4.13636975"
"A005860","한일사료","1.934562395"
"A005870","휴니드","1.1007592"
"A005880","대한해운","6.2405421"
"A005930","삼성전자","489.622452"
"A005940","NH투자증권","8.82698825"
"A005950","이수화학","2.64732925"
"A005960","동부건설","0.08354515"
"A005990","매일홀딩스","1.4996655"
"A006040","동원산업","0.6816875"
"A006050","국영지앤엠","1.43064252"
"A006060","화승인더","1.89191653"
"A006090","사조오양","0.9619484"
"A006110","삼아알미늄","0.5064305"
"A006120","SK디스커버리","4.8035083"
"A006140","피제이전자","0.06421281"
"A006200","한국전자홀딩스","0.051986361"
