"Code","Name","거래대금(십억원)"
"A000020","동화약품","0.49671104"
"A000040","KR모터스","1.008389924"
"A000050","경방","0.04711806"
"A000070","삼양홀딩스","1.3908058"
"A000080","하이트진로","3.02389295"
"A000100","유한양행","20.1715409"
"A000120","CJ대한통운","3.7286011"
"A000140","하이트진로홀딩스","0.1067323"
"A000150","두산","66.9895851"
"A000180","성창기업지주","0.089677806"
"A0001A0","덕양에너젠",""
"A000210","DL","2.39982565"
"A000220","유유제약","0.16051606"
"A000230","일동홀딩스","2.57799894"
"A000240","한국앤컴퍼니","2.2133906"
"A000250","삼천당제약","30.7563866"
"A000270","기아","49.511328263"
"A000300","DH오토넥스","0.875023528"
"A000320","노루홀딩스","0.96511578"
"A000370","한화손해보험","1.08321047"
"A000390","SP삼화","0.23241812"
"A000400","롯데손해보험","24.69786427"
"A000430","대원강업","2.40512457"
"A000440","중앙에너비스","0.70419891"
"A000480","CR홀딩스","0.32085722"
"A000490","대동","15.55350728"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.40768926"
"A000520","삼일제약","0.2393563"
"A000540","흥국화재","0.077260745"
"A000590","CS홀딩스","0.0401294"
"A000640","동아쏘시오홀딩스","0.9989433"
"A000650","천일고속","0.0044987"
"A000660","SK하이닉스","341.1017385"
"A000670","영풍","0.441564"
"A000680","LS네트웍스","0.40337356"
"A000700","유수홀딩스","0.05808175"
"A000720","현대건설","17.67373415"
"A000760","이화산업","0.13710137"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","24.94487575"
"A000850","화천기공","0.19448925"
"A000860","강남제비스코","0.2938911"
"A000880","한화","9.507417"
"A000890","보해양조","0.29091122"
"A0008Z0","에스엔시스",""
"A000910","유니온","0.98665261"
"A000950","전방","0.01082"
"A000970","한국주철관","0.10221453"
"A000990","DB하이텍","8.6362498"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.171839407"
"A001020","페이퍼코리아","0.037382159"
"A001040","CJ","21.2275339"
"A001060","JW중외제약","6.572307"
"A001070","대한방직","0.10455778"
"A001080","만호제강","0.5156375"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","9.41552665"
"A001130","대한제분","0.1301554"
"A0011A0","액스비스",""
