"Code","Name","거래대금(십억원)"
"A000020","동화약품","2.48888045"
"A000040","KR모터스","0.085620559"
"A000050","경방","0.43240395"
"A000070","삼양홀딩스","0.9360626"
"A000080","하이트진로","9.73688735"
"A000100","유한양행","9.8998872"
"A000120","CJ대한통운","5.0047165"
"A000140","하이트진로홀딩스","0.15974315"
"A000150","두산","17.7602343"
"A000180","성창기업지주","1.19133653"
"A0001A0","덕양에너젠",""
"A000210","DL","2.3886531"
"A000220","유유제약","0.59664703"
"A000230","일동홀딩스","47.3863172"
"A000240","한국앤컴퍼니","0.5824747"
"A000250","삼천당제약","12.17518955"
"A000270","기아","129.3412099"
"A000300","DH오토넥스","0.410892255"
"A000320","노루홀딩스","0.083972"
"A000370","한화손해보험","2.454349015"
"A000390","SP삼화","0.14018527"
"A000400","롯데손해보험","0.584535935"
"A000430","대원강업","0.257018055"
"A000440","중앙에너비스","2.2388114"
"A000480","CR홀딩스","0.0345001"
"A000490","대동","8.55336195"
"A0004V0","엔비알모션",""
"A000500","가온전선","0.6774942"
"A000520","삼일제약","0.18065423"
"A000540","흥국화재","0.10512555"
"A000590","CS홀딩스","0.0748637"
"A000640","동아쏘시오홀딩스","0.309785"
"A000650","천일고속","0.0034317"
"A000660","SK하이닉스","407.1307045"
"A000670","영풍","0.561473"
"A000680","LS네트웍스","0.358973475"
"A000700","유수홀딩스","0.13614868"
"A000720","현대건설","21.255384"
"A000760","이화산업","0.08891715"
"A0007C0","아크릴",""
"A0007J0","인벤테라",""
"A000810","삼성화재","9.440399"
"A000850","화천기공","0.27234265"
"A000860","강남제비스코","0.1024203"
"A000880","한화","5.6754494"
"A000890","보해양조","0.398570081"
"A0008Z0","에스엔시스",""
"A000910","유니온","0.97546889"
"A000950","전방","0.1373967"
"A000970","한국주철관","1.67118302"
"A000990","DB하이텍","83.7790913"
"A0009K0","에임드바이오",""
"A001000","신라섬유","0.15722858"
"A001020","페이퍼코리아","1.361160395"
"A001040","CJ","3.4551627"
"A001060","JW중외제약","2.2239652"
"A001070","대한방직","0.24945175"
"A001080","만호제강","0.1854425"
"A0010F0","보원케미칼",""
"A0010V0","제이피아이헬스케어",""
"A001120","LX인터내셔널","10.5381738"
"A001130","대한제분","6.194426"
"A0011A0","액스비스",""
"A0011T0","채비",""
"A001200","유진투자증권","0.518557325"
"A001210","금호전기","0.50382429"
"A001230","동국홀딩스","8.75423025"
"A001250","GS글로벌","87.87748438"
"A001260","남광토건","0.19443885"
"A001270","부국증권","0.1206817"
"A001290","상상인증권","0.112016925"
"A001340","PKC","1.28373294"
"A001360","삼성제약","0.55107465"
"A001380","SG글로벌","0.088315675"
"A001390","KG케미칼","22.5469318"
"A0013V0","삼진식품",""
"A001420","태원물산","0.71019881"
"A001430","세아베스틸지주","1.4097319"
"A001440","대한전선","66.373929"
"A001450","현대해상","12.55619465"
"A001460","BYC","0.042441"
"A001470","삼부토건","7.92608215"
"A001500","현대차증권","0.36082425"
"A001510","SK증권","0.488210165"
"A001520","동양","0.47303193"
"A001530","DI동일","4.42698"
"A001540","안국약품","0.29854952"
"A001550","조비","6.37934185"
"A001560","제일연마","0.30849812"
"A001570","금양","0.628526195"
"A0015G0","그린광학",""
"A0015N0","아로마티카",""
"A0015S0","페스카로",""
"A001620","케이비아이동국실업","0.11159799"
"A001630","종근당홀딩스","0.2055793"
"A001680","대상","3.8160111"
"A001720","신영증권","0.3317488"
"A001740","SK네트웍스","1.73548266"
"A001750","한양증권","0.26987615"
"A001770","SHD","0.7050187"
"A001780","알루코","1.341101185"
"A001790","대한제당","34.57375247"
"A0017J0","세미티에스",""
"A001800","오리온홀딩스","0.9572457"
"A001810","무림SP","0.944381565"
"A001820","삼화콘덴서","1.2186842"
"A001840","이화공영","1.46494048"
"A001940","KISCO홀딩스","0.41804535"
"A002020","코오롱","0.53524285"
"A002030","아세아","1.8027575"
"A002070","비비안","0.51786009"
