sample,universe,family,horizon,metric,pos_n,neg_n,pos_mean,neg_mean,pos_minus_neg,pos_positive_share,neg_positive_share
TRAIN_2016_2022,KOSDAQ,FLOW,5,top,140,151,0.0014412731639882384,-0.0004953234685279639,0.0019365966325162022,0.5714285714285714,0.47019867549668876
TRAIN_2016_2022,KOSDAQ,FLOW,5,spread,140,151,-0.0001450808194329565,-0.0007305375410218835,0.000585456721588927,0.5285714285714286,0.5099337748344371
TRAIN_2016_2022,KOSDAQ,FLOW,20,top,140,151,-0.004770228757973235,0.008701074076260052,-0.013471302834233288,0.42857142857142855,0.5496688741721855
TRAIN_2016_2022,KOSDAQ,FLOW,20,spread,140,151,-0.00369102733341352,0.0007077118816002017,-0.004398739215013722,0.4785714285714286,0.5231788079470199
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,147,144,-0.0005976386395983215,-0.0003717226331980616,-0.00022591600640025993,0.5102040816326531,0.5277777777777778
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,147,144,9.76583221034619e-07,-0.0041149513710532154,0.00411592795427425,0.4897959183673469,0.4305555555555556
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,147,144,-0.005575853734212693,0.002284414569173638,-0.00786026830338633,0.48299319727891155,0.5347222222222222
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,147,144,0.001117261959106582,-0.017416076683207042,0.018533338642313622,0.5102040816326531,0.3680555555555556
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,182,109,0.004500477243698049,0.0029575860968238327,0.0015428911468742161,0.6153846153846154,0.5963302752293578
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,182,109,0.005656975495466326,0.0021471204362816395,0.0035098550591846863,0.6483516483516484,0.5137614678899083
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,182,109,0.014909691480452694,0.019522890293692956,-0.004613198813240262,0.6043956043956044,0.6605504587155964
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,182,109,0.023657850570832393,0.008427074790255265,0.015230775780577127,0.7472527472527473,0.6146788990825688
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,176,115,0.003521300111484761,-0.0014481250196217072,0.004969425131106468,0.5965909090909091,0.5304347826086957
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,176,115,0.0017173114097852765,-0.003326078394526549,0.005043389804311826,0.5454545454545454,0.3826086956521739
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,176,115,0.009116373438118887,0.002576070759481215,0.006540302678637672,0.5965909090909091,0.6
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,176,115,0.00394775891698677,-0.008931540458360707,0.012879299375347477,0.5170454545454546,0.4434782608695652
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,147,144,0.0023610365256574286,-0.00044870571005863654,0.002809742235716065,0.5918367346938775,0.5277777777777778
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,147,144,-0.00011235053112824636,0.0004462802997974663,-0.0005586308309257126,0.5306122448979592,0.5
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,147,144,0.001827466158935546,0.0070801874129484375,-0.005252721254012892,0.48299319727891155,0.5347222222222222
TRAIN_2016_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,147,144,-0.0015447025829090097,0.003346707427636526,-0.0048914100105455355,0.46938775510204084,0.5416666666666666
TRAIN_2016_2022,KOSPI_ALL,MOMENTUM,5,top,140,151,0.0007313193354669175,-0.001933135967918815,0.002664455303385733,0.55,0.5165562913907285
TRAIN_2016_2022,KOSPI_ALL,MOMENTUM,5,spread,140,151,-0.0018208130306428308,-0.0029269844756493204,0.0011061714450064895,0.4357142857142857,0.48344370860927155
TRAIN_2016_2022,KOSPI_ALL,MOMENTUM,20,top,140,151,-0.004546588768580926,-0.0004983073901384123,-0.004048281378442514,0.45,0.5165562913907285
TRAIN_2016_2022,KOSPI_ALL,MOMENTUM,20,spread,140,151,-0.003110908675001445,-0.015858350723716507,0.012747442048715063,0.44285714285714284,0.3841059602649007
TRAIN_2016_2022,KOSPI_ALL,REVISION,5,top,170,121,0.0040828011494995755,0.000997051528786152,0.003085749620713424,0.6058823529411764,0.5206611570247934
TRAIN_2016_2022,KOSPI_ALL,REVISION,5,spread,170,121,0.004811269921037599,0.002020718986289323,0.0027905509347482755,0.611764705882353,0.5289256198347108
TRAIN_2016_2022,KOSPI_ALL,REVISION,20,top,170,121,0.014215675183714532,0.009215226651465786,0.005000448532248746,0.5764705882352941,0.5867768595041323
TRAIN_2016_2022,KOSPI_ALL,REVISION,20,spread,170,121,0.020046309482420106,0.008036544444693886,0.01200976503772622,0.6941176470588235,0.5867768595041323
TRAIN_2016_2022,KOSPI_ALL,VALUE,5,top,172,119,0.00404736201012103,-0.002557233518797882,0.006604595528918913,0.5813953488372093,0.48739495798319327
TRAIN_2016_2022,KOSPI_ALL,VALUE,5,spread,172,119,0.0014655790423332151,-0.0015915009728183936,0.0030570800151516085,0.47674418604651164,0.47058823529411764
TRAIN_2016_2022,KOSPI_ALL,VALUE,20,top,172,119,0.009962063586353353,-0.00043978823501167796,0.010401851821365032,0.5988372093023255,0.5798319327731093
TRAIN_2016_2022,KOSPI_ALL,VALUE,20,spread,172,119,0.002367515104558403,-0.0018176840374099599,0.004185199141968363,0.5116279069767442,0.46218487394957986
TRAIN_2016_2022,KOSPI_ALL,FLOW,5,top,167,124,0.003356253771618439,-0.0011809224763458842,0.004537176247964323,0.6047904191616766,0.5483870967741935
TRAIN_2016_2022,KOSPI_ALL,FLOW,5,spread,167,124,0.0010430116981611243,0.000894577620349019,0.0001484340778121053,0.5089820359281437,0.5564516129032258
TRAIN_2016_2022,KOSPI_ALL,FLOW,20,top,167,124,0.005255927498255879,0.007378659955758533,-0.0021227324575026543,0.5329341317365269,0.6048387096774194
TRAIN_2016_2022,KOSPI_ALL,FLOW,20,spread,167,124,0.003863152389923076,0.004137003637466535,-0.0002738512475434587,0.5449101796407185,0.5483870967741935
TRAIN_2016_2022,KOSPI_EX_K200,MOMENTUM,5,top,134,157,-6.708942149805688e-05,-0.0018659396698325265,0.0017988502483344696,0.5223880597014925,0.4840764331210191
TRAIN_2016_2022,KOSPI_EX_K200,MOMENTUM,5,spread,134,157,-0.003951025210692188,-0.0023001021492953266,-0.0016509230613968614,0.4552238805970149,0.45222929936305734
TRAIN_2016_2022,KOSPI_EX_K200,MOMENTUM,20,top,134,157,-0.009142213333083345,0.0004571757215667989,-0.009599389054650144,0.4552238805970149,0.46496815286624205
TRAIN_2016_2022,KOSPI_EX_K200,MOMENTUM,20,spread,134,157,-0.011780502320834876,-0.01223345585331065,0.0004529535324757743,0.43283582089552236,0.35668789808917195
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,5,top,177,114,0.006714288415668612,0.0008943690662231318,0.00581991934944548,0.6214689265536724,0.543859649122807
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,5,spread,177,114,0.0074683438478975964,0.003857889660663529,0.0036104541872340676,0.615819209039548,0.5350877192982456
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,20,top,177,114,0.021561436655973515,0.01491997265782127,0.006641463998152245,0.6271186440677966,0.5614035087719298
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,20,spread,177,114,0.027309739555694757,0.02095165740861305,0.0063580821470817055,0.6610169491525424,0.6403508771929824
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,5,top,165,126,0.003269195312372765,-0.0018405043686788253,0.005109699681051591,0.6060606060606061,0.5079365079365079
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,5,spread,165,126,-0.001437776998261736,-0.0003713975443562948,-0.0010663794539054413,0.4727272727272727,0.4444444444444444
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,20,top,165,126,0.0067786322983183645,0.0016133903424786463,0.005165241955839718,0.5696969696969697,0.5476190476190477
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,20,spread,165,126,-0.003203733134953311,-0.005025586014299726,0.0018218528793464148,0.47878787878787876,0.4365079365079365
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,5,top,160,131,0.003622729593841685,-0.002190765787499026,0.005813495381340711,0.6,0.4961832061068702
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,5,spread,160,131,0.0006768309726599149,-0.00047228744998386706,0.001149118422643782,0.51875,0.48091603053435117
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,20,top,160,131,0.0068552694657642525,0.0012578635962618727,0.0055974058695023796,0.5625,0.5114503816793893
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,20,spread,160,131,0.0009079437630533343,-0.00012488833176408932,0.0010328320948174237,0.55,0.46564885496183206
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,148,143,-0.00029241816875837063,-0.0008038071100281572,0.0005113889412697865,0.5337837837837838,0.5174825174825175
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,148,143,0.000663518620547936,-0.004989719200758794,0.00565323782130673,0.5337837837837838,0.4195804195804196
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,148,143,-0.004468404975406022,0.00070667844664294,-0.005175083422048962,0.46621621621621623,0.5594405594405595
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,148,143,0.0032878025481795936,-0.020677556235637832,0.023965358783817427,0.5067567567567568,0.34965034965034963
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,5,top,176,115,0.0035008892965923857,0.0014966130964354353,0.00200427620015695,0.5965909090909091,0.6086956521739131
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,5,spread,176,115,0.004679990744067858,0.0013443009251139998,0.003335689818953858,0.6590909090909091,0.5478260869565217
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,20,top,176,115,0.011076199167585623,0.012426103743957804,-0.0013499045763721816,0.5795454545454546,0.6521739130434783
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,20,spread,176,115,0.019503539879414434,0.005250229892256073,0.01425330998715836,0.75,0.6782608695652174
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,5,top,170,121,0.0034728305687835555,-0.002229143593214413,0.005701974161997969,0.5705882352941176,0.5041322314049587
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,5,spread,170,121,0.0015489586355237396,-0.0023795911767946236,0.0039285498123183635,0.5235294117647059,0.4214876033057851
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,20,top,170,121,0.009340717875402452,-0.0017071466230228704,0.011047864498425323,0.5823529411764706,0.5867768595041323
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,20,spread,170,121,0.0031462431588778227,-0.005540593354382507,0.00868683651326033,0.5058823529411764,0.4628099173553719
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,5,top,148,143,0.0015329695317921077,0.0006975780953039519,0.0008353914364881557,0.581081081081081,0.5734265734265734
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,5,spread,148,143,0.0005762126189496053,0.0009093537700988806,-0.0003331411511492753,0.5472972972972973,0.5314685314685315
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,20,top,148,143,0.0020025811139011045,0.008170541622895745,-0.006167960508994641,0.46621621621621623,0.5524475524475524
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,20,spread,148,143,0.0016133267033574313,0.004808488531692961,-0.0031951618283355297,0.4594594594594595,0.5454545454545454
POST_2023_PLUS,K200,MOMENTUM,5,top,95,79,0.008552364920255353,-0.001188618102957807,0.009740983023213159,0.6,0.4810126582278481
POST_2023_PLUS,K200,MOMENTUM,5,spread,95,79,0.007142422093637806,-0.003499994645470314,0.01064241673910812,0.5789473684210527,0.45569620253164556
POST_2023_PLUS,K200,MOMENTUM,20,top,95,76,0.022937792031945747,0.01185747976566131,0.011080312266284437,0.5368421052631579,0.5789473684210527
POST_2023_PLUS,K200,MOMENTUM,20,spread,95,76,0.021838629507273572,-0.0007546810913649022,0.022593310598638474,0.5473684210526316,0.47368421052631576
POST_2023_PLUS,K200,REVISION,5,top,111,63,0.007571462932959166,0.007435484591185199,0.0001359783417739669,0.6036036036036037,0.5714285714285714
POST_2023_PLUS,K200,REVISION,5,spread,111,63,0.006511173862373331,0.0035729619418739763,0.0029382119204993547,0.6576576576576577,0.5714285714285714
POST_2023_PLUS,K200,REVISION,20,top,111,60,0.0291227994789214,0.03238095138241557,-0.003258151903494169,0.6216216216216216,0.65
POST_2023_PLUS,K200,REVISION,20,spread,111,60,0.030114340670844775,0.008312589901593804,0.02180175076925097,0.7837837837837838,0.55
POST_2023_PLUS,K200,VALUE,5,top,103,71,0.005604553433592136,0.007373620095910209,-0.0017690666623180725,0.5048543689320388,0.5774647887323944
POST_2023_PLUS,K200,VALUE,5,spread,103,71,0.0002695145562134523,0.0062454208554224,-0.005975906299208948,0.5048543689320388,0.5774647887323944
POST_2023_PLUS,K200,VALUE,20,top,103,68,0.017750460530551772,0.03489832670596071,-0.017147866175408935,0.5339805825242718,0.6617647058823529
POST_2023_PLUS,K200,VALUE,20,spread,103,68,0.0032556106440744356,0.02310302824062283,-0.019847417596548393,0.49514563106796117,0.5147058823529411
POST_2023_PLUS,K200,FLOW,5,top,104,70,0.004701232896162262,0.004576327277149796,0.0001249056190124661,0.5480769230769231,0.5142857142857142
POST_2023_PLUS,K200,FLOW,5,spread,104,70,0.00325824150700189,0.002092381745362021,0.0011658597616398688,0.5769230769230769,0.5571428571428572
POST_2023_PLUS,K200,FLOW,20,top,104,67,0.013799451623440536,0.02359089157101523,-0.009791439947574695,0.5288461538461539,0.7164179104477612
POST_2023_PLUS,K200,FLOW,20,spread,104,67,0.013325190050721657,0.006027999458875497,0.00729719059184616,0.5961538461538461,0.5522388059701493
POST_2023_PLUS,KOSDAQ,MOMENTUM,5,top,92,82,0.006571026528548698,-0.0012499221856806142,0.007820948714229312,0.5978260869565217,0.4878048780487805
POST_2023_PLUS,KOSDAQ,MOMENTUM,5,spread,92,82,0.007827237620268655,-0.003536647995896791,0.011363885616165446,0.5978260869565217,0.43902439024390244
POST_2023_PLUS,KOSDAQ,MOMENTUM,20,top,92,79,0.020991228508711192,0.0019077510829196807,0.01908347742579151,0.5652173913043478,0.4936708860759494
POST_2023_PLUS,KOSDAQ,MOMENTUM,20,spread,92,79,0.0245955249191028,-0.0026490742251445523,0.027244599144247355,0.5652173913043478,0.4177215189873418
POST_2023_PLUS,KOSDAQ,REVISION,5,top,110,64,0.008437815505434217,0.0014367365452413851,0.0070010789601928315,0.6181818181818182,0.5
POST_2023_PLUS,KOSDAQ,REVISION,5,spread,110,64,0.007455647268716361,2.9123012209751695e-05,0.00742652425650661,0.6272727272727273,0.5
POST_2023_PLUS,KOSDAQ,REVISION,20,top,110,61,0.023562877283858096,0.022201830136616967,0.0013610471472411297,0.6363636363636364,0.6229508196721312
POST_2023_PLUS,KOSDAQ,REVISION,20,spread,110,61,0.02367550919339335,0.012712571992672245,0.010962937200721105,0.6818181818181818,0.6229508196721312
POST_2023_PLUS,KOSDAQ,VALUE,5,top,96,78,0.0032565980392492097,0.0016634176892920945,0.0015931803499571152,0.5104166666666666,0.5256410256410257
POST_2023_PLUS,KOSDAQ,VALUE,5,spread,96,78,-0.004771273747908551,0.0031032409558920324,-0.007874514703800583,0.46875,0.5384615384615384
POST_2023_PLUS,KOSDAQ,VALUE,20,top,96,75,0.008096078812241381,0.008628544006731293,-0.0005324651944899114,0.5416666666666666,0.56
POST_2023_PLUS,KOSDAQ,VALUE,20,spread,96,75,-0.010700586300045846,0.003159857610588902,-0.013860443910634748,0.46875,0.41333333333333333
POST_2023_PLUS,KOSDAQ,FLOW,5,top,97,77,0.005412035288431494,0.0001123643721603515,0.0052996709162711425,0.5979381443298969,0.42857142857142855
POST_2023_PLUS,KOSDAQ,FLOW,5,spread,97,77,0.0004780165834302616,0.0021732748333324115,-0.00169525824990215,0.5154639175257731,0.5584415584415584
POST_2023_PLUS,KOSDAQ,FLOW,20,top,97,74,0.017008049174159854,0.0030138430709326872,0.013994206103227167,0.5876288659793815,0.5
POST_2023_PLUS,KOSDAQ,FLOW,20,spread,97,74,-0.0006791442928018193,0.012066778530364891,-0.01274592282316671,0.4329896907216495,0.5540540540540541
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,95,79,0.008156853332932909,-0.0049641976290099475,0.013121050961942857,0.5789473684210527,0.45569620253164556
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,95,79,0.009015110206525274,-0.007207771706370699,0.016222881912895972,0.6421052631578947,0.3924050632911392
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,95,76,0.022142633252690475,-0.006974758618717887,0.02911739187140836,0.5894736842105263,0.5
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,95,76,0.023206415178492826,-0.009092827193501568,0.03229924237199439,0.5578947368421052,0.40789473684210525
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,114,60,0.009194176031762577,-0.0002500990769671992,0.009444275108729775,0.6929824561403509,0.48333333333333334
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,114,60,0.007281749378367973,-0.0018982233662777552,0.009179972744645729,0.6842105263157895,0.45
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,114,57,0.02849761518445059,0.01264542790339464,0.015852187281055953,0.7017543859649122,0.5614035087719298
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,114,57,0.024527192754717233,0.0019935115174989047,0.022533681237218328,0.7631578947368421,0.5087719298245614
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,92,82,0.0009711856096176387,0.0046808628637721224,-0.0037096772541544837,0.5108695652173914,0.5853658536585366
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,92,82,-0.0034534112341237898,0.002394372619652632,-0.005847783853776422,0.44565217391304346,0.524390243902439
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,92,79,-0.0008069348429098006,0.0223947469903412,-0.023201681833251,0.43478260869565216,0.6455696202531646
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,92,79,-0.011467875974045293,0.0069815630873042685,-0.018449439061349562,0.41304347826086957,0.46835443037974683
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,99,75,0.005425280849872881,0.0007533714743714419,0.004671909375501439,0.5757575757575758,0.52
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,99,75,0.0015741050838039819,0.0022076071280281175,-0.0006335020442241356,0.5555555555555556,0.5333333333333333
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,99,72,0.013206558300823372,0.012130152891299907,0.0010764054095234645,0.5757575757575758,0.5416666666666666
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,99,72,0.0029995656229185,0.014352934937568871,-0.01135336931465037,0.5050505050505051,0.5972222222222222
POST_2023_PLUS,KOSPI_ALL,MOMENTUM,5,top,95,79,0.006409673832477331,-0.0022597585301955595,0.008669432362672891,0.6,0.5063291139240507
POST_2023_PLUS,KOSPI_ALL,MOMENTUM,5,spread,95,79,0.0049473531792313145,-0.002299540668999507,0.007246893848230821,0.5578947368421052,0.43037974683544306
POST_2023_PLUS,KOSPI_ALL,MOMENTUM,20,top,95,76,0.017517410500769628,0.0014558520222964953,0.016061558478473133,0.5684210526315789,0.5131578947368421
POST_2023_PLUS,KOSPI_ALL,MOMENTUM,20,spread,95,76,0.015629118863419268,-0.0002816555183609059,0.015910774381780173,0.49473684210526314,0.47368421052631576
POST_2023_PLUS,KOSPI_ALL,REVISION,5,top,117,57,0.007661582927537507,0.003316590984518845,0.004344991943018663,0.6752136752136753,0.543859649122807
POST_2023_PLUS,KOSPI_ALL,REVISION,5,spread,117,57,0.005646994431440785,0.0011015689553030034,0.004545425476137782,0.6153846153846154,0.5614035087719298
POST_2023_PLUS,KOSPI_ALL,REVISION,20,top,117,54,0.02597668645041056,0.02123344761197884,0.004743238838431717,0.6837606837606838,0.6296296296296297
POST_2023_PLUS,KOSPI_ALL,REVISION,20,spread,117,54,0.022304761841752122,0.0047895943223972325,0.01751516751935489,0.7948717948717948,0.5370370370370371
POST_2023_PLUS,KOSPI_ALL,VALUE,5,top,105,69,0.00493259409267828,0.005239646197934473,-0.000307052105256193,0.5142857142857142,0.5652173913043478
POST_2023_PLUS,KOSPI_ALL,VALUE,5,spread,105,69,-7.027941311581709e-05,0.0003019072603873899,-0.00037218667350320697,0.4857142857142857,0.463768115942029
POST_2023_PLUS,KOSPI_ALL,VALUE,20,top,105,66,0.012375132531446691,0.030480627876689263,-0.01810549534524257,0.5428571428571428,0.6818181818181818
POST_2023_PLUS,KOSPI_ALL,VALUE,20,spread,105,66,-0.005601069357689628,0.010425911304790524,-0.01602698066248015,0.44761904761904764,0.4393939393939394
POST_2023_PLUS,KOSPI_ALL,FLOW,5,top,97,77,0.004201647998623371,0.0036097824354021962,0.0005918655632211746,0.5876288659793815,0.5194805194805194
POST_2023_PLUS,KOSPI_ALL,FLOW,5,spread,97,77,0.003508896557631913,0.002440084625741061,0.001068811931890852,0.5567010309278351,0.5974025974025974
POST_2023_PLUS,KOSPI_ALL,FLOW,20,top,97,74,0.00886784405580688,0.022447682731428758,-0.013579838675621878,0.5051546391752577,0.6351351351351351
POST_2023_PLUS,KOSPI_ALL,FLOW,20,spread,97,74,0.012751153945093434,0.011313765130928959,0.001437388814164475,0.6597938144329897,0.581081081081081
POST_2023_PLUS,KOSPI_EX_K200,MOMENTUM,5,top,87,87,0.005375612319919736,-0.003114589988383055,0.008490202308302792,0.5747126436781609,0.45977011494252873
POST_2023_PLUS,KOSPI_EX_K200,MOMENTUM,5,spread,87,87,0.0034791414978391144,-0.0010375066144736199,0.0045166481123127345,0.4827586206896552,0.5172413793103449
POST_2023_PLUS,KOSPI_EX_K200,MOMENTUM,20,top,87,84,0.01292769742819757,-0.004644680361724458,0.017572377789922027,0.5862068965517241,0.40476190476190477
POST_2023_PLUS,KOSPI_EX_K200,MOMENTUM,20,spread,87,84,0.012948516902747205,-0.000541114612117596,0.013489631514864802,0.47126436781609193,0.44047619047619047
