date,universe,family,current_positive,current_state,alt_top_5,mom_top_5,alt_minus_mom_top_5,alt_spread_5,mom_spread_5,alt_minus_mom_spread_5,alt_top_20,mom_top_20,alt_minus_mom_top_20,alt_spread_20,mom_spread_20,alt_minus_mom_spread_20
2017-02-07,K200,REVISION,1,N,0.010004178469895,0.0135727344844294,-0.0035685560145344002,-0.0139692449525495,0.0004612807419395,-0.014430525694489,0.004079753360782146,0.00242496025634531,0.0016547931044368358,-0.014706057025257735,-0.023098342329099242,0.008392285303841507
2017-02-07,K200,VALUE,1,N,0.0257012511539422,0.0135727344844294,0.0121285166695128,0.0162181669243395,0.0004612807419395,0.0157568861824,0.033523030469075676,0.00242496025634531,0.031098070212730367,0.03274606256318835,-0.023098342329099242,0.05584440489228759
2017-02-07,K200,FLOW,1,W+,0.02930288351405,0.0135727344844294,0.015730149029620596,0.0117867642054985,0.0004612807419395,0.011325483463559,0.018454848384258593,0.00242496025634531,0.016029888127913283,0.0014173503735948056,-0.023098342329099242,0.024515692702694047
2017-02-14,K200,REVISION,1,N,0.0102791987750428,-0.0002318333012078,0.010511032076250601,-0.000858431452658,-0.0248388200553679,0.023980388602709898,-0.011331518262778895,-0.018591122727994902,0.0072596044652160074,0.0016922742606955143,-0.03270270837822542,0.034394982638920935
2017-02-14,K200,VALUE,1,N,0.0128668410932307,-0.0002318333012078,0.0130986743944385,0.000357946139613,-0.0248388200553679,0.0251967661949809,0.0071745397319482596,-0.018591122727994902,0.02576566245994316,0.007698403469488246,-0.03270270837822542,0.04040111184771367
2017-02-14,K200,FLOW,1,W+,-0.0018388710265724,-0.0002318333012078,-0.0016070377253646,-0.0181466014291106,-0.0248388200553679,0.006692218626257299,-0.01578462996936103,-0.018591122727994902,0.0028064927586338717,-0.01660836419856071,-0.03270270837822542,0.01609434417966471
2017-03-15,K200,REVISION,0,N,0.0257519120103153,0.0071835568611491,0.0185683551491662,0.0155514413000183,0.0045060893877943,0.011045351912224,0.03477737347490195,-0.008936411473008055,0.043713784947910006,0.02756730165829735,-0.04134381756273586,0.06891111922103321
2017-03-15,K200,VALUE,1,N,0.0142368252519015,0.0071835568611491,0.0070532683907524,0.0011291655243552,0.0045060893877943,-0.0033769238634390997,0.019113536245066287,-0.008936411473008055,0.02804994771807434,-0.004946412013882018,-0.04134381756273586,0.036397405548853845
2017-03-15,K200,FLOW,0,R-,0.0081871974463355,0.0071835568611491,0.0010036405851864003,0.0017736492438786,0.0045060893877943,-0.0027324401439156997,0.017952119466710492,-0.008936411473008055,0.026888530939718547,0.002756960637329442,-0.04134381756273586,0.044100778200065305
2017-04-05,K200,REVISION,1,W+,-0.0028597250662875,-0.0030157502089822,0.00015602514269469998,0.0096112955869009,0.0067805618350303,0.0028307337518706,0.05543140316153061,0.04687417028500418,0.008557232876526433,0.00391105973246475,0.0036692916128624464,0.0002417681196023036
2017-04-05,K200,VALUE,1,R+,-0.0097188444064586,-0.0030157502089822,-0.0067030941974764,0.0092609091712492,0.0067805618350303,0.0024803473362189,0.036327945641744686,0.04687417028500418,-0.010546224643259494,-0.029180279922285668,0.0036692916128624464,-0.032849571535148114
2017-04-05,K200,FLOW,1,N,-0.0101636136611715,-0.0030157502089822,-0.0071478634521893,0.0048688876777728,0.0067805618350303,-0.0019116741572575,0.04474452093774617,0.04687417028500418,-0.0021296493472580114,0.001527464353918706,0.0036692916128624464,-0.0021418272589437404
2017-04-12,K200,REVISION,1,W+,0.0032798904696201,0.0148064082075802,-0.0115265177379601,-0.0038307961711419,0.0044211713955733,-0.0082519675667152,0.06412194114623415,0.05565862513114017,0.00846331601509398,-0.023003567577805972,-0.00889463977477023,-0.014108927803035742
2017-04-12,K200,VALUE,1,N,-0.0023163584553722,0.0148064082075802,-0.0171227666629524,-0.0404228676510202,0.0044211713955733,-0.044844039046593495,0.06538163523965768,0.05565862513114017,0.009723010108517505,-0.026510285254641497,-0.00889463977477023,-0.017615645479871267
2017-04-12,K200,FLOW,1,N,0.0182241713233431,0.0148064082075802,0.0034177631157629,0.012168564067429,0.0044211713955733,0.0077473926718557,0.06101687902638209,0.05565862513114017,0.005358253895241916,-0.005530802837832249,-0.00889463977477023,0.0033638369369379806
2017-04-19,K200,REVISION,1,N,0.0286367830868906,0.0015043695667693,0.0271324135201213,0.0004630353194453,-0.0301467837149674,0.030609819034412702,0.08348250396759482,0.054396477136906984,0.02908602683068784,-0.00841952077885888,0.0007602227380549831,-0.009179743516913863
2017-04-19,K200,VALUE,1,R+,0.0374047162153807,0.0015043695667693,0.0359003466486114,0.0290289464193427,-0.0301467837149674,0.0591757301343101,0.09637210767187465,0.054396477136906984,0.04197563053496767,0.03629844687252559,0.0007602227380549831,0.03553822413447061
2017-04-19,K200,FLOW,1,W+,0.0121163404241043,0.0015043695667693,0.010611970857335,-0.0209300455581796,-0.0301467837149674,0.0092167381567878,0.058842838892802396,0.054396477136906984,0.004446361755895412,-0.014801154132580652,0.0007602227380549831,-0.015561376870635635
2017-04-26,K200,REVISION,1,N,0.0256273567901289,0.0331660758130227,-0.007538719022893801,-0.0022841325788152,0.023372979736723,-0.025657112315538202,0.08492673332768685,0.0666604570949978,0.01826627623268906,0.0032576251698148706,0.01656153515304082,-0.013303909983225948
2017-04-26,K200,VALUE,1,N,0.0111081832217548,0.0331660758130227,-0.022057892591267902,-0.0258459156613204,0.023372979736723,-0.0492188953980434,0.08439162615973994,0.0666604570949978,0.017731169064742147,0.014587080205318292,0.01656153515304082,-0.001974454947722526
2017-04-26,K200,FLOW,1,N,0.0241718831474523,0.0331660758130227,-0.008994192665570402,0.0057427142422455,0.023372979736723,-0.0176302654944775,0.07086686996701341,0.0666604570949978,0.004206412872015619,0.006875245889756076,0.01656153515304082,-0.009686289263284742
2017-10-20,K200,REVISION,1,R+,0.0059540344616018,0.0021697628313511,0.0037842716302507,-0.0125848472245732,-0.007964753779239,-0.0046200934453342005,0.02041998502432807,0.03488836602439638,-0.014468381000068309,0.005075721401065714,0.016705305603184728,-0.011629584202119014
2017-10-20,K200,VALUE,1,R+,0.014215874899062,0.0021697628313511,0.0120461120677109,-0.0042377738719623,-0.007964753779239,0.003726979907276699,-0.012492152749453589,0.03488836602439638,-0.04738051877384997,-0.0638315791094175,0.016705305603184728,-0.08053688471260223
2017-10-20,K200,FLOW,1,R+,0.0166472787256135,0.0021697628313511,0.014477515894262402,0.0089736197279294,-0.007964753779239,0.016938373507168397,0.04132815002984236,0.03488836602439638,0.006439784005445981,0.018247139527208134,0.016705305603184728,0.0015418339240234058
2017-12-22,K200,REVISION,0,N,0.0339106330532839,0.0233316682420663,0.0105789648112176,0.003092144419948,-0.0133962074466048,0.0164883518665528,0.07820399088202601,0.06843388256226235,0.00977010831976366,-0.0033415513291575882,-0.026072531554972023,0.022730980225814434
2017-12-22,K200,VALUE,1,W+,0.0203054389421296,0.0233316682420663,-0.0030262292999367023,-0.00496150299041,-0.0133962074466048,0.0084347044561948,0.07979176939570043,0.06843388256226235,0.01135788683343808,0.0070057828238867526,-0.026072531554972023,0.033078314378858775
2017-12-22,K200,FLOW,0,R-,0.0234730708643452,0.0233316682420663,0.00014140262227890082,-0.0078026203761579,-0.0133962074466048,0.005593587070446901,0.06977671281292874,0.06843388256226235,0.0013428302506663936,-0.001187350419327049,-0.026072531554972023,0.024885181135644974
2018-01-03,K200,REVISION,1,N,0.0285015853756235,0.0381243806484715,-0.009622795272847998,0.0021506701105934,0.0228024162673769,-0.0206517461567835,0.058652251716875936,0.06875617788818644,-0.010103926171310507,0.011521091083273038,-0.004547553672225035,0.016068644755498074
2018-01-03,K200,VALUE,1,W+,0.039774084153216,0.0381243806484715,0.0016497035047444986,0.0276035844851392,0.0228024162673769,0.004801168217762299,0.06911505106437432,0.06875617788818644,0.0003588731761878794,0.01719160250875018,-0.004547553672225035,0.021739156180975217
2018-01-03,K200,FLOW,0,R-,0.0190237093971912,0.0381243806484715,-0.0191006712512803,-0.011922328119522,0.0228024162673769,-0.034724744386898904,0.05537054620759596,0.06875617788818644,-0.013385631680590482,-0.0008756766689941298,-0.004547553672225035,0.0036718770032309056
2018-02-07,K200,REVISION,0,R-,-0.0024218816651727,0.0019787617679269,-0.0044006434330996005,0.028048170472796,0.0263439977454836,0.0017041727273124016,0.0025719902327914212,-0.00017817636276529214,0.0027501665955567134,0.004742652285432358,-0.009659215135638721,0.01440186742107108
2018-02-07,K200,VALUE,0,W-,-0.0283798120569889,0.0019787617679269,-0.030358573824915802,-0.0256911640992673,0.0263439977454836,-0.052035161844750905,-0.012541396830576756,-0.00017817636276529214,-0.012363220467811464,-0.06214806776738657,-0.009659215135638721,-0.05248885263174785
2018-02-07,K200,FLOW,0,W-,-0.0105172051154468,0.0019787617679269,-0.0124959668833737,0.0059745133103873,0.0263439977454836,-0.0203694844350963,-0.011113406336441867,-0.00017817636276529214,-0.010935229973676575,-0.03642585837921908,-0.009659215135638721,-0.026766643243580357
2018-02-14,K200,REVISION,0,N,0.0249433567491155,0.0226679806649501,0.0022753760841653994,0.0018642325030944,-0.0092682849084092,0.0111325174115036,-0.006646397052079367,-0.013163467804986784,0.006517070752907417,-0.021993646584938853,-0.04137960685212749,0.01938596026718864
2018-02-14,K200,VALUE,0,W-,0.0211851674429732,0.0226679806649501,-0.0014828132219768982,-0.0226625124615383,-0.0092682849084092,-0.0133942275531291,0.000658278328352857,-0.013163467804986784,0.01382174613333964,-0.04842834294235343,-0.04137960685212749,-0.007048736090225938
2018-02-14,K200,FLOW,0,W-,0.0190782659937786,0.0226679806649501,-0.0035897146711714976,-0.014023151375961,-0.0092682849084092,-0.004754866467551799,0.001451811234340461,-0.013163467804986784,0.014615279039327245,-0.040679570130171316,-0.04137960685212749,0.0007000367219561765
2018-03-05,K200,REVISION,0,N,0.0317087503191231,0.0320289412069852,-0.00032019088786210126,-0.0240747386851679,-0.0093490866047913,-0.0147256520803766,0.015150830931132786,0.016473261486946278,-0.001322430555813492,-0.02618551001103231,-0.02391814864907915,-0.0022673613619531574
2018-03-05,K200,VALUE,0,N,0.0355709983171053,0.0320289412069852,0.0035420571101201018,-0.023694170835718,-0.0093490866047913,-0.014345084230926699,-0.0036449082601548444,0.016473261486946278,-0.020118169747101122,-0.08156219802747589,-0.02391814864907915,-0.05764404937839673
2018-03-05,K200,FLOW,0,N,0.0271819934567219,0.0320289412069852,-0.004846947750263297,-0.0276152523965879,-0.0093490866047913,-0.0182661657917966,0.02671393864458449,0.016473261486946278,0.010240677157638212,-0.0394510253878918,-0.02391814864907915,-0.015532876738812651
2018-03-19,K200,REVISION,0,R-,-0.0115438626940482,-0.0155525557328312,0.004008693038783,0.006604803959652,0.0071598626859073,-0.0005550587262553005,0.006492672700165292,0.016147506480188367,-0.009654833780023075,0.01756326375787509,0.019075857236832805,-0.0015125934789577133
2018-03-19,K200,VALUE,1,R+,-0.0239846217397968,-0.0155525557328312,-0.008432066006965602,-0.02001320665381,0.0071598626859073,-0.0271730693397173,-0.01226373816112003,0.016147506480188367,-0.028411244641308397,-0.04754507349583614,0.019075857236832805,-0.06662093073266895
2018-03-19,K200,FLOW,1,R+,-0.0197466022333759,-0.0155525557328312,-0.004194046500544701,0.0033890237047315,0.0071598626859073,-0.0037708389811758,0.016400715260423526,0.016147506480188367,0.000253208780235159,-0.010090981362309903,0.019075857236832805,-0.029166838599142708
2018-03-26,K200,REVISION,0,N,0.0071191166271621,0.0116503220514865,-0.0045312054243244,-0.0093953271880445,-0.0152811807921159,0.0058858536040714005,0.04316656933110208,0.02882187137147252,0.01434469795962956,0.03197108343611843,-0.017053917013124864,0.049025000449243294
