date,universe,n_pos_alt,meta_state,pos_alt_top_5,mom_top_5,pos_minus_mom_top_5,pos_alt_spread_5,mom_spread_5,pos_minus_mom_spread_5,pos_alt_top_20,mom_top_20,pos_minus_mom_top_20,pos_alt_spread_20,mom_spread_20,pos_minus_mom_spread_20
2018-02-07,K200,0,MOM_BROAD_RISK_OFF,,0.0019787617679269,,,0.0263439977454836,,,-0.00017817636276529214,,,-0.009659215135638721,
2018-02-14,K200,0,MOM_BROAD_RISK_OFF,,0.0226679806649501,,,-0.0092682849084092,,,-0.013163467804986784,,,-0.04137960685212749,
2018-03-05,K200,0,MOM_BROAD_RISK_OFF,,0.0320289412069852,,,-0.0093490866047913,,,0.016473261486946278,,,-0.02391814864907915,
2018-03-19,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.02186561198658635,-0.0155525557328312,-0.0063130562537551515,-0.00831209147453925,0.0071598626859073,-0.015471954160446551,0.002068488549651748,0.016147506480188367,-0.01407901793053662,-0.028818027429073023,0.019075857236832805,-0.04789388466590583
2018-03-26,K200,0,MOM_BROAD_RISK_OFF,,0.0116503220514865,,,-0.0152811807921159,,,0.02882187137147252,,,-0.017053917013124864,
2018-07-02,K200,0,MOM_BROAD_RISK_OFF,,0.003363983549637,,,-0.0089054691744193,,,-0.041073596225618236,,,-0.07342632437256535,
2018-07-23,K200,0,MOM_BROAD_RISK_OFF,,0.0055321761749224,,,-0.0316482632778086,,,-0.009252566829108244,,,-0.04881196615329875,
2018-07-30,K200,2,MOM_RISK_ROTATION_SUPPORT,0.007990143080738199,-0.0098659405247256,0.0178560836054638,-0.0059388514828188,-0.0279011776570846,0.0219623261742658,0.011242249275361549,-0.010457220561232106,0.021699469836593654,-0.01473257260636468,-0.016577977890607887,0.0018454052842432067
2018-08-06,K200,1,MOM_BROAD_RISK_OFF,-0.0141013333394604,-0.0212245463990851,0.007123213059624699,-0.0049186116627804,-0.0032006773835031,-0.0017179342792773,-0.027860089822051348,0.005290356628310899,-0.03315044645036225,-0.06305768578599125,0.02962474338927601,-0.09268242917526726
2018-08-13,K200,1,MOM_BROAD_RISK_OFF,0.0063181043277959,0.0166931894455688,-0.010375085117772902,-0.016459062869702,0.0137131754412055,-0.0301722383109075,-0.014780982179741997,0.04690331752516408,-0.061684299704906076,-0.06610516859508742,0.05877465800934756,-0.12487982660443497
2018-08-21,K200,3,MOM_RISK_ROTATION_SUPPORT,0.0058661546321562,0.0043095456151611,0.0015566090169951002,0.0007078041283659001,0.0011673708607199,-0.00045956673235399983,0.01476553169896507,0.04778422521833203,-0.03301869351936696,-0.004523213914938336,0.05898745396608396,-0.06351066788102229
2018-11-06,K200,0,MOM_BROAD_RISK_OFF,,0.0124308490977626,,,0.0236755906865436,,,0.03210221690443804,,,-0.06249192092939726,
2018-11-20,K200,2,MOM_RISK_ROTATION_SUPPORT,0.00990672984078495,-0.0126644505864096,0.02257118042719455,-0.00482882004331675,-0.0375790295073763,0.03275020946405955,0.03249095082928999,-0.007779551626316161,0.04027050245560615,0.013409085130710319,-0.05050190043498104,0.06391098556569136
2018-12-18,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.025696467529911966,-0.0306701656393872,0.004973698109475233,-0.018986828219221902,-0.0204042413095799,0.0014174130903579982,0.011790637261992476,-0.038771866380382325,0.0505625036423748,-0.020803099681817965,-0.09869531879239535,0.07789221911057738
2018-12-26,K200,1,MOM_BROAD_RISK_OFF,-0.0283765339893293,-0.006365404664718,-0.0220111293246113,-0.0468047460178959,0.0015758610877356,-0.0483806071056315,0.06787109030744043,-0.01543760939366745,0.08330869970110788,0.03879656042737256,-0.11888284953720529,0.15767940996457785
2019-01-11,K200,3,MOM_RISK_ROTATION_SUPPORT,0.01761922005915353,0.0117875901777974,0.00583162988135613,0.002693426330236368,-0.0068417764025369,0.009535202732773267,0.036139203103862684,0.010920076129310896,0.025219126974551788,-0.014267909422533606,-0.07041627363804659,0.05614836421551298
2019-01-18,K200,3,MOM_RISK_ROTATION_SUPPORT,0.010934817149873868,-0.0071392361245724,0.018074053274446267,-0.008966298598335067,-0.0423453450321879,0.03337904643385283,0.035097026174433,0.008327099760022438,0.02676992641441056,-0.024817143472717202,-0.080979010744744,0.05616186727202681
2019-01-25,K200,3,MOM_RISK_ROTATION_SUPPORT,0.0085906875640169,0.0140783281970848,-0.005487640633067899,-0.0013421857248310336,-0.0038059330610586,0.0024637473362275663,0.03489582184348968,0.026426921628909916,0.008468900214579765,-0.010896993883633558,-0.046238117861475914,0.03534112397784236
2019-03-07,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.0007399370233064999,0.0045647537169702,-0.0053046907402767,0.0012593641281512,0.0041620090053681,-0.0029026448772169005,-0.0037371121133840113,-0.007558595842116156,0.0038214837287321446,-0.018123637214182198,-0.04057681549431824,0.022453178280136044
2019-03-14,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.0044716124357343,-0.0127086017185907,0.008236989282856402,0.0020396805023452664,-0.0174729710855806,0.019512651587925867,0.015560548502635477,0.005905861350403496,0.00965468715223198,-0.0028834838076744473,-0.040978948279789096,0.03809546447211465
2019-03-21,K200,0,MOM_BROAD_RISK_OFF,,-0.0039714573947801,,,0.0270473759943101,,,0.021641637340326758,,,-0.01471424134607835,
2019-04-04,K200,2,MOM_RISK_ROTATION_SUPPORT,0.004806030564398701,0.0181936884499113,-0.013387657885512598,-0.007669184626390799,0.0037411243819124,-0.011410309008303199,-0.021976647050294784,-0.0020839448169494013,-0.019892702233345383,-0.018648577814508405,0.0006167786027757582,-0.019265356417284163
2019-10-07,K200,0,MOM_BROAD_RISK_OFF,,0.0069936980017531,,,-0.0246408289078269,,,0.05595278330826936,,,0.006918781614613678,
2019-10-15,K200,1,MOM_BROAD_RISK_OFF,0.0125583113538249,0.0184397586694003,-0.005881447315575399,0.0080496485414504,0.0105401998735578,-0.002490551332107401,0.035595726882125645,0.0409615136131114,-0.005365786730985755,0.0245969673785551,0.01893845654284143,0.00565851083571367
2019-10-22,K200,0,MOM_BROAD_RISK_OFF,,0.0030901581743778,,,0.0159234977463399,,,0.02046295098633344,,,0.02319359315263836,
2020-02-11,K200,0,MOM_BROAD_RISK_OFF,,-0.0069127304362869,,,0.0206741632914043,,,-0.11312023721535946,,,0.06311462111685096,
2020-09-22,K200,0,MOM_BROAD_RISK_OFF,,-0.0049699065228834,,,-0.0101293056747793,,,0.008463080460978878,,,-0.005505552631643762,
2020-09-29,K200,0,MOM_BROAD_RISK_OFF,,0.0546309755868789,,,0.027355163825485,,,0.004300260571958425,,,0.01596843950468041,
2020-10-12,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.0115837165884778,-0.0368901245243054,0.0253064079358276,0.006614881491259002,-0.0274905505256598,0.034105432016918805,0.030923179848822906,0.03163210137351635,-0.0007089215246934462,0.004494988106643357,0.011141198018950194,-0.006646209912306837
2020-10-19,K200,1,MOM_BROAD_RISK_OFF,0.0205491764550034,-0.0021909722937914,0.0227401487487948,0.0490723360127896,0.0055633998637238,0.0435089361490658,0.08378624397452916,0.06411716320880312,0.019669080765726044,0.026481054058001607,-0.005394987765809489,0.031876041823811097
2021-02-22,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.012943871341659398,-0.0455088627432079,0.032564991401548504,0.020802241820093968,-0.0347866988738111,0.05558894069390506,0.00734460159849822,-0.06449349699657381,0.07183809859507202,0.03371339525839667,-0.07710636815182736,0.11081976341022404
2021-03-02,K200,2,MOM_RISK_ROTATION_SUPPORT,0.022004444767002397,-0.0309258090538373,0.0529302538208397,0.061479159593144456,-0.0102172889038473,0.07169644849699175,0.06656380476141721,0.00039043442526298655,0.06617337033615422,0.041802073859724675,-0.04051533472071134,0.08231740858043601
2021-03-09,K200,2,MOM_RISK_ROTATION_SUPPORT,0.0220695094214699,0.0235947743746265,-0.0015252649531565972,-0.02894038856502305,-0.0253212241379836,-0.00361916442703945,0.04633207979658194,0.037391922894056684,0.008940156902525254,-0.016890553912546014,-0.01721396298371114,0.00032340907116512607
2021-03-16,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.00942204575371325,-0.0119251998177353,0.0025031540640220503,0.00463435723520765,-0.0088783145732516,0.013512671808459251,0.0425706972786285,0.04775861736479481,-0.005187920086166309,0.0011158819342684811,-0.001159637733018748,0.002275519667287229
2021-03-23,K200,2,MOM_RISK_ROTATION_SUPPORT,0.030666113569906346,0.0206917860964229,0.009974327473483445,0.0059112582918246,0.0034822315325442,0.0024290267592804,0.09063478686558846,0.08951808566766584,0.0011167011979226205,-0.00012935437553512896,0.015192468632785339,-0.015321823008320468
2021-05-27,K200,2,MOM_RISK_ROTATION_SUPPORT,0.01675408014358705,0.0111112370462891,0.005642843097297949,-0.0009645683878163501,-0.0050433514865119,0.00407878309869555,0.012224342100540797,0.020769051101750424,-0.008544709001209627,-0.004563768390375533,0.004577256134898233,-0.009141024525273767
2021-06-10,K200,2,MOM_RISK_ROTATION_SUPPORT,0.00398293446040165,-0.0127204169951842,0.016703351455585852,-0.0029173029530922,-0.0254984029170738,0.0225810999639816,-0.00997095573082657,-0.028607750741960758,0.01863679501113419,-0.0005654385519967553,-0.03531988063016844,0.03475444207817169
2021-06-17,K200,2,MOM_RISK_ROTATION_SUPPORT,0.00027012230245375066,0.0078929838350919,-0.007622861532638149,0.0072822040395874,0.0140421264561296,-0.0067599224165422,0.006865343851899852,0.010605092238886726,-0.003739748386986874,0.0075669184595590355,-0.0036618723704165967,0.011228790829975632
2021-07-08,K200,0,MOM_BROAD_RISK_OFF,,0.0271337606515231,,,0.0064819178028614,,,-0.01125789165779345,,,-0.029995970837400132,
2021-07-22,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.0014888280383076498,0.0001774677825989,-0.0016662958209065497,0.0024013661113847506,0.0051200766650842,-0.002718710553699449,-0.08803863276685553,-0.09887851499001465,0.010839882223159125,0.010962372218223715,-0.041007311293614124,0.05196968351183784
2021-08-05,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.0113240503947307,-0.0126127419829776,0.0012886915882469006,0.001702962583066633,-0.0061557999054246,0.007858762488491234,-0.012395186019021712,-0.03161096936932084,0.01921578335029913,0.0066190211761227484,-0.043196526575551175,0.049815547751673926
2021-08-12,K200,0,MOM_BROAD_RISK_OFF,,-0.0717669152259105,,,-0.0113898897983737,,,-0.006596418536920501,,,-0.018278134028662962,
2021-08-20,K200,0,MOM_BROAD_RISK_OFF,,0.0423984735084499,,,-0.0195960573939368,,,0.09876951462950534,,,0.024892481071613126,
2021-08-27,K200,0,MOM_BROAD_RISK_OFF,,0.0136115073356313,,,-0.0067139433879114,,,0.054285826894448386,,,0.08797127637468205,
2021-09-03,K200,0,MOM_BROAD_RISK_OFF,,0.0128925539008939,,,0.0197272582107521,,,-0.021397301052307416,,,0.04721557029881973,
2021-10-29,K200,0,MOM_BROAD_RISK_OFF,,0.0139935579930337,,,0.0191691153276154,,,-0.0010539009572192448,,,0.07348587763491188,
2021-12-10,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.00011198973365214999,0.0016739664822585,-0.00178595621591065,0.0012235512160269,0.0016124024202305,-0.00038885120420359995,-0.0320827725666607,-0.02976865609994861,-0.0023141164667120906,-0.029229358196627364,-0.024119801395733442,-0.005109556800893922
2021-12-17,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.009351748421437267,0.0026401399637408,-0.011991888385178067,-0.003312746211997366,0.0076789519374526,-0.010991698149449966,-0.03636208774499446,-0.03649207081122974,0.0001299830662352744,0.014080461270590003,-0.008061759839212312,0.022142221109802317
2022-01-10,K200,1,MOM_BROAD_RISK_OFF,-0.0235138188779529,-0.0052673362539349,-0.018246482624018,-0.0009833341302434,0.0180938656209332,-0.019077199751176603,-0.03140687164844114,-0.02921464798044804,-0.0021922236679930984,0.05104754224516195,0.016627423047684164,0.03442011919747778
2022-03-21,K200,3,MOM_RISK_ROTATION_SUPPORT,0.027887838043397867,0.0165343084390003,0.011353529604397568,0.015335548731699967,-0.0050457885944677,0.02038133732616767,0.022960081244562985,-0.006990671072437782,0.029950752317000767,0.011746556596482974,-0.05580425542829037,0.06755081202477335
2022-04-04,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.017067477396243032,-0.0191646433386889,0.002097165942445866,0.015078994777902,0.0101000428313629,0.004978951946539099,-0.01774176891909951,-0.016308426216004146,-0.0014333427030953638,0.01756169932751202,0.006324005556344936,0.011237693771167085
2022-04-11,K200,3,MOM_RISK_ROTATION_SUPPORT,0.0036970994505684993,-0.0017236191044374,0.0054207185550058995,-0.005166215189331333,-0.0110921810830224,0.0059259658936910665,-0.03127820523838994,-0.037529140206446154,0.006250934968056211,0.0194185318732553,0.0011437205501276804,0.01827481132312762
2022-04-18,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.00839822507958325,0.0002239114560532,-0.00862213653563645,0.0167990608467551,0.0166950577956846,0.00010400305107050034,-0.021513050213103402,-0.02979413544761811,0.008281085234514707,0.040298395054656266,0.02671119666983124,0.013587198384825028
2022-04-25,K200,0,MOM_BROAD_RISK_OFF,,0.0044187471647769,,,-0.0091066356423808,,,-0.05764442389357993,,,-0.017010091234540003,
2022-05-31,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.0031777807971948,-0.0061821588091133,0.0030043780119185,0.0070093170790285,0.0142300415550931,-0.0072207244760646005,-0.13374935912201885,-0.09208760186312459,-0.04166175725889426,-0.015051749765630118,0.07522678055143883,-0.09027853031706895
2022-07-14,K200,0,MOM_BROAD_RISK_OFF,,0.0018387410703119,,,-0.0432064767495084,,,0.058790275135574444,,,-0.05385684463817464,
2022-07-21,K200,2,MOM_RISK_ROTATION_SUPPORT,0.0125974521415281,0.0152931093694129,-0.0026956572278848,0.00253991462892975,0.0096320545607361,-0.007092139931806349,0.07830120077787628,0.053341343897922444,0.024959856879953835,0.026217341505065495,-0.0006830910163320159,0.02690043252139751
2022-07-28,K200,1,MOM_BROAD_RISK_OFF,0.0134303773318876,0.0044971405796669,0.0089332367522207,-0.0053566145717758,-0.0229967215296044,0.0176401069578286,0.08198370032795821,0.06901103979560275,0.012972660532355462,0.06264591322801061,0.034280078213645204,0.028365835014365404
2023-01-20,K200,2,MOM_RISK_ROTATION_SUPPORT,0.01236878409653515,-0.0121310250822484,0.024499809178783548,0.0002114389500435989,-0.0350705841063539,0.0352820230563975,0.013990750849910416,-0.009038857704895653,0.02302960855480607,-0.006195812003262635,-0.04166596212614737,0.035470150122884736
2023-01-31,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.0093200228149663,0.0055405904625921,-0.0148606132775584,-0.015353173312019734,0.0045207770584251,-0.019873950370444836,-0.012637274488968933,-0.028588594825961544,0.015951320336992612,0.00537150935564068,-0.010231419213543869,0.015602928569184549
2023-02-21,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.014757006312814899,-0.0316197597514709,0.016862753438655998,0.01499257739562055,-0.0034197046292599,0.01841228202488045,-0.030489918582470132,-0.06902825345267316,0.03853833487020303,0.015879052714094122,-0.01913652428662682,0.03501557700072094
2023-03-08,K200,0,MOM_BROAD_RISK_OFF,,-0.0206588600817287,,,0.0206554614878366,,,0.02934203315536532,,,0.0180119159763088,
2023-05-12,K200,1,MOM_BROAD_RISK_OFF,0.0050057853951317,0.003914201643449,0.0010915837516827006,-0.0105564490601281,-0.0027957114304549,-0.007760737629673199,0.0033212582397339485,0.029120941038215387,-0.025799682798481438,-0.041972093103871955,0.033316156027831,-0.07528824913170296
2023-05-19,K200,0,MOM_BROAD_RISK_OFF,,-0.0100371666375286,,,0.006451328440415,,,0.041227918577872114,,,0.04116358473713233,
2023-08-23,K200,1,MOM_BROAD_RISK_OFF,0.0348128797881793,0.021227501075441,0.013585378712738298,0.0030920833451506,-0.0156844516379117,0.018776534983062303,0.04957465574028452,0.003943651423771177,0.045631004316513346,0.013651693760770911,-0.02936659352574289,0.0430182872865138
2023-08-30,K200,1,MOM_BROAD_RISK_OFF,-0.0092292969275541,-0.0201401566476413,0.010910859720087202,-0.0095981505827609,-0.0176262704953487,0.008028119912587799,-0.02525590797613264,-0.052862470340638845,0.027606562364506204,0.013553971019177657,-0.0039228156709666395,0.017476786690144297
2023-09-06,K200,1,MOM_BROAD_RISK_OFF,-0.0014199218678511,-0.0201167475818064,0.018696825713955298,0.0086574820251853,0.0026353161529931,0.0060221658721922,-0.019685308128301937,-0.05355484252289111,0.033869534394589174,0.04358024299973584,0.007224683757736328,0.03635555924199951
2023-09-13,K200,2,MOM_RISK_ROTATION_SUPPORT,0.027758895039873298,0.0238787778135926,0.003880117226280698,0.0150620957305528,0.0011546092166501,0.0139074865139027,-0.012825332315040794,-0.04979981164172198,0.03697447932668119,0.053745063639537904,-0.014320979720308435,0.06806604335984634
2023-11-08,K200,3,MOM_RISK_ROTATION_SUPPORT,0.016705524394614268,0.0058748173282014,0.010830707066412867,0.001974822307987167,-0.0029463683913528,0.004921190699339967,0.03812041888706563,0.030070371205063617,0.008050047682002015,-0.005014132647842636,-0.009531847958690887,0.004517715310848251
2024-01-29,K200,0,MOM_BROAD_RISK_OFF,,0.0487457491296521,,,0.0252551928081494,,,0.04841517178203114,,,-0.018662183242322605,
2024-02-14,K200,1,MOM_BROAD_RISK_OFF,0.0241466931643829,0.036942230982646,-0.012795537818263099,0.0059187272429239,0.0030443083692185,0.0028744188737054002,0.026269059691031327,0.05736417503123903,-0.031095115340207702,0.0002305545424048372,0.03426015802676452,-0.03402960348435968
2024-07-11,K200,3,MOM_RISK_ROTATION_SUPPORT,0.008126769054909234,-0.0213190181238401,0.029445787178749336,0.018393461389203333,2.541057326234386e-05,0.01836805081594099,-0.05183222224441453,-0.08366083447248263,0.0318286122280681,0.04988083294518475,0.08100860673332888,-0.03112777378814413
2024-07-18,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.0303237757870147,-0.0336135401078411,0.0032897643208264007,0.009093082158506766,0.0176866486986061,-0.008593566540099334,-0.023371609477803663,-0.03667765362776154,0.013306044149957879,0.0317258170942493,0.04803685652139489,-0.01631103942714559
2024-07-25,K200,1,MOM_BROAD_RISK_OFF,0.048347075447564,0.0292467808843248,0.019100294563239202,0.0335093822598357,0.0163798985002849,0.017129483759550798,0.039981676786162934,0.01529337057029223,0.024688306215870703,0.07004260978898036,0.04374701724332897,0.02629559254565139
2024-09-06,K200,2,MOM_RISK_ROTATION_SUPPORT,0.027269459065558353,0.0264213315274416,0.0008481275381167531,-0.0195579802997225,-0.0287765431953236,0.0092185628956011,0.03062005603672191,0.04961405462234558,-0.018993998585623673,-0.06228838834804795,-0.06345073897229137,0.0011623506242434134
2024-09-13,K200,2,MOM_RISK_ROTATION_SUPPORT,0.0014256096214721502,0.0147012859667315,-0.013275676345259349,-0.0318766057424514,-0.0349117410024672,0.003035135260015802,-0.0008610695922229294,0.024325259586367,-0.025186329178589928,-0.042319442212491676,-0.02203041394774674,-0.020289028264744935
2024-09-25,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.0031902720987912,-0.0198107799579851,0.016620507859193903,0.0063307426598523,-0.0140887466951472,0.0204194893549995,0.004821298839183807,0.017525653469712354,-0.012704354630528547,0.018420193621473735,0.03045575570816017,-0.012035562086686435
2024-10-04,K200,0,MOM_BROAD_RISK_OFF,,0.0281484747056532,,,0.0134599871335533,,,0.02469736264886313,,,0.029299750796970114,
2024-12-16,K200,1,MOM_BROAD_RISK_OFF,-0.001502675166195,-0.0180303836853018,0.016527708519106798,0.0146123346516364,-0.0042092297452583,0.0188215643968947,0.01176401768049029,-0.00026455972118999416,0.012028577401680285,-0.03984432559135598,-0.011049767408074396,-0.028794558183281582
2024-12-23,K200,0,MOM_BROAD_RISK_OFF,,-0.0331710558290756,,,0.0114463685483968,,,0.029085518601558835,,,0.031671854622674855,
2025-01-02,K200,0,MOM_BROAD_RISK_OFF,,0.0358601297722707,,,-0.0517667176824912,,,0.06211982122944759,,,0.01826709463222209,
2025-03-20,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.016970514150449048,-0.0485827587371892,0.031612244586740154,0.018139003473503102,-0.0282741867810529,0.046413190254556,-0.04400579495781287,-0.05826474127906578,0.014258946321252908,0.040079563973121846,0.02386016146923664,0.016219402503885205
2025-03-27,K200,0,MOM_BROAD_RISK_OFF,,-0.0288386801245897,,,0.0552148119476561,,,0.007271566607262914,,,0.02494554749131872,
2025-07-24,K200,3,MOM_RISK_ROTATION_SUPPORT,-0.009996076960513266,-0.0051335961758145,-0.004862480784698766,-0.018378747643624033,-0.0137677255031106,-0.0046110221405134336,-0.056078020121223725,-0.0731974300811652,0.01711940995994147,-0.04396680663784558,-0.0774204711151143,0.03345366447726872
2025-07-31,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.00618017109154685,-0.0140660345678429,0.00788586347629605,-0.012736806193265851,-0.0137960101279439,0.0010592039346780484,-0.022829333617826353,-0.0653108598162816,0.042481526198455244,0.0015104542852106273,-0.06458798171998381,0.06609843600519444
2025-08-07,K200,0,MOM_BROAD_RISK_OFF,,-0.0328502902795986,,,-0.0309976038674545,,,-0.04823488985170965,,,-0.05389973318826913,
2025-08-14,K200,0,MOM_BROAD_RISK_OFF,,-0.0230306701554573,,,-0.0211120173744765,,,0.0376466151519006,,,-0.000961556565309496,
2025-08-22,K200,0,MOM_BROAD_RISK_OFF,,0.0033321591561097,,,-4.986725091882423e-05,,,0.06799918547518535,,,0.02833587838654461,
2025-08-29,K200,0,MOM_BROAD_RISK_OFF,,0.0039461344592431,,,-0.0025273999960118,,,0.021664534746323127,,,0.01654442084083363,
2025-09-05,K200,1,MOM_BROAD_RISK_OFF,0.0406870300378227,0.0544194275835113,-0.013732397545688599,0.0008331535902446,0.0232220404915971,-0.0223888869013525,0.08095634891902592,0.06751787425523448,0.013438474663791444,0.09070635577972874,0.0728541111704426,0.01785224460928614
2025-11-21,K200,1,MOM_BROAD_RISK_OFF,0.0251970160011363,0.0240979642298745,0.0010990517712617977,0.0155948813190712,0.002660091594754,0.0129347897243172,0.05519556730664665,0.011731300402648026,0.04346426690399863,0.06155221798662436,-0.015259036935395764,0.07681125492202012
2025-11-28,K200,1,MOM_BROAD_RISK_OFF,0.0418089527188967,0.0430802182601431,-0.0012712655412463955,0.0305105629516003,0.0264153497698565,0.004095213181743801,0.010694613845122491,-0.010124632071844664,0.020819245916967155,0.007846693459838239,-0.006392233375767775,0.014238926835606014
2026-03-31,K200,0,MOM_BROAD_RISK_OFF,,0.0907334183197509,,,0.0785564101302887,,,0.42499143035546405,,,0.2951534812812895,
2026-06-29,K200,0,MOM_BROAD_RISK_OFF,,-0.0374757661410286,,,-0.0161272963985483,,,-0.18685726751701948,,,-0.054788381202612646,
2026-07-06,K200,2,MOM_RISK_ROTATION_SUPPORT,-0.052658984810170395,-0.0822908475851741,0.02963186277500371,0.02307166821592405,-0.0346038213287266,0.057675489544650654,-0.06800920842664732,-0.1342683180692691,0.06625910964262177,0.018796296147469416,-0.09960878710881271,0.11840508325628213
2026-07-13,K200,0,MOM_BROAD_RISK_OFF,,-0.029957382366593,,,0.0196337307259637,,,,,,,
2026-07-21,K200,0,MOM_BROAD_RISK_OFF,,-0.0510152483313801,,,-0.02402123111962,,,,,,,
2026-07-28,K200,0,MOM_BROAD_RISK_OFF,,0.024774237769206,,,-0.0627809484045971,,,,,,,
2026-08-04,K200,0,MOM_BROAD_RISK_OFF,,,,,,,,,,,,
2017-02-14,KOSDAQ,1,MOM_BROAD_RISK_OFF,0.0159537752261529,0.0192899209584729,-0.003336145732320002,0.0063952700122994,0.0025449096213844,0.003850360390915,0.004289706992180342,-0.010283076254353651,0.014572783246533993,0.0365640007317225,0.006302923612523381,0.03026107711919912
2017-02-21,KOSDAQ,2,MOM_RISK_ROTATION_SUPPORT,-0.015352309956102251,-0.0259360229817286,0.01058371302562635,-0.00837650387577045,-0.0187153617253436,0.010338857849573151,-0.021585854071459187,-0.027998625405726618,0.006412771334267431,0.0024298339775400968,0.00946413856735262,-0.007034304589812523
2017-02-28,KOSDAQ,2,MOM_RISK_ROTATION_SUPPORT,0.0067920027578271995,-0.0125333699260697,0.019325372683896898,0.0182390681152567,0.0044178518836609,0.0138212162315958,0.008491096334964698,0.030383406635132726,-0.021892310300168027,0.018894885288159247,0.04567008003071482,-0.026775194742555575
2017-04-26,KOSDAQ,3,MOM_RISK_ROTATION_SUPPORT,0.0223176831867405,0.0308303361893156,-0.008512653002575102,0.003893034810297666,0.0280567919963529,-0.024163757186055235,0.06047726045042756,0.07547411765493184,-0.014996857204504277,0.036655031147504236,0.06578102251379403,-0.029125991366289794
