date,sample,return_type,horizon,factor_breadth_20d,breadth_bin,breadth_group,breadth_transition,breadth_delta,base_state,factor_substate,REVISION_state,high_base_cell,high_revision_cell,high_factor_substate_cell,fwd_mean_across_phases,fwd_median_across_phases
2018-05-09,TRAIN_2016_2022,NET60,5,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.012175128091363664,0.012936291543181433
2018-05-09,TRAIN_2016_2022,NET60,10,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.028377450347724785,0.029738505056294384
2018-05-09,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.05386838136160259,0.04920390870345159
2018-05-16,TRAIN_2016_2022,GROSS,5,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.017899659163185477,0.019491709699212212
2018-05-16,TRAIN_2016_2022,GROSS,10,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.045032007322797774,0.04685029313453426
2018-05-16,TRAIN_2016_2022,GROSS,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.021341361323475416,0.023913096435947856
2018-05-16,TRAIN_2016_2022,NET30,5,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.016934062433161846,0.01754818014708348
2018-05-16,TRAIN_2016_2022,NET30,10,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.04341106235621135,0.04481229301465328
2018-05-16,TRAIN_2016_2022,NET30,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.01893054988294336,0.02128831979814716
2018-05-16,TRAIN_2016_2022,NET60,5,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.015968465703138167,0.01560465059495486
2018-05-16,TRAIN_2016_2022,NET60,10,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.04179011738962472,0.04266947774932317
2018-05-16,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.016522276580886917,0.018666443636918606
2018-05-24,TRAIN_2016_2022,GROSS,5,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.026650565921031877,0.026318339636167254
2018-05-24,TRAIN_2016_2022,GROSS,10,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.02682535935766759,0.028875610189128098
2018-05-24,TRAIN_2016_2022,GROSS,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.017664211177579048,-0.01946658660213879
2018-05-24,TRAIN_2016_2022,NET30,5,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.026028899015602392,0.026100882302574346
2018-05-24,TRAIN_2016_2022,NET30,10,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.025811949724213013,0.028084823915522916
2018-05-24,TRAIN_2016_2022,NET30,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.019930095841519002,-0.021665844584167926
2018-05-24,TRAIN_2016_2022,NET60,5,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.025407232110172685,0.02604658843684171
2018-05-24,TRAIN_2016_2022,NET60,10,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.024798540090758103,0.027188532782978614
2018-05-24,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.022193656482960945,-0.023862819489406606
2018-05-31,TRAIN_2016_2022,GROSS,5,0.875,HIGH,HIGH,HIGH_PERSIST,0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.0001690684457449576,0.0025572590192891598
2018-05-31,TRAIN_2016_2022,GROSS,10,0.875,HIGH,HIGH,HIGH_PERSIST,0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.022638657344906044,-0.02258059927557632
2018-05-31,TRAIN_2016_2022,GROSS,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.07511258587847479,-0.07732791309592585
2018-05-31,TRAIN_2016_2022,NET30,5,0.875,HIGH,HIGH,HIGH_PERSIST,0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.00021077632702479754,0.0022837923872267574
2018-05-31,TRAIN_2016_2022,NET30,10,0.875,HIGH,HIGH,HIGH_PERSIST,0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.0234342197451057,-0.023286968609071368
2018-05-31,TRAIN_2016_2022,NET30,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.07758379425242887,-0.0798904668543215
2018-05-31,TRAIN_2016_2022,NET60,5,0.875,HIGH,HIGH,HIGH_PERSIST,0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.0005906210997946193,0.0019545241273287717
2018-05-31,TRAIN_2016_2022,NET60,10,0.875,HIGH,HIGH,HIGH_PERSIST,0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.024229782145305558,-0.023993337942566806
2018-05-31,TRAIN_2016_2022,NET60,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.08005224842290729,-0.08245024697597347
2018-06-08,TRAIN_2016_2022,GROSS,5,0.625,HIGH,HIGH,HIGH_PERSIST,-0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.022815595709012437,-0.0222490604393053
2018-06-08,TRAIN_2016_2022,GROSS,10,0.625,HIGH,HIGH,HIGH_PERSIST,-0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.04332813335792137,-0.0429853103887447
2018-06-08,TRAIN_2016_2022,GROSS,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.05539600542691633,-0.056535048947998434
2018-06-08,TRAIN_2016_2022,NET30,5,0.625,HIGH,HIGH,HIGH_PERSIST,-0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.023240319546814058,-0.02263456115143736
2018-06-08,TRAIN_2016_2022,NET30,10,0.625,HIGH,HIGH,HIGH_PERSIST,-0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.044591468907216734,-0.043687206803943834
2018-06-08,TRAIN_2016_2022,NET30,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.05840660527140529,-0.05948936014907097
2018-06-08,TRAIN_2016_2022,NET60,5,0.625,HIGH,HIGH,HIGH_PERSIST,-0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.023665043384615714,-0.023020061863569252
2018-06-08,TRAIN_2016_2022,NET60,10,0.625,HIGH,HIGH,HIGH_PERSIST,-0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.04585480445651221,-0.044389103219142745
2018-06-08,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,-0.25,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.06141262817992856,-0.06243947502861774
2018-06-18,TRAIN_2016_2022,GROSS,5,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B3,F_LOW,W+,NON_HIGH,NON_HIGH,NON_HIGH,-0.020998719124995735,-0.02217553373315323
2018-06-18,TRAIN_2016_2022,GROSS,10,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B3,F_LOW,W+,NON_HIGH,NON_HIGH,NON_HIGH,-0.05367424959241076,-0.05350424162163381
2018-06-18,TRAIN_2016_2022,GROSS,20,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B3,F_LOW,W+,NON_HIGH,NON_HIGH,NON_HIGH,-0.004165494521614266,-0.007634582008293644
2018-06-18,TRAIN_2016_2022,NET30,5,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B3,F_LOW,W+,NON_HIGH,NON_HIGH,NON_HIGH,-0.021869469138533527,-0.022175533733153063
2018-06-18,TRAIN_2016_2022,NET30,10,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B3,F_LOW,W+,NON_HIGH,NON_HIGH,NON_HIGH,-0.05543177324041112,-0.05514800255982538
2018-06-18,TRAIN_2016_2022,NET30,20,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B3,F_LOW,W+,NON_HIGH,NON_HIGH,NON_HIGH,-0.007576467552294986,-0.011320631118150126
2018-06-18,TRAIN_2016_2022,NET60,5,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B3,F_LOW,W+,NON_HIGH,NON_HIGH,NON_HIGH,-0.022740219152071427,-0.022175533733153063
2018-06-18,TRAIN_2016_2022,NET60,10,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B3,F_LOW,W+,NON_HIGH,NON_HIGH,NON_HIGH,-0.057189296888411636,-0.05685072043497308
2018-06-18,TRAIN_2016_2022,NET60,20,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B3,F_LOW,W+,NON_HIGH,NON_HIGH,NON_HIGH,-0.010981628293649515,-0.014999822151834263
2018-06-25,TRAIN_2016_2022,GROSS,5,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B3,F_LOW,W-,HIGH|B3,HIGH|W-,HIGH|F_LOW,-0.03338187833714769,-0.031823835652525334
2018-06-25,TRAIN_2016_2022,GROSS,10,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B3,F_LOW,W-,HIGH|B3,HIGH|W-,HIGH|F_LOW,-0.012597787088086865,-0.013565158042136871
2018-06-25,TRAIN_2016_2022,GROSS,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B3,F_LOW,W-,HIGH|B3,HIGH|W-,HIGH|F_LOW,-0.05133647577201088,-0.04795067573193912
2018-06-25,TRAIN_2016_2022,NET30,5,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B3,F_LOW,W-,HIGH|B3,HIGH|W-,HIGH|F_LOW,-0.03431626476331334,-0.031823835652525334
2018-06-25,TRAIN_2016_2022,NET30,10,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B3,F_LOW,W-,HIGH|B3,HIGH|W-,HIGH|F_LOW,-0.014440974330654565,-0.015289589498197698
2018-06-25,TRAIN_2016_2022,NET30,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B3,F_LOW,W-,HIGH|B3,HIGH|W-,HIGH|F_LOW,-0.05418258383978688,-0.05039757640711934
2018-06-25,TRAIN_2016_2022,NET60,5,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B3,F_LOW,W-,HIGH|B3,HIGH|W-,HIGH|F_LOW,-0.03525065118947901,-0.032024684735418474
2018-06-25,TRAIN_2016_2022,NET60,10,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B3,F_LOW,W-,HIGH|B3,HIGH|W-,HIGH|F_LOW,-0.016284161573222565,-0.0170140209542593
2018-06-25,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B3,F_LOW,W-,HIGH|B3,HIGH|W-,HIGH|F_LOW,-0.05702461127923042,-0.05284161944498211
2018-07-02,TRAIN_2016_2022,GROSS,5,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,W-,NON_HIGH,NON_HIGH,NON_HIGH,0.021496898774915472,0.021168093296535018
2018-07-02,TRAIN_2016_2022,GROSS,10,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,W-,NON_HIGH,NON_HIGH,NON_HIGH,0.05232447301500205,0.05312334607583058
2018-07-02,TRAIN_2016_2022,GROSS,20,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,W-,NON_HIGH,NON_HIGH,NON_HIGH,0.015680300643515645,0.016995750805059773
2018-07-02,TRAIN_2016_2022,NET30,5,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,W-,NON_HIGH,NON_HIGH,NON_HIGH,0.020576619576411704,0.020433348445540234
2018-07-02,TRAIN_2016_2022,NET30,10,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,W-,NON_HIGH,NON_HIGH,NON_HIGH,0.05067071014389235,0.051353046817666836
2018-07-02,TRAIN_2016_2022,NET30,20,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,W-,NON_HIGH,NON_HIGH,NON_HIGH,0.012810949978101328,0.014153797194699558
2018-07-02,TRAIN_2016_2022,NET60,5,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,W-,NON_HIGH,NON_HIGH,NON_HIGH,0.019656340377907533,0.019711621096459075
2018-07-02,TRAIN_2016_2022,NET60,10,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,W-,NON_HIGH,NON_HIGH,NON_HIGH,0.04901694727278216,0.049885278159012225
2018-07-02,TRAIN_2016_2022,NET60,20,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,W-,NON_HIGH,NON_HIGH,NON_HIGH,0.00994543692631047,0.011315573135278423
2018-07-09,TRAIN_2016_2022,GROSS,5,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,0.03017664680106813,0.03028774166627346
2018-07-09,TRAIN_2016_2022,GROSS,10,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,-0.039228717241267266,-0.037955891699699984
2018-07-09,TRAIN_2016_2022,GROSS,20,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,0.00033048029695351697,0.00206525010097125
2018-07-09,TRAIN_2016_2022,NET30,5,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,0.029485978948399306,0.03028774166627346
2018-07-09,TRAIN_2016_2022,NET30,10,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,-0.04032186760603519,-0.039097080212153135
2018-07-09,TRAIN_2016_2022,NET30,20,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,-0.002464254400654897,-0.0008173723058649829
2018-07-09,TRAIN_2016_2022,NET60,5,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,0.02879531109573037,0.029682785627723307
2018-07-09,TRAIN_2016_2022,NET60,10,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,-0.0414150179708032,-0.04023826872460623
2018-07-09,TRAIN_2016_2022,NET60,20,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,-0.005255280464640766,-0.0036960289823789183
2018-07-16,TRAIN_2016_2022,GROSS,5,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,-0.06738190626231565,-0.06776967299499725
2018-07-16,TRAIN_2016_2022,GROSS,10,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,-0.03481197874661398,-0.03235243549957528
2018-07-16,TRAIN_2016_2022,GROSS,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,-0.06497854330859848,-0.06154344188266242
2018-07-16,TRAIN_2016_2022,NET30,5,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,-0.06781914095244283,-0.06814399852373709
2018-07-16,TRAIN_2016_2022,NET30,10,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,-0.03602589637834537,-0.03399754882245065
2018-07-16,TRAIN_2016_2022,NET30,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,-0.06761991010947951,-0.0640275927307985
2018-07-16,TRAIN_2016_2022,NET60,5,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,-0.06825637564257009,-0.0685183240524771
2018-07-16,TRAIN_2016_2022,NET60,10,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,-0.037239814010077046,-0.03564266214532641
2018-07-16,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,-0.07025769710812649,-0.06650871523836432
2018-07-23,TRAIN_2016_2022,GROSS,5,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,0.03494421545080051,0.03474012843188046
2018-07-23,TRAIN_2016_2022,GROSS,10,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,0.041223792679348906,0.04204063815177983
2018-07-23,TRAIN_2016_2022,GROSS,20,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,0.05477386915130158,0.05197836535026479
2018-07-23,TRAIN_2016_2022,NET30,5,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,0.03412204056519863,0.03406927094795731
2018-07-23,TRAIN_2016_2022,NET30,10,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,0.03949846715672969,0.04050880420505931
2018-07-23,TRAIN_2016_2022,NET30,20,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,0.051215163099340245,0.048819608416041715
2018-07-23,TRAIN_2016_2022,NET60,5,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,0.03329986567959662,0.03406927094795731
2018-07-23,TRAIN_2016_2022,NET60,10,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,0.037773141634110385,0.03897697025833868
2018-07-23,TRAIN_2016_2022,NET60,20,0.5,LOW,NON_HIGH,NON_HIGH,-0.125,B2,F_LOW,N-,NON_HIGH,NON_HIGH,NON_HIGH,0.04766251207392382,0.0456656059402355
2018-07-30,TRAIN_2016_2022,GROSS,5,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_HIGH,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.006086233411007913,0.006591655645415639
2018-07-30,TRAIN_2016_2022,GROSS,10,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_HIGH,N+,NON_HIGH,NON_HIGH,NON_HIGH,-0.031229410935859393,-0.03201296906116441
2018-07-30,TRAIN_2016_2022,GROSS,20,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_HIGH,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.03753194096696242,0.03405791715786499
2018-07-30,TRAIN_2016_2022,NET30,5,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_HIGH,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.0052121802042429995,0.0056750499675765065
2018-07-30,TRAIN_2016_2022,NET30,10,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_HIGH,N+,NON_HIGH,NON_HIGH,NON_HIGH,-0.032752120431158646,-0.03341271607704388
2018-07-30,TRAIN_2016_2022,NET30,20,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_HIGH,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.03377688871021065,0.030518207854943635
2018-07-30,TRAIN_2016_2022,NET60,5,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_HIGH,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.004338126997478075,0.0047584442897372625
2018-07-30,TRAIN_2016_2022,NET60,10,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_HIGH,N+,NON_HIGH,NON_HIGH,NON_HIGH,-0.034274829926457785,-0.03481246309292285
2018-07-30,TRAIN_2016_2022,NET60,20,0.5,LOW,NON_HIGH,NON_HIGH,0.0,B2,F_HIGH,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.030028518525394433,0.026984419023572848
2018-08-06,TRAIN_2016_2022,GROSS,5,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_HIGH,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_HIGH,-0.03709614946302845,-0.03542433678181289
2018-08-06,TRAIN_2016_2022,GROSS,10,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_HIGH,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_HIGH,0.013013303293563604,0.01465244627274409
2018-08-06,TRAIN_2016_2022,GROSS,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_HIGH,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_HIGH,0.035176076206892226,0.032332301070490344
2018-08-06,TRAIN_2016_2022,NET30,5,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_HIGH,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_HIGH,-0.03777226729511103,-0.03557400375720998
2018-08-06,TRAIN_2016_2022,NET30,10,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_HIGH,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_HIGH,0.011269091664701003,0.012490642643159022
2018-08-06,TRAIN_2016_2022,NET30,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_HIGH,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_HIGH,0.0317064541071657,0.028643161398708372
2018-08-06,TRAIN_2016_2022,NET60,5,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_HIGH,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_HIGH,-0.03844838512719356,-0.03616437127845212
2018-08-06,TRAIN_2016_2022,NET60,10,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_HIGH,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_HIGH,0.009524880035838157,0.010327753450877886
2018-08-06,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.125,B2,F_HIGH,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_HIGH,0.02824234101145977,0.024960382639875878
2018-08-13,TRAIN_2016_2022,GROSS,5,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,0.05207575216748774,0.05183294884357914
2018-08-13,TRAIN_2016_2022,GROSS,10,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,0.0709843108206051,0.07148399705332908
2018-08-13,TRAIN_2016_2022,GROSS,20,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,0.07828227872902416,0.0779191087971014
2018-08-13,TRAIN_2016_2022,NET30,5,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,0.05100613687031521,0.05071789208068178
2018-08-13,TRAIN_2016_2022,NET30,10,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,0.06879008355416345,0.06929062849046208
2018-08-13,TRAIN_2016_2022,NET30,20,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,0.07478647746688967,0.07436334781680187
2018-08-13,TRAIN_2016_2022,NET60,5,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,0.0499365215731425,0.0496028353177842
2018-08-13,TRAIN_2016_2022,NET60,10,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,0.06659585628772142,0.06709725992759419
2018-08-13,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B2,F_LOW,W-,HIGH|B1_B2,HIGH|W-,HIGH|F_LOW,0.07129592635236923,0.07066693752232522
2018-08-21,TRAIN_2016_2022,GROSS,5,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B2,F_HIGH,W+,HIGH|B1_B2,HIGH|W+,HIGH|F_HIGH,0.017993237832592213,0.018693932279059133
2018-08-21,TRAIN_2016_2022,GROSS,10,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B2,F_HIGH,W+,HIGH|B1_B2,HIGH|W+,HIGH|F_HIGH,0.021873865381157164,0.019241338289092913
