date,basic_rows,listed_kospi,listed_kosdaq,basic_k200,udf_kospi,udf_k200,k200_symmetric_difference,kospi_symmetric_difference,listed_return_coverage,listed_mcap_positive_coverage,listed_trading_amount_coverage,listed_trading_positive_share,daily_return_abs_gt_50pct,daily_return_le_minus100pct,k200_flag_outside_kospi
2026-01-21,2557,809,1730,200,809,200,0,0,1.0,1.0,1.0,0.9724300905868453,0,0,0
2026-01-28,2557,809,1730,200,809,200,0,0,1.0,1.0,1.0,0.9724300905868453,0,0,0
2026-02-04,2557,809,1731,200,809,200,0,0,1.0,1.0,1.0,0.9720472440944882,0,0,0
2026-02-11,2557,809,1731,200,809,200,0,0,1.0,1.0,1.0,0.9716535433070866,0,0,0
2026-02-23,2557,809,1731,200,809,200,0,0,1.0,1.0,1.0,0.9708661417322835,0,0,0
2026-03-03,2557,809,1731,200,809,200,0,0,1.0,1.0,1.0,0.9700787401574803,0,0,0
2026-03-10,2557,810,1733,200,810,200,0,0,1.0,1.0,1.0,0.9697208022021234,0,0,0
2026-03-17,2557,810,1734,200,810,200,0,0,1.0,1.0,1.0,0.9681603773584906,0,0,0
2026-03-24,2557,810,1735,200,810,200,0,0,1.0,1.0,1.0,0.9662082514734774,0,0,0
2026-03-31,2557,810,1738,200,810,200,0,0,0.999607535321821,1.0,1.0,0.9654631083202512,0,0,0
2026-04-07,2557,810,1740,200,810,200,0,0,1.0,1.0,1.0,0.9603921568627451,0,0,0
2026-04-14,2557,810,1740,200,810,200,0,0,1.0,1.0,1.0,0.9356862745098039,0,0,0
2026-04-21,2557,810,1740,200,810,200,0,0,1.0,1.0,1.0,0.9333333333333333,0,0,0
2026-04-28,2557,810,1740,200,810,200,0,0,1.0,1.0,1.0,0.9180392156862746,0,0,0
2026-05-07,2557,810,1741,200,810,200,0,0,1.0,1.0,1.0,0.9223833790670325,0,0,0
2026-05-14,2557,810,1743,200,810,200,0,0,0.9996083039561301,1.0,1.0,0.9298864081472777,0,0,0
2026-05-21,2557,810,1745,200,810,200,0,0,1.0,1.0,1.0,0.947945205479452,0,0,0
2026-05-29,2557,810,1745,200,810,200,0,0,1.0,1.0,1.0,0.9596868884540117,0,0,0
2026-06-08,2557,810,1746,200,810,200,0,0,0.9996087636932708,1.0,1.0,0.9573552425665102,0,0,0
2026-06-15,2557,810,1747,200,810,200,0,0,1.0,1.0,1.0,0.9558075870160344,0,0,0
2026-06-22,2557,810,1747,200,810,200,0,0,1.0,1.0,1.0,0.9558075870160344,4,0,0
2026-06-29,2557,810,1747,200,810,200,0,0,1.0,1.0,1.0,0.9585451701212359,2,0,0
2026-07-06,2557,809,1742,200,809,200,0,0,1.0,1.0,1.0,0.9580556644453155,0,0,0
2026-07-13,2557,809,1740,200,809,200,0,0,1.0,1.0,1.0,0.9580227540211848,0,0,0
2026-07-21,2557,807,1740,200,807,200,0,0,1.0,1.0,1.0,0.9579897919120534,0,0,0
2026-07-28,2557,807,1739,200,807,200,0,0,1.0,1.0,1.0,0.9587588373919874,0,0,0
2026-08-04,2557,807,1739,200,807,200,0,0,1.0,1.0,1.0,0.9560094265514533,0,0,0
2026-08-07,2557,807,1739,200,807,200,0,0,1.0,1.0,1.0,0.9520816967792616,1,0,0
