date,factor,rows,unique_codes,valid_values,blank_or_invalid_values,blank_rate,nonnumeric_nonblank,duplicate_code_rows,value_p01,value_p50,value_p99,value_std,unchanged_share_vs_prev_sample,rank_corr_vs_prev_sample
2016-01-04,MOM1M,664,664,325,339,0.5105421686746988,0,0,-18.5548,-2.1,29.471199999999993,9.580245212539378,,
2016-01-04,MOM12_1,664,664,325,339,0.5105421686746988,0,0,-52.507480619085854,5.72164371291008,303.9429244506835,81.27698150298963,,
2016-01-04,OP12_REV,664,664,258,406,0.6114457831325302,0,0,-22.55018185263887,0.9061301855822855,23.12978935698447,43.385945115193,,
2016-01-04,OPFY1_REV,664,664,263,401,0.6039156626506024,0,0,-20.407741042017,17.6062268725277,953.1559829059834,607.2229636695242,,
2016-01-04,PBR12MF,664,664,264,400,0.6024096385542169,0,0,0.23172255263908298,1.09868712554289,24.172806171835415,8.0790573446244,,
2016-01-04,PER12MF,664,664,256,408,0.6144578313253012,0,0,4.0605,12.445,61.235999999999834,14.775736790243204,,
2016-01-04,PRIVATE_FLOW,664,664,324,340,0.5120481927710844,0,0,-0.5027215787838796,0.0,0.38019010277038967,0.14230301442759594,,
2016-01-04,FOREIGN_FLOW,664,664,324,340,0.5120481927710844,0,0,-2.2214505159329594,-0.014714855012099449,2.97711553814513,0.8289143273013568,,
2016-01-11,MOM1M,474,474,465,9,0.0189873417721519,0,0,-21.8176,0.0,41.74200000000005,13.19693256000522,0.003125,0.578984751460732
2016-01-11,MOM12_1,474,474,465,9,0.0189873417721519,0,0,-49.238344726145364,6.95216907675193,423.8611091390918,113.15128455812614,0.003125,0.9715546933222492
2016-01-11,OP12_REV,474,474,340,134,0.28270042194092826,0,0,-19.83033128636071,0.9634735857006835,21.035873547576728,38.29327781735501,0.26171875,0.6955710688944837
2016-01-11,OPFY1_REV,474,474,350,124,0.2616033755274262,0,0,-23.049330867017094,19.4239054361689,1071.8367271654122,535.211630851871,0.26053639846743293,0.9893872206586081
2016-01-11,PBR12MF,474,474,346,128,0.270042194092827,0,0,0.2244263616708676,1.264835271131345,36.12000000000003,8.542182465711274,0.0,0.9965402501333009
2016-01-11,PER12MF,474,474,338,136,0.2869198312236287,0,0,4.2937,13.5,90.44929999999987,16.641049742538268,0.0,0.9942369235932116
2016-01-11,PRIVATE_FLOW,474,474,461,13,0.027426160337552744,0,0,-0.3900143109944254,0.00361663652802893,0.5182591183280467,0.17708726234189703,0.03761755485893417,0.7333958183272176
2016-01-11,FOREIGN_FLOW,474,474,461,13,0.027426160337552744,0,0,-2.6459832449339817,-0.0382007449145258,2.649303782637097,0.9805452677864496,0.0,0.8605193115277696
2016-01-18,MOM1M,471,471,465,6,0.012738853503184714,0,0,-28.1952,-2.35,39.62800000000001,13.406463188005477,0.006550218340611353,0.8077621250227647
2016-01-18,MOM12_1,471,471,465,6,0.012738853503184714,0,0,-50.2344970218857,9.96694897748401,393.4000237397658,111.61896201272718,0.006550218340611353,0.9768304519426245
2016-01-18,OP12_REV,471,471,343,128,0.27176220806794055,0,0,-22.894704292816492,0.760071094877418,20.92793886737145,37.73112543933099,0.2656716417910448,0.6985772616741962
2016-01-18,OPFY1_REV,471,471,349,122,0.25902335456475584,0,0,-23.863314638291616,18.9081885856079,1052.0668929221351,483.83639177503215,0.2761627906976744,0.9769461157278164
2016-01-18,PBR12MF,471,471,348,123,0.2611464968152866,0,0,0.21851132588218322,1.261285974073495,33.14289999999987,8.163348537650625,0.01466275659824047,0.9977474737386851
2016-01-18,PER12MF,471,471,340,131,0.2781316348195329,0,0,4.1824,13.565000000000001,84.96760000000022,16.543797233694438,0.018018018018018018,0.9908307520619563
2016-01-18,PRIVATE_FLOW,471,471,462,9,0.01910828025477707,0,0,-0.5353205082138517,0.0,0.5644134812858514,0.3624072159646379,0.06167400881057269,0.6985574821859006
2016-01-18,FOREIGN_FLOW,471,471,462,9,0.01910828025477707,0,0,-2.395188305007763,-0.03151729535497405,3.3740703210175416,1.1125368734265397,0.0,0.7897498881928268
2016-01-25,MOM1M,456,456,456,0,0.0,0,0,-22.84,-3.1550000000000002,47.051499999999976,15.385870138492212,0.002197802197802198,0.8616720510917293
2016-01-25,MOM12_1,456,456,456,0,0.0,0,0,-50.58720930915917,8.018546483042766,359.35514986085207,95.16634726791652,0.002197802197802198,0.9775856505359102
2016-01-25,OP12_REV,456,456,340,116,0.2543859649122807,0,0,-21.655282516661018,0.6108460355426846,35.565678727160815,38.12932961698852,0.39823008849557523,0.8579552070081843
2016-01-25,OPFY1_REV,456,456,348,108,0.23684210526315788,0,0,-23.891096633195975,18.12337989015225,873.1897410358558,463.215689951725,0.3988439306358382,0.9800709474069546
2016-01-25,PBR12MF,456,456,346,110,0.2412280701754386,0,0,0.22600958328820595,1.254036598231955,35.92900000000006,7.805054768892758,0.002898550724637681,0.9981890389662005
2016-01-25,PER12MF,456,456,339,117,0.2565789473684211,0,0,4.2256,13.32,133.3464000000002,38.65051792338079,0.011869436201780416,0.9909963791285454
